group1,group2,coverage_gained_1,coverage_gained_2,p-value,threshold,method,adjustment
lawyer,18-24_Long_Horror,0.795,0.655,0.0,-1,Traditional,Bonferroni
18-24_sales-marketing,18-24_Children's,0.795,0.655,0.0,-1,Traditional,Bonferroni
lawyer,18-24_Horror,0.795,0.655,0.0,-1,Traditional,Bonferroni
18-24_sales-marketing,other_Horror,0.795,0.655,0.0,-1,Traditional,Bonferroni
homemaker,M_executive-managerial_Long_Drama,0.795,0.655,0.0,-1,Traditional,Bonferroni
18-24_programmer_Comedy,F_Long_Musical,0.795,0.655,0.0,-1,Traditional,Bonferroni
18-24_programmer_Comedy,M_other_Long_Horror,0.795,0.655,0.0,-1,Traditional,Bonferroni
25-34_Long_War,M_25-34_college-grad student_Action,0.795,0.655,0.0,-1,Traditional,Bonferroni
35-44_executive-managerial_Long_Drama,F_executive-managerial_Long_Drama,0.795,0.655,0.0,-1,Traditional,Bonferroni
25-34_other_Adventure,college-grad student_Long_Horror,0.795,0.655,0.0,-1,Traditional,Bonferroni
25-34_other_Adventure,M_Long_Animation,0.795,0.655,0.0,-1,Traditional,Bonferroni
25-34_other_Action,college-grad student_Action,0.795,0.655,0.0,-1,Traditional,Bonferroni
25-34_other_Adventure,college-grad student_Horror,0.795,0.655,0.0,-1,Traditional,Bonferroni
F_academic-educator_Drama,artist,0.795,0.655,0.0,-1,Traditional,Bonferroni
25-34_other_Long_Children's,M_25-34_executive-managerial_Long,0.795,0.655,0.0,-1,Traditional,Bonferroni
25-34_other_Long_Adventure,M_25-34_technician-engineer_Long_Action,0.795,0.655,0.0,-1,Traditional,Bonferroni
25-34_other_Long_Adventure,25-34_technician-engineer_Action,0.795,0.655,0.0,-1,Traditional,Bonferroni
25-34_other_Adventure,25-34_technician-engineer_Long_Action,0.795,0.655,0.0,-1,Traditional,Bonferroni
25-34_other_Long_Adventure,25-34_technician-engineer_Long_Action,0.795,0.655,0.0,-1,Traditional,Bonferroni
25-34_other_Long_Adventure,M_25-34_technician-engineer_Action,0.795,0.655,0.0,-1,Traditional,Bonferroni
25-34_other_Adventure,M_Animation,0.795,0.655,0.0,-1,Traditional,Bonferroni
25-34_other_Action,college-grad student_Long_Action,0.795,0.655,0.0,-1,Traditional,Bonferroni
25-34_Long_War,25-34_Long_Romance,0.795,0.655,0.0,-1,Traditional,Bonferroni
25-34_other_Adventure,M_25-34_technician-engineer_Action,0.795,0.655,0.0,-1,Traditional,Bonferroni
M_25-34_scientist_Long_Action,M_35-44_Long_Sci-Fi,0.795,0.655,0.0,-1,Traditional,Bonferroni
F_25-34_academic-educator_Long,F_executive-managerial_Drama,0.795,0.655,0.0,-1,Traditional,Bonferroni
25-34_other_Long_Adventure,25-34_other_Long_Horror,0.795,0.655,0.0,-1,Traditional,Bonferroni
F_25-34_academic-educator_Long,M_lawyer_Long,0.795,0.655,0.0,-1,Traditional,Bonferroni
F_35-44_Drama,M_25-34_Long_Western,0.795,0.655,0.0,-1,Traditional,Bonferroni
25-34_other_Long_Adventure,college-grad student_Long_Horror,0.795,0.655,0.0,-1,Traditional,Bonferroni
M_25-34_scientist_Long_Action,M_executive-managerial_Long_Action,0.795,0.655,0.0,-1,Traditional,Bonferroni
M_25-34_scientist_Long_Action,25-34_executive-managerial_Long_Drama,0.795,0.655,0.0,-1,Traditional,Bonferroni
25-34_other_Long_Children's,M_25-34_executive-managerial,0.795,0.655,0.0,-1,Traditional,Bonferroni
25-34_other_Adventure,25-34_technician-engineer_Action,0.795,0.655,0.0,-1,Traditional,Bonferroni
25-34_other_Adventure,25-34_other_Horror,0.795,0.655,0.0,-1,Traditional,Bonferroni
F_35-44_academic-educator_Long,F_executive-managerial_Long_Drama,0.795,0.655,0.0,-1,Traditional,Bonferroni
25-34_other_Adventure,25-34_other_Long_Horror,0.795,0.655,0.0,-1,Traditional,Bonferroni
25-34_other_Long_Children's,M_18-24_Sci-Fi,0.795,0.655,0.0,-1,Traditional,Bonferroni
writer_Long,clerical-admin_Long,0.81,0.655,2.5268399690384234e-07,-1,Traditional,Bonferroni
writer_Long,clerical-admin,0.81,0.655,2.5268399690384234e-07,-1,Traditional,Bonferroni
writer,clerical-admin,0.81,0.655,2.5268399690384234e-07,-1,Traditional,Bonferroni
writer,clerical-admin_Long,0.81,0.655,2.5268399690384234e-07,-1,Traditional,Bonferroni
M_25-34_Adventure,clerical-admin_Long,0.82,0.655,5.112870506371031e-06,-1,Traditional,Bonferroni
M_25-34_Adventure,clerical-admin,0.82,0.655,5.112870506371031e-06,-1,Traditional,Bonferroni
M_25-34_Long_Adventure,clerical-admin,0.82,0.655,5.112870506371031e-06,-1,Traditional,Bonferroni
M_25-34_Long_Adventure,clerical-admin_Long,0.82,0.655,5.112870506371031e-06,-1,Traditional,Bonferroni
25-34_Long_Animation,25-34_clerical-admin_Long,0.825,0.655,5.378880996438108e-06,-1,Traditional,Bonferroni
25-34_Animation,25-34_clerical-admin,0.825,0.655,5.378880996438108e-06,-1,Traditional,Bonferroni
25-34_Long_Animation,25-34_clerical-admin,0.825,0.655,5.378880996438108e-06,-1,Traditional,Bonferroni
25-34_Animation,25-34_clerical-admin_Long,0.825,0.655,5.378880996438108e-06,-1,Traditional,Bonferroni
25-34_Long_Children's,25-34_Horror,0.1,0.16,0.00045015680881342715,-1,Coverage_Two_Sides,Benjamini
M_Long_Crime,clerical-admin_Long,0.27,0.185,1.4623472852308434e-05,-1,Coverage_Two_Sides,Benjamini
writer,M_Long_Thriller,0.315,0.325,0.0008056073879429469,-1,Coverage_Two_Sides,Benjamini
M_college-grad student_Long_Comedy,Western,0.37,0.4,0.0,-1,Coverage_Two_Sides,Benjamini
25-34_Thriller,F_Long_Children's,0.435,0.44,0.0,-1,Coverage_Two_Sides,Benjamini
F_Drama,clerical-admin,0.535,0.44,0.00027136853756905244,-1,Coverage_Two_Sides,Benjamini
M_Long_Romance,<18,0.58,0.475,0.0008086855885361085,-1,Coverage_Two_Sides,Benjamini
college-grad student_Sci-Fi,college-grad student_Long_Action,0.615,0.5,0.0,-1,Coverage_Two_Sides,Benjamini
academic-educator_Long_Drama,M_Long_Musical,0.645,0.525,0.0,-1,Coverage_Two_Sides,Benjamini
executive-managerial_Long_Sci-Fi,artist_Long,0.675,0.54,0.0,-1,Coverage_Two_Sides,Benjamini
18-24_Long_Drama,clerical-admin,0.72,0.54,0.0004609166035862555,-1,Coverage_Two_Sides,Benjamini
other_Long_Action,executive-managerial_Long_Drama,0.735,0.565,0.0,-1,Coverage_Two_Sides,Benjamini
25-34_War,F_25-34_Drama,0.75,0.585,0.0,-1,Coverage_Two_Sides,Benjamini
F_50-55_Long,18-24_Action,0.755,0.61,0.0,-1,Coverage_Two_Sides,Benjamini
35-44_programmer,F_18-24_Long_Comedy,0.775,0.62,0.0,-1,Coverage_Two_Sides,Benjamini
lawyer_Long,18-24_Horror,0.79,0.63,0.0,-1,Coverage_Two_Sides,Benjamini
other_Crime,M_35-44_Long_Sci-Fi,0.795,0.65,0.0,-1,Coverage_Two_Sides,Benjamini
M_25-34_Adventure,clerical-admin_Long,0.82,0.65,5.112870506371031e-06,-1,Coverage_Two_Sides,Benjamini
M_35-44_writer_Long,M_18-24_Long_Sci-Fi,0.82,0.67,0.0,-1,Coverage_Two_Sides,Benjamini
academic-educator_Long_Comedy,18-24_Long_Children's,0.835,0.675,0.0,-1,Coverage_Two_Sides,Benjamini
sales-marketing_Long,Long_Musical,0.85,0.68,0.0,-1,Coverage_Two_Sides,Benjamini
35-44_executive-managerial_Long_Drama,M_lawyer,0.86,0.69,0.0,-1,Coverage_Two_Sides,Benjamini
F_Children's,25-34_clerical-admin_Long,0.875,0.69,0.0007724611113989142,-1,Coverage_Two_Sides,Benjamini
M_35-44_writer_Long,M_25-34_executive-managerial_Long,0.875,0.7,0.0,-1,Coverage_Two_Sides,Benjamini
25-34_academic-educator_Long,25-34_technician-engineer_Comedy,0.875,0.71,0.0,-1,Coverage_Two_Sides,Benjamini
M_50-55_Long,18-24_Children's,0.885,0.71,0.0,-1,Coverage_Two_Sides,Benjamini
45-49_Drama,25-34_sales-marketing_Long,0.89,0.715,0.0,-1,Coverage_Two_Sides,Benjamini
18-24_Thriller,M_25-34_Long_Western,0.9,0.715,0.0,-1,Coverage_Two_Sides,Benjamini
M_other_Long_Drama,25-34_clerical-admin_Long,0.91,0.715,0.00010291284520992838,-1,Coverage_Two_Sides,Benjamini
F_45-49_Long,M_K-12 student,0.915,0.72,0.0001471909847390996,-1,Coverage_Two_Sides,Benjamini
M_25-34_academic-educator,F_other_Long_Comedy,0.915,0.73,0.000467130947866192,-1,Coverage_Two_Sides,Benjamini
technician-engineer_Long_Children's,M_18-24_Long_Horror,0.92,0.73,0.0,-1,Coverage_Two_Sides,Benjamini
M_college-grad student_Long_Drama,18-24_Horror,0.925,0.73,0.0,-1,Coverage_Two_Sides,Benjamini
25-34_War,25-34_Long_Romance,0.925,0.735,0.0,-1,Coverage_Two_Sides,Benjamini
other_Children's,35-44_technician-engineer,0.925,0.74,0.0,-1,Coverage_Two_Sides,Benjamini
M_18-24_college-grad student_Comedy,M_25-34_technician-engineer_Long_Action,0.925,0.745,0.0,-1,Coverage_Two_Sides,Benjamini
executive-managerial_Comedy,executive-managerial_Action,0.93,0.745,0.0,-1,Coverage_Two_Sides,Benjamini
M_doctor-health care,F_Animation,0.935,0.745,0.0,-1,Coverage_Two_Sides,Benjamini
M_25-34_academic-educator,25-34_War,0.935,0.75,0.00023958440775658692,-1,Coverage_Two_Sides,Benjamini
M_25-34_academic-educator,M_self-employed_Comedy,0.935,0.755,0.0002587501069960201,-1,Coverage_Two_Sides,Benjamini
Long_Romance,clerical-admin_Long,0.94,0.755,0.00025879608626149024,-1,Coverage_Two_Sides,Benjamini
writer,tradesman-craftsman_Long,0.94,0.76,0.0005095734056256026,-1,Coverage_Two_Sides,Benjamini
F_other,25-34_Long_Horror,0.945,0.76,0.0006370088105391504,-1,Coverage_Two_Sides,Benjamini
M_college-grad student_Long_Comedy,Western,0.085,0.14,0.0,-1,Coverage_Two_Sides,Bonferroni
25-34_Thriller,F_Long_Children's,0.21,0.2,0.0,-1,Coverage_Two_Sides,Bonferroni
academic-educator_Long_Drama,M_Long_Musical,0.28,0.27,0.0,-1,Coverage_Two_Sides,Bonferroni
M_25-34_Adventure,clerical-admin_Long,0.37,0.295,5.112870506371031e-06,-1,Coverage_Two_Sides,Bonferroni
college-grad student_Sci-Fi,college-grad student_Long_Action,0.405,0.345,0.0,-1,Coverage_Two_Sides,Bonferroni
executive-managerial_Comedy,executive-managerial_Action,0.45,0.38,0.0,-1,Coverage_Two_Sides,Bonferroni
sales-marketing_Long,Long_Musical,0.485,0.4,0.0,-1,Coverage_Two_Sides,Bonferroni
25-34_other_Long_Comedy,M_25-34_Long_Horror,0.49,0.45,0.0,-1,Coverage_Two_Sides,Bonferroni
M_35-44_writer_Long,M_18-24_Long_Sci-Fi,0.505,0.48,0.0,-1,Coverage_Two_Sides,Bonferroni
18-24_Thriller,artist_Long,0.535,0.495,0.0,-1,Coverage_Two_Sides,Bonferroni
F_50-55_Long,18-24_Action,0.555,0.515,0.0,-1,Coverage_Two_Sides,Bonferroni
25-34_War,F_25-34_Drama,0.575,0.535,0.0,-1,Coverage_Two_Sides,Bonferroni
M_college-grad student_Long_Drama,18-24_Horror,0.6,0.545,0.0,-1,Coverage_Two_Sides,Bonferroni
35-44_programmer,F_18-24_Long_Comedy,0.625,0.555,0.0,-1,Coverage_Two_Sides,Bonferroni
other_Long_Action,executive-managerial_Long_Drama,0.645,0.565,0.0,-1,Coverage_Two_Sides,Bonferroni
M_45-49_Long_Comedy,18-24_Adventure,0.665,0.575,0.0,-1,Coverage_Two_Sides,Bonferroni
M_45-49_executive-managerial_Long,M_lawyer,0.675,0.59,0.0,-1,Coverage_Two_Sides,Bonferroni
35-44_self-employed,25-34_Romance,0.69,0.6,0.0,-1,Coverage_Two_Sides,Bonferroni
other_Crime,M_35-44_Long_Sci-Fi,0.695,0.62,0.0,-1,Coverage_Two_Sides,Bonferroni
M_50-55_Long,18-24_Children's,0.715,0.62,0.0,-1,Coverage_Two_Sides,Bonferroni
M_35-44_Long_Action,M_Animation,0.73,0.625,0.0,-1,Coverage_Two_Sides,Bonferroni
25-34_academic-educator_Long,25-34_technician-engineer_Comedy,0.735,0.635,0.0,-1,Coverage_Two_Sides,Bonferroni
lawyer_Long,18-24_Horror,0.75,0.635,0.0,-1,Coverage_Two_Sides,Bonferroni
writer_Long,clerical-admin_Long,0.765,0.635,2.5268399690384234e-07,-1,Coverage_Two_Sides,Bonferroni
academic-educator_Long_Comedy,F_Long_Horror,0.775,0.635,0.0,-1,Coverage_Two_Sides,Bonferroni
45-49_Drama,25-34_sales-marketing_Long,0.78,0.64,0.0,-1,Coverage_Two_Sides,Bonferroni
M_doctor-health care,F_Animation,0.79,0.64,0.0,-1,Coverage_Two_Sides,Bonferroni
25-34_Long_Animation,25-34_clerical-admin_Long,0.8,0.64,5.378880996438108e-06,-1,Coverage_Two_Sides,Bonferroni
F_35-44_clerical-admin_Long,M_other_Long_Horror,0.805,0.64,0.0,-1,Coverage_Two_Sides,Bonferroni
M_35-44_writer_Long,M_25-34_executive-managerial_Long,0.805,0.645,0.0,-1,Coverage_Two_Sides,Bonferroni
homemaker_Long,M_executive-managerial_Long_Drama,0.81,0.645,0.0,-1,Coverage_Two_Sides,Bonferroni
18-24_programmer_Long_Comedy,F_Musical,0.815,0.645,0.0,-1,Coverage_Two_Sides,Bonferroni
other_Children's,35-44_technician-engineer,0.815,0.65,0.0,-1,Coverage_Two_Sides,Bonferroni
executive-managerial_Sci-Fi,M_25-34_Long_Western,0.82,0.65,0.0,-1,Coverage_Two_Sides,Bonferroni
M_18-24_college-grad student_Comedy,M_25-34_technician-engineer_Long_Action,0.82,0.655,0.0,-1,Coverage_Two_Sides,Bonferroni
35-44_executive-managerial_Long_Drama,F_25-34_Horror,0.825,0.655,0.0,-1,Coverage_Two_Sides,Bonferroni
Long_Romance,clerical-admin_Long,0.22,0.035,0.00025879608626149024,-1,Coverage_Side_1,Benjamini
M_Long_Crime,clerical-admin_Long,0.345,0.035,1.4623472852308434e-05,-1,Coverage_Side_1,Benjamini
F_Drama,clerical-admin,0.43,0.035,0.00027136853756905244,-1,Coverage_Side_1,Benjamini
M_25-34_Adventure,clerical-admin_Long,0.505,0.035,5.112870506371031e-06,-1,Coverage_Side_1,Benjamini
18-24_Long_Drama,clerical-admin,0.56,0.035,0.0004609166035862555,-1,Coverage_Side_1,Benjamini
25-34_Thriller,executive-managerial_Long_Drama,0.61,0.095,0.0,-1,Coverage_Side_1,Benjamini
M_18-24_college-grad student_Comedy,25-34_other_Horror,0.65,0.125,0.0,-1,Coverage_Side_1,Benjamini
M_academic-educator,clerical-admin,0.69,0.125,4.372819518968081e-05,-1,Coverage_Side_1,Benjamini
F_Children's,25-34_clerical-admin_Long,0.725,0.125,0.0007724611113989142,-1,Coverage_Side_1,Benjamini
executive-managerial_Sci-Fi,M_25-34_Long_Western,0.75,0.165,0.0,-1,Coverage_Side_1,Benjamini
M_50-55_Long,18-24_Children's,0.77,0.225,0.0,-1,Coverage_Side_1,Benjamini
lawyer_Long,18-24_Horror,0.79,0.255,0.0,-1,Coverage_Side_1,Benjamini
35-44_programmer,M_25-34_other_Long_Horror,0.81,0.255,0.0,-1,Coverage_Side_1,Benjamini
18-24_college-grad student_Long_Sci-Fi,25-34_executive-managerial_Drama,0.83,0.255,0.0,-1,Coverage_Side_1,Benjamini
M_other_Long_Drama,25-34_clerical-admin_Long,0.85,0.255,0.00010291284520992838,-1,Coverage_Side_1,Benjamini
25-34_War,M_clerical-admin,0.865,0.255,0.0,-1,Coverage_Side_1,Benjamini
F_other,25-34_Long_Horror,0.88,0.34,0.0006370088105391504,-1,Coverage_Side_1,Benjamini
18-24_Thriller,M_25-34_Long_Western,0.89,0.34,0.0,-1,Coverage_Side_1,Benjamini
M_45-49_Long_Comedy,college-grad student_Long_Children's,0.9,0.345,0.0,-1,Coverage_Side_1,Benjamini
35-44_executive-managerial_Long_Drama,F_25-34_Horror,0.91,0.345,0.0,-1,Coverage_Side_1,Benjamini
writer_Long,clerical-admin_Long,0.92,0.345,2.5268399690384234e-07,-1,Coverage_Side_1,Benjamini
M_college-grad student_Long_Drama,18-24_Horror,0.925,0.345,0.0,-1,Coverage_Side_1,Benjamini
sales-marketing_Long,Long_Musical,0.93,0.395,0.0,-1,Coverage_Side_1,Benjamini
executive-managerial_Comedy,executive-managerial_Action,0.935,0.405,0.0,-1,Coverage_Side_1,Benjamini
M_doctor-health care,F_Animation,0.94,0.41,0.0,-1,Coverage_Side_1,Benjamini
F_45-49,25-34_clerical-admin_Long,0.945,0.41,0.00014286457937794642,-1,Coverage_Side_1,Benjamini
M_25-34_Adventure,clerical-admin_Long,0.145,0.035,5.112870506371031e-06,-1,Coverage_Side_1,Bonferroni
academic-educator_Long_Drama,M_Long_Musical,0.23,0.14,0.0,-1,Coverage_Side_1,Bonferroni
M_college-grad student_Long_Comedy,Western,0.3,0.245,0.0,-1,Coverage_Side_1,Bonferroni
25-34_Thriller,executive-managerial_Long_Drama,0.37,0.29,0.0,-1,Coverage_Side_1,Bonferroni
18-24_Thriller,M_25-34_Long_Western,0.42,0.29,0.0,-1,Coverage_Side_1,Bonferroni
M_35-44_Long_Action,M_Animation,0.465,0.295,0.0,-1,Coverage_Side_1,Bonferroni
sales-marketing_Long,Long_Musical,0.5,0.325,0.0,-1,Coverage_Side_1,Bonferroni
executive-managerial_Comedy,executive-managerial_Action,0.535,0.335,0.0,-1,Coverage_Side_1,Bonferroni
M_college-grad student_Long_Drama,18-24_Horror,0.565,0.35,0.0,-1,Coverage_Side_1,Bonferroni
lawyer_Long,18-24_Horror,0.59,0.35,0.0,-1,Coverage_Side_1,Bonferroni
writer_Long,clerical-admin_Long,0.615,0.35,2.5268399690384234e-07,-1,Coverage_Side_1,Bonferroni
50-55_Drama,artist,0.635,0.365,0.0,-1,Coverage_Side_1,Bonferroni
45-49_Drama,25-34_sales-marketing_Long,0.655,0.38,0.0,-1,Coverage_Side_1,Bonferroni
35-44_programmer,M_25-34_other_Long_Horror,0.675,0.385,0.0,-1,Coverage_Side_1,Bonferroni
other_Sci-Fi,college-grad student_Action,0.695,0.43,0.0,-1,Coverage_Side_1,Bonferroni
academic-educator_Long_Comedy,F_Long_Horror,0.71,0.44,0.0,-1,Coverage_Side_1,Bonferroni
25-34_War,M_clerical-admin,0.725,0.44,0.0,-1,Coverage_Side_1,Bonferroni
25-34_Long_Animation,25-34_clerical-admin_Long,0.74,0.44,5.378880996438108e-06,-1,Coverage_Side_1,Bonferroni
M_50-55_Long,18-24_Children's,0.75,0.46,0.0,-1,Coverage_Side_1,Bonferroni
M_college-grad student_Long_Sci-Fi,other_Horror,0.76,0.46,0.0,-1,Coverage_Side_1,Bonferroni
35-44_self-employed,F_25-34_Drama,0.77,0.47,0.0,-1,Coverage_Side_1,Bonferroni
other_Crime,M_executive-managerial_Long_Action,0.78,0.47,0.0,-1,Coverage_Side_1,Bonferroni
executive-managerial_Sci-Fi,M_25-34_Long_Western,0.79,0.47,0.0,-1,Coverage_Side_1,Bonferroni
M_doctor-health care,F_Animation,0.8,0.475,0.0,-1,Coverage_Side_1,Bonferroni
F_35-44_clerical-admin_Long,M_other_Long_Horror,0.805,0.475,0.0,-1,Coverage_Side_1,Bonferroni
technician-engineer_Long_Children's,M_18-24_Long_Horror,0.81,0.475,0.0,-1,Coverage_Side_1,Bonferroni
homemaker_Long,M_executive-managerial_Long_Drama,0.815,0.475,0.0,-1,Coverage_Side_1,Bonferroni
18-24_programmer_Long_Comedy,F_Musical,0.82,0.475,0.0,-1,Coverage_Side_1,Bonferroni
35-44_executive-managerial_Long_Drama,F_25-34_Horror,0.825,0.475,0.0,-1,Coverage_Side_1,Bonferroni
writer,M_Long_Thriller,0.045,0.215,0.0008056073879429469,-1,Coverage_Side_2,Benjamini
M_other_Long_Comedy,Long_Musical,0.09,0.325,0.0,-1,Coverage_Side_2,Benjamini
F_18-24_academic-educator_Long,Long_Western,0.1,0.395,0.0,-1,Coverage_Side_2,Benjamini
25-34_Thriller,F_Long_Children's,0.21,0.435,0.0,-1,Coverage_Side_2,Benjamini
F_50-55_Long,18-24_Action,0.235,0.47,0.0,-1,Coverage_Side_2,Benjamini
M_writer,<18,0.235,0.505,7.020916920981594e-05,-1,Coverage_Side_2,Benjamini
25-34_Long_Children's,25-34_Horror,0.275,0.54,0.00045015680881342715,-1,Coverage_Side_2,Benjamini
M_25-34_scientist_Action,M_35-44_Long_Sci-Fi,0.285,0.565,0.0,-1,Coverage_Side_2,Benjamini
25-34_Thriller,executive-managerial_Long_Drama,0.285,0.59,0.0,-1,Coverage_Side_2,Benjamini
M_35-44_writer_Long,M_18-24_Long_Sci-Fi,0.285,0.61,0.0,-1,Coverage_Side_2,Benjamini
25-34_War,F_25-34_Drama,0.315,0.625,0.0,-1,Coverage_Side_2,Benjamini
25-34_War,M_25-34_college-grad student_Long_Action,0.315,0.64,0.0,-1,Coverage_Side_2,Benjamini
M_35-44_writer_Long,M_25-34_executive-managerial_Long,0.315,0.65,0.0,-1,Coverage_Side_2,Benjamini
25-34_academic-educator_Long,25-34_technician-engineer_Comedy,0.335,0.66,0.0,-1,Coverage_Side_2,Benjamini
M_45-49_executive-managerial_Long,M_lawyer,0.35,0.67,0.0,-1,Coverage_Side_2,Benjamini
M_college-grad student_Long_Drama,18-24_Horror,0.41,0.68,0.0,-1,Coverage_Side_2,Benjamini
M_45-49_retired,F_18-24_Comedy,0.415,0.69,0.0,-1,Coverage_Side_2,Benjamini
25-34_War,M_clerical-admin,0.415,0.7,0.0,-1,Coverage_Side_2,Benjamini
M_25-34_academic-educator,25-34_War,0.415,0.71,0.00023958440775658692,-1,Coverage_Side_2,Benjamini
M_25-34_academic-educator,F_other_Long_Comedy,0.415,0.72,0.000467130947866192,-1,Coverage_Side_2,Benjamini
M_35-44_self-employed_Long,25-34_sales-marketing_Long,0.425,0.725,0.0,-1,Coverage_Side_2,Benjamini
25-34_lawyer_Long,18-24_Adventure,0.435,0.73,0.0,-1,Coverage_Side_2,Benjamini
25-34_War,25-34_Long_Romance,0.435,0.735,0.0,-1,Coverage_Side_2,Benjamini
other_Children's,35-44_technician-engineer,0.435,0.74,0.0,-1,Coverage_Side_2,Benjamini
M_18-24_college-grad student_Comedy,M_25-34_technician-engineer_Long_Action,0.48,0.745,0.0,-1,Coverage_Side_2,Benjamini
25-34_Long_Animation,K-12 student,0.48,0.75,2.143087277428787e-05,-1,Coverage_Side_2,Benjamini
M_25-34_academic-educator,M_self-employed_Comedy,0.48,0.755,0.0002587501069960201,-1,Coverage_Side_2,Benjamini
writer,tradesman-craftsman_Long,0.48,0.76,0.0005095734056256026,-1,Coverage_Side_2,Benjamini
M_other_Long_Comedy,Long_Musical,0.045,0.165,0.0,-1,Coverage_Side_2,Bonferroni
F_18-24_academic-educator_Long,Long_Western,0.055,0.26,0.0,-1,Coverage_Side_2,Bonferroni
25-34_other_Long_Comedy,M_25-34_Long_Horror,0.06,0.33,0.0,-1,Coverage_Side_2,Bonferroni
M_35-44_writer_Long,M_18-24_Long_Sci-Fi,0.075,0.375,0.0,-1,Coverage_Side_2,Bonferroni
M_25-34_scientist_Action,M_35-44_Long_Sci-Fi,0.09,0.415,0.0,-1,Coverage_Side_2,Bonferroni
25-34_Thriller,F_Long_Children's,0.195,0.455,0.0,-1,Coverage_Side_2,Bonferroni
F_50-55_Long,18-24_Action,0.22,0.48,0.0,-1,Coverage_Side_2,Bonferroni
25-34_Thriller,executive-managerial_Long_Drama,0.22,0.505,0.0,-1,Coverage_Side_2,Bonferroni
25-34_War,F_25-34_Drama,0.26,0.525,0.0,-1,Coverage_Side_2,Bonferroni
M_45-49_executive-managerial_Long,M_lawyer,0.275,0.54,0.0,-1,Coverage_Side_2,Bonferroni
25-34_War,M_25-34_college-grad student_Long_Action,0.275,0.555,0.0,-1,Coverage_Side_2,Bonferroni
M_35-44_writer_Long,M_25-34_executive-managerial_Long,0.275,0.565,0.0,-1,Coverage_Side_2,Bonferroni
25-34_academic-educator_Long,25-34_technician-engineer_Comedy,0.3,0.575,0.0,-1,Coverage_Side_2,Bonferroni
25-34_lawyer_Long,18-24_Adventure,0.31,0.585,0.0,-1,Coverage_Side_2,Bonferroni
25-34_Fantasy,artist_Long,0.33,0.595,0.0,-1,Coverage_Side_2,Bonferroni
M_college-grad student_Long_Drama,18-24_Horror,0.39,0.605,0.0,-1,Coverage_Side_2,Bonferroni
M_45-49_retired,F_18-24_Comedy,0.395,0.615,0.0,-1,Coverage_Side_2,Bonferroni
25-34_War,M_clerical-admin,0.395,0.625,0.0,-1,Coverage_Side_2,Bonferroni
25-34_War,25-34_Long_Romance,0.395,0.635,0.0,-1,Coverage_Side_2,Bonferroni
M_35-44_self-employed_Long,25-34_sales-marketing_Long,0.405,0.64,0.0,-1,Coverage_Side_2,Bonferroni
M_18-24_college-grad student_Comedy,M_Long_Animation,0.45,0.645,0.0,-1,Coverage_Side_2,Bonferroni
other_Children's,35-44_technician-engineer,0.45,0.65,0.0,-1,Coverage_Side_2,Bonferroni
M_18-24_college-grad student_Comedy,M_25-34_technician-engineer_Long_Action,0.45,0.655,0.0,-1,Coverage_Side_2,Bonferroni
