grp1,grp1_size,grp2,grp2_size,p-value,chi-squared test
F_executive-managerial_Drama,18,M_25-34_technician-engineer_Adventure,17,0.7923972568913299,1.0
F_executive-managerial_Drama,18,F_25-34_Long_Action,17,0.577463012013645,1.0
F_executive-managerial_Drama,18,F_25-34_Long_Adventure,17,0.8633339771630316,1.0
F_executive-managerial_Drama,18,F_25-34_Long_Children's,23,0.9533506653646984,0.05177900878716982
F_executive-managerial_Drama,18,F_25-34_Long_Horror,18,0.5000000000000001,1.0
F_executive-managerial_Drama,18,M_25-34_Long_Animation,18,1.0,1.0
F_executive-managerial_Drama,18,M_25-34_Long_Romance,18,0.8304512420510934,1.0
F_executive-managerial_Drama,18,F_executive-managerial_Long_Drama,18,0.5000000000000001,1.0
F_executive-managerial_Drama,18,M_academic-educator_Long_Comedy,18,1.0,1.0
F_executive-managerial_Drama,18,M_college-grad student_Long_Adventure,18,0.9262776952751268,1.0
F_executive-managerial_Drama,18,M_technician-engineer_Long_Adventure,18,0.8269332295770946,1.0
F_executive-managerial_Drama,18,25-34_technician-engineer_Long_Adventure,17,0.7923972568913299,1.0
F_executive-managerial_Drama,18,35-44_executive-managerial_Long_Drama,18,1.0,1.0
F_executive-managerial_Drama,18,M_25-34_technician-engineer_Long_Adventure,17,0.7923972568913299,1.0
F_other_Comedy,19,Mystery,21,0.9556248279074888,0.1858767323658721
F_other_Comedy,19,M_K-12 student,24,0.2418577532937697,0.7508235188990009
F_other_Comedy,19,F_Animation,19,0.0,1.0
F_other_Comedy,19,F_Thriller,20,0.36637271906256336,0.4788122295116437
F_other_Comedy,19,M_Fantasy,22,0.9407463440917664,0.0992131489548828
F_other_Comedy,19,M_Mystery,16,0.9027741643973772,1.0
F_other_Comedy,19,25-34_unemployed,35,0.6696255747196882,0.1488138737217738
F_other_Comedy,19,35-44_college-grad student,21,0.15655321942272254,0.7326782613757068
F_other_Comedy,19,<18_K-12 student,28,0.3029413810179403,0.1525281243645572
F_other_Comedy,19,college-grad student_Adventure,23,0.991459908322932,0.05177900878716982
F_other_Comedy,19,technician-engineer_Adventure,18,0.9050908939951716,1.0
F_other_Comedy,19,Long_Mystery,21,0.9556248279074888,0.1858767323658721
F_other_Comedy,19,F_25-34_clerical-admin,33,0.378817845942334,0.3211747658847196
F_other_Comedy,19,F_45-49_academic-educator,18,0.7462837912520103,1.0
F_other_Comedy,19,M_25-34_academic-educator,24,0.9995328690521338,0.07556056752594141
F_other_Comedy,19,M_25-34_unemployed,35,0.6696255747196882,0.1488138737217738
F_other_Comedy,19,M_35-44_college-grad student,21,0.15655321942272254,0.7326782613757068
F_other_Comedy,19,M_<18_K-12 student,20,0.17252940750416915,0.7150006546880892
F_other_Comedy,19,F_18-24_Comedy,19,0.0,1.0
F_other_Comedy,19,F_25-34_Action,17,0.7109081334065672,1.0
F_other_Comedy,19,F_25-34_Adventure,17,0.927165553418838,1.0
F_other_Comedy,19,F_25-34_Children's,23,0.9814045412122008,0.05177900878716982
F_other_Comedy,19,M_25-34_Romance,18,0.9073988715030702,1.0
F_other_Comedy,19,M_K-12 student_Long,24,0.2418577532937697,0.7508235188990009
F_other_Comedy,19,M_college-grad student_Adventure,18,0.9651825648351168,1.0
F_other_Comedy,19,M_technician-engineer_Adventure,18,0.9050908939951716,1.0
F_other_Comedy,19,F_Long_Animation,19,0.0,1.0
F_other_Comedy,19,F_Long_Thriller,20,0.36637271906256336,0.4788122295116437
F_other_Comedy,19,M_Long_Fantasy,22,0.9407463440917664,0.0992131489548828
F_other_Comedy,19,M_Long_Mystery,16,0.9027741643973772,1.0
F_other_Comedy,19,25-34_unemployed_Long,35,0.6696255747196882,0.1488138737217738
F_other_Comedy,19,35-44_college-grad student_Long,21,0.15655321942272254,0.7326782613757068
F_other_Comedy,19,<18_K-12 student_Long,28,0.3029413810179403,0.1525281243645572
F_other_Comedy,19,25-34_technician-engineer_Adventure,17,0.8801878541709275,1.0
F_other_Comedy,19,college-grad student_Long_Adventure,23,0.991459908322932,0.05177900878716982
F_other_Comedy,19,technician-engineer_Long_Adventure,18,0.9050908939951716,1.0
F_other_Comedy,19,F_25-34_clerical-admin_Long,33,0.378817845942334,0.3211747658847196
F_other_Comedy,19,F_45-49_academic-educator_Long,18,0.7462837912520103,1.0
F_other_Comedy,19,M_25-34_academic-educator_Long,24,0.9995328690521338,0.07556056752594141
F_other_Comedy,19,M_25-34_unemployed_Long,35,0.6696255747196882,0.1488138737217738
F_other_Comedy,19,M_35-44_college-grad student_Long,21,0.15655321942272254,0.7326782613757068
F_other_Comedy,19,M_<18_K-12 student_Long,20,0.17252940750416915,0.7150006546880892
F_other_Comedy,19,M_25-34_other_Horror,19,0.0,1.0
F_other_Comedy,19,M_25-34_technician-engineer_Adventure,17,0.8801878541709275,1.0
F_other_Comedy,19,F_18-24_Long_Comedy,19,0.0,1.0
F_other_Comedy,19,F_25-34_Long_Action,17,0.7109081334065672,1.0
F_other_Comedy,19,F_25-34_Long_Adventure,17,0.927165553418838,1.0
F_other_Comedy,19,F_25-34_Long_Children's,23,0.9814045412122008,0.05177900878716982
F_other_Comedy,19,M_25-34_Long_Romance,18,0.9073988715030702,1.0
F_other_Comedy,19,M_college-grad student_Long_Adventure,18,0.9651825648351168,1.0
F_other_Comedy,19,M_technician-engineer_Long_Adventure,18,0.9050908939951716,1.0
F_other_Comedy,19,25-34_technician-engineer_Long_Adventure,17,0.8801878541709275,1.0
F_other_Comedy,19,M_25-34_other_Long_Horror,19,0.0,1.0
F_other_Comedy,19,M_25-34_technician-engineer_Long_Adventure,17,0.8801878541709275,1.0
M_academic-educator_Comedy,18,Mystery,21,0.4255828832174336,0.3406168920980063
M_academic-educator_Comedy,18,F_45-49,25,0.7934514351543971,0.07709987174354202
M_academic-educator_Comedy,18,M_K-12 student,24,0.006460666287843583,1.0
M_academic-educator_Comedy,18,M_lawyer,18,0.0,1.0
M_academic-educator_Comedy,18,F_Thriller,20,0.01696356458465407,0.273321678292295
M_academic-educator_Comedy,18,M_Fantasy,22,0.3612564892747112,0.18753945080837695
M_academic-educator_Comedy,18,M_Mystery,16,0.3310944489062593,0.5958830905651775
M_academic-educator_Comedy,18,25-34_unemployed,35,0.05703340628946198,0.2271954911000609
M_academic-educator_Comedy,18,35-44_college-grad student,21,0.0031686969596428738,0.482739302351261
M_academic-educator_Comedy,18,45-49_academic-educator,24,0.3636817619450613,0.0528075114161134
M_academic-educator_Comedy,18,<18_K-12 student,28,0.00920598727983868,0.2450277747939897
M_academic-educator_Comedy,18,25-34_Western,18,0.0,1.0
M_academic-educator_Comedy,18,college-grad student_Adventure,23,0.6723628854140887,0.10060220358283993
M_academic-educator_Comedy,18,technician-engineer_Adventure,18,0.3113684863970944,1.0
M_academic-educator_Comedy,18,Long_Mystery,21,0.4255828832174336,0.3406168920980063
M_academic-educator_Comedy,18,F_25-34_clerical-admin,33,0.013481887336429084,0.4549578535121155
M_academic-educator_Comedy,18,F_45-49_academic-educator,18,0.12785299417142534,1.0
M_academic-educator_Comedy,18,M_25-34_academic-educator,24,0.9159422179816432,0.13908672976000938
M_academic-educator_Comedy,18,M_25-34_unemployed,35,0.05703340628946198,0.2271954911000609
M_academic-educator_Comedy,18,M_35-44_college-grad student,21,0.0031686969596428738,0.482739302351261
M_academic-educator_Comedy,18,M_<18_K-12 student,20,0.0038741997381774775,0.4488806655076888
M_academic-educator_Comedy,18,F_45-49_Long,25,0.7934514351543971,0.07709987174354202
M_academic-educator_Comedy,18,F_25-34_Action,17,0.11212933649259947,0.5958830905651775
M_academic-educator_Comedy,18,F_25-34_Adventure,17,0.3779016125936274,1.0
M_academic-educator_Comedy,18,F_25-34_Children's,23,0.5557384003090786,0.10060220358283993
M_academic-educator_Comedy,18,F_25-34_Horror,18,0.0,1.0
M_academic-educator_Comedy,18,M_25-34_Romance,18,0.31632390273240185,1.0
M_academic-educator_Comedy,18,M_K-12 student_Long,24,0.006460666287843583,1.0
M_academic-educator_Comedy,18,M_lawyer_Long,18,0.0,1.0
M_academic-educator_Comedy,18,F_executive-managerial_Drama,18,0.0,1.0
M_academic-educator_Comedy,18,M_college-grad student_Adventure,18,0.5099431282909276,1.0
M_academic-educator_Comedy,18,M_technician-engineer_Adventure,18,0.3113684863970944,1.0
M_academic-educator_Comedy,18,F_Long_Thriller,20,0.01696356458465407,0.273321678292295
M_academic-educator_Comedy,18,M_Long_Fantasy,22,0.3612564892747112,0.18753945080837695
M_academic-educator_Comedy,18,M_Long_Mystery,16,0.3310944489062593,0.5958830905651775
M_academic-educator_Comedy,18,25-34_unemployed_Long,35,0.05703340628946198,0.2271954911000609
M_academic-educator_Comedy,18,35-44_college-grad student_Long,21,0.0031686969596428738,0.482739302351261
M_academic-educator_Comedy,18,45-49_academic-educator_Long,24,0.3636817619450613,0.0528075114161134
M_academic-educator_Comedy,18,<18_K-12 student_Long,28,0.00920598727983868,0.2450277747939897
M_academic-educator_Comedy,18,25-34_technician-engineer_Adventure,17,0.2753320301077782,1.0
M_academic-educator_Comedy,18,25-34_Long_Western,18,0.0,1.0
M_academic-educator_Comedy,18,college-grad student_Long_Adventure,23,0.6723628854140887,0.10060220358283993
M_academic-educator_Comedy,18,technician-engineer_Long_Adventure,18,0.3113684863970944,1.0
M_academic-educator_Comedy,18,F_25-34_clerical-admin_Long,33,0.013481887336429084,0.4549578535121155
M_academic-educator_Comedy,18,F_45-49_academic-educator_Long,18,0.12785299417142534,1.0
M_academic-educator_Comedy,18,M_25-34_academic-educator_Long,24,0.9159422179816432,0.13908672976000938
M_academic-educator_Comedy,18,M_25-34_unemployed_Long,35,0.05703340628946198,0.2271954911000609
M_academic-educator_Comedy,18,M_35-44_college-grad student_Long,21,0.0031686969596428738,0.482739302351261
M_academic-educator_Comedy,18,M_<18_K-12 student_Long,20,0.0038741997381774775,0.4488806655076888
M_academic-educator_Comedy,18,M_25-34_technician-engineer_Adventure,17,0.2753320301077782,1.0
M_academic-educator_Comedy,18,F_25-34_Long_Action,17,0.11212933649259947,0.5958830905651775
M_academic-educator_Comedy,18,F_25-34_Long_Adventure,17,0.3779016125936274,1.0
M_academic-educator_Comedy,18,F_25-34_Long_Children's,23,0.5557384003090786,0.10060220358283993
M_academic-educator_Comedy,18,F_25-34_Long_Horror,18,0.0,1.0
M_academic-educator_Comedy,18,M_25-34_Long_Romance,18,0.31632390273240185,1.0
M_academic-educator_Comedy,18,F_executive-managerial_Long_Drama,18,0.0,1.0
M_academic-educator_Comedy,18,M_college-grad student_Long_Adventure,18,0.5099431282909276,1.0
M_academic-educator_Comedy,18,M_technician-engineer_Long_Adventure,18,0.3113684863970944,1.0
M_academic-educator_Comedy,18,25-34_technician-engineer_Long_Adventure,17,0.2753320301077782,1.0
M_academic-educator_Comedy,18,M_25-34_technician-engineer_Long_Adventure,17,0.2753320301077782,1.0
M_academic-educator_Drama,20,M_K-12 student,24,0.025269803106686344,0.2273593304625716
M_academic-educator_Drama,20,F_Thriller,20,0.058540241373494936,1.0
M_academic-educator_Drama,20,M_Mystery,16,0.5706762800618532,0.7300697275800421
M_academic-educator_Drama,20,25-34_sales-marketing,20,0.0,1.0
M_academic-educator_Drama,20,35-44_college-grad student,21,0.01294817214596528,1.0
M_academic-educator_Drama,20,technician-engineer_Adventure,18,0.5564896849866824,0.273321678292295
M_academic-educator_Drama,20,F_25-34_clerical-admin,33,0.050457215289635336,0.08469473042503355
M_academic-educator_Drama,20,F_45-49_academic-educator,18,0.29872734887919183,0.4788122295116437
M_academic-educator_Drama,20,M_35-44_college-grad student,21,0.01294817214596528,1.0
M_academic-educator_Drama,20,M_<18_K-12 student,20,0.015532293383455737,1.0
M_academic-educator_Drama,20,F_25-34_Action,17,0.26841337375667845,0.7300697275800421
M_academic-educator_Drama,20,F_25-34_Adventure,17,0.6246021095382124,0.4788122295116437
M_academic-educator_Drama,20,M_25-34_Romance,18,0.5621673230763191,0.273321678292295
M_academic-educator_Drama,20,M_K-12 student_Long,24,0.025269803106686344,0.2273593304625716
M_academic-educator_Drama,20,M_college-grad student_Adventure,18,0.7488166904814069,0.273321678292295
M_academic-educator_Drama,20,M_technician-engineer_Adventure,18,0.5564896849866824,0.273321678292295
M_academic-educator_Drama,20,F_Long_Thriller,20,0.058540241373494936,1.0
M_academic-educator_Drama,20,M_Long_Mystery,16,0.5706762800618532,0.7300697275800421
M_academic-educator_Drama,20,25-34_sales-marketing_Long,20,0.0,1.0
M_academic-educator_Drama,20,35-44_college-grad student_Long,21,0.01294817214596528,1.0
M_academic-educator_Drama,20,25-34_technician-engineer_Adventure,17,0.5098301310168305,0.4788122295116437
M_academic-educator_Drama,20,technician-engineer_Long_Adventure,18,0.5564896849866824,0.273321678292295
M_academic-educator_Drama,20,F_25-34_clerical-admin_Long,33,0.050457215289635336,0.08469473042503355
M_academic-educator_Drama,20,F_45-49_academic-educator_Long,18,0.29872734887919183,0.4788122295116437
M_academic-educator_Drama,20,M_35-44_college-grad student_Long,21,0.01294817214596528,1.0
M_academic-educator_Drama,20,M_<18_K-12 student_Long,20,0.015532293383455737,1.0
M_academic-educator_Drama,20,M_25-34_technician-engineer_Adventure,17,0.5098301310168305,0.4788122295116437
M_academic-educator_Drama,20,F_25-34_Long_Action,17,0.26841337375667845,0.7300697275800421
M_academic-educator_Drama,20,F_25-34_Long_Adventure,17,0.6246021095382124,0.4788122295116437
M_academic-educator_Drama,20,M_25-34_Long_Romance,18,0.5621673230763191,0.273321678292295
M_academic-educator_Drama,20,M_college-grad student_Long_Adventure,18,0.7488166904814069,0.273321678292295
M_academic-educator_Drama,20,M_technician-engineer_Long_Adventure,18,0.5564896849866824,0.273321678292295
M_academic-educator_Drama,20,25-34_technician-engineer_Long_Adventure,17,0.5098301310168305,0.4788122295116437
M_academic-educator_Drama,20,M_25-34_technician-engineer_Long_Adventure,17,0.5098301310168305,0.4788122295116437
M_college-grad student_Action,31,K-12 student,32,0.0056514056230853905,0.2568392579578533
M_college-grad student_Action,31,unemployed,50,0.02644863295497396,0.13345578529974714
M_college-grad student_Action,31,Fantasy,37,0.7055264547092275,0.061228635549920925
M_college-grad student_Action,31,M_<18,47,0.013657554651433944,0.06183254458165596
M_college-grad student_Action,31,M_unemployed,50,0.02644863295497396,0.13345578529974714
M_college-grad student_Action,31,F_Action,39,0.4778036152965565,0.050946212372026435
M_college-grad student_Action,31,F_Adventure,32,0.7463526254617339,1.0
M_college-grad student_Action,31,18-24_other,43,0.4196694692458888,0.06352754244236625
M_college-grad student_Action,31,25-34_clerical-admin,45,0.002279395157666235,1.0
M_college-grad student_Action,31,25-34_unemployed,35,0.04169648396597464,0.09444720530346894
M_college-grad student_Action,31,25-34_Animation,30,0.9580175941158432,1.0
M_college-grad student_Action,31,35-44_Sci-Fi,31,0.4999999999999998,1.0
M_college-grad student_Action,31,K-12 student_Long,32,0.0056514056230853905,0.2568392579578533
M_college-grad student_Action,31,unemployed_Long,50,0.02644863295497396,0.13345578529974714
M_college-grad student_Action,31,other_Adventure,31,0.6892455869533549,1.0
M_college-grad student_Action,31,Long_Fantasy,37,0.7055264547092275,0.061228635549920925
M_college-grad student_Action,31,M_25-34_unemployed,35,0.04169648396597464,0.09444720530346894
M_college-grad student_Action,31,M_<18_Long,47,0.013657554651433944,0.06183254458165596
M_college-grad student_Action,31,F_25-34_Comedy,36,0.3002170623835201,0.2605890342736145
M_college-grad student_Action,31,M_35-44_Comedy,36,0.6672048735071062,0.11156805877144092
M_college-grad student_Action,31,M_unemployed_Long,50,0.02644863295497396,0.13345578529974714
M_college-grad student_Action,31,M_college-grad student_Action,31,0.4999999999999998,1.0
M_college-grad student_Action,31,M_other_Adventure,25,0.6031450475522375,0.05819954256117655
M_college-grad student_Action,31,M_programmer_Comedy,27,0.5682704288891774,0.19750691003499415
M_college-grad student_Action,31,F_Long_Action,39,0.4778036152965565,0.050946212372026435
M_college-grad student_Action,31,F_Long_Adventure,32,0.7463526254617339,1.0
M_college-grad student_Action,31,18-24_other_Long,43,0.4196694692458888,0.06352754244236625
M_college-grad student_Action,31,25-34_clerical-admin_Long,45,0.002279395157666235,1.0
M_college-grad student_Action,31,25-34_unemployed_Long,35,0.04169648396597464,0.09444720530346894
M_college-grad student_Action,31,18-24_college-grad student_Comedy,33,0.3594188265980374,1.0
M_college-grad student_Action,31,25-34_other_Drama,34,0.6552612639029725,0.35276330408300594
M_college-grad student_Action,31,25-34_Long_Animation,30,0.9580175941158432,1.0
M_college-grad student_Action,31,35-44_Long_Sci-Fi,31,0.4999999999999998,1.0
M_college-grad student_Action,31,other_Long_Adventure,31,0.6892455869533549,1.0
M_college-grad student_Action,31,M_25-34_unemployed_Long,35,0.04169648396597464,0.09444720530346894
M_college-grad student_Action,31,M_25-34_other_Drama,30,0.5858059341041376,1.0
M_college-grad student_Action,31,F_25-34_Long_Comedy,36,0.3002170623835201,0.2605890342736145
M_college-grad student_Action,31,M_35-44_Long_Comedy,36,0.6672048735071062,0.11156805877144092
M_college-grad student_Action,31,M_college-grad student_Long_Action,31,0.4999999999999998,1.0
M_college-grad student_Action,31,M_other_Long_Adventure,25,0.6031450475522375,0.05819954256117655
M_college-grad student_Action,31,M_programmer_Long_Comedy,27,0.5682704288891774,0.19750691003499415
M_college-grad student_Action,31,18-24_college-grad student_Long_Comedy,33,0.3594188265980374,1.0
M_college-grad student_Action,31,25-34_other_Long_Drama,34,0.6552612639029725,0.35276330408300594
M_college-grad student_Action,31,M_25-34_other_Long_Drama,30,0.5858059341041376,1.0
M_college-grad student_Adventure,18,artist,17,0.07998746536979771,0.5958830905651775
M_college-grad student_Adventure,18,doctor-health care,25,0.11396210578377106,1.0
M_college-grad student_Adventure,18,homemaker,22,0.5689715808318371,0.18753945080837695
M_college-grad student_Adventure,18,lawyer,27,0.12082045796639962,0.056160874303273656
M_college-grad student_Adventure,18,retired,19,0.07446598275471092,1.0
M_college-grad student_Adventure,18,Mystery,21,0.4154716404675382,0.3406168920980063
M_college-grad student_Adventure,18,F_45-49,25,0.7855524961054507,0.07709987174354202
