group1,group2,coverage_gained_1,coverage_gained_2,p-value,threshold,method,adjustment,num_max_hypo,wealth,alpha_j,nb_refus_before,pairs,coverage_gained
Long_90's_Sci-Fi,3.5,1.0,0.0,2.76898892930984e-09,-1,Traditional,Bonferroni,100.0,,,,Long_90's_Sci-Fi 3.5,0.5
90's_Sci-Fi,3.5,1.0,0.0,2.76898892930984e-09,-1,Traditional,Bonferroni,100.0,,,,90's_Sci-Fi 3.5,0.5
F_18-24_Long_90's_Action,3.5,1.0,0.0,2.8143915391620086e-09,-1,Traditional,Bonferroni,100.0,,,,F_18-24_Long_90's_Action 3.5,0.5
F_18-24_90's_Action,3.5,1.0,0.0,2.8143915391620086e-09,-1,Traditional,Bonferroni,100.0,,,,F_18-24_90's_Action 3.5,0.5
25-34_70's,3.5,1.0,0.0,2.902521325570982e-09,-1,Traditional,Bonferroni,100.0,,,,25-34_70's 3.5,0.5
25-34_Long_70's,3.5,1.0,0.0,2.902521325570982e-09,-1,Traditional,Bonferroni,100.0,,,,25-34_Long_70's 3.5,0.5
18-24_Long_Action,3.5,1.0,0.0,3.1905821772865926e-09,-1,Traditional,Bonferroni,100.0,,,,18-24_Long_Action 3.5,0.5
M_Long_60's,3.5,1.0,0.0,3.3195930430611043e-09,-1,Traditional,Bonferroni,100.0,,,,M_Long_60's 3.5,0.5
25-34_Long_90's_Action,3.5,1.0,0.0,3.5995408728250134e-09,-1,Traditional,Bonferroni,100.0,,,,25-34_Long_90's_Action 3.5,0.5
25-34_90's_Action,3.5,1.0,0.0,3.5995408728250134e-09,-1,Traditional,Bonferroni,100.0,,,,25-34_90's_Action 3.5,0.5
18-24_Action,3.5,1.0,0.0,4.2895995189612515e-09,-1,Traditional,Bonferroni,100.0,,,,18-24_Action 3.5,0.5
25-34_90's,3.5,1.0,0.0,4.4353393714505026e-09,-1,Traditional,Bonferroni,100.0,,,,25-34_90's 3.5,0.5
18-24_Long_70's_Drama,3.5,1.0,0.0,5.507370221168495e-09,-1,Traditional,Bonferroni,100.0,,,,18-24_Long_70's_Drama 3.5,0.5
18-24_70's_Drama,3.5,1.0,0.0,5.507370221168495e-09,-1,Traditional,Bonferroni,100.0,,,,18-24_70's_Drama 3.5,0.5
M_18-24_Long_70's_Drama,3.5,1.0,0.0,6.066762271370374e-09,-1,Traditional,Bonferroni,100.0,,,,M_18-24_Long_70's_Drama 3.5,0.5
M_18-24_70's_Drama,3.5,1.0,0.0,6.066762271370374e-09,-1,Traditional,Bonferroni,100.0,,,,M_18-24_70's_Drama 3.5,0.5
M_30's,3.5,1.0,0.0,6.625177533592431e-09,-1,Traditional,Bonferroni,100.0,,,,M_30's 3.5,0.5
F_18-24_80's,3.5,1.0,0.0,7.682803083332445e-09,-1,Traditional,Bonferroni,100.0,,,,F_18-24_80's 3.5,0.5
M_18-24_Long_90's_Action,3.5,1.0,0.0,8.600611094373146e-09,-1,Traditional,Bonferroni,100.0,,,,M_18-24_Long_90's_Action 3.5,0.5
M_18-24_90's_Action,3.5,1.0,0.0,8.600611094373146e-09,-1,Traditional,Bonferroni,100.0,,,,M_18-24_90's_Action 3.5,0.5
F_18-24_Long_80's,3.5,1.0,0.0,1.0497223377017534e-08,-1,Traditional,Bonferroni,100.0,,,,F_18-24_Long_80's 3.5,0.5
18-24_60's,3.5,1.0,0.0,1.1360031707658466e-08,-1,Traditional,Bonferroni,100.0,,,,18-24_60's 3.5,0.5
M_90's_Drama,3.5,1.0,0.0,1.1827445479887163e-08,-1,Traditional,Bonferroni,100.0,,,,M_90's_Drama 3.5,0.5
18-24_Long_60's,3.5,1.0,0.0,1.2787177542610159e-08,-1,Traditional,Bonferroni,100.0,,,,18-24_Long_60's 3.5,0.5
M_Long_90's_Drama,3.5,1.0,0.0,1.7188504438540486e-08,-1,Traditional,Bonferroni,100.0,,,,M_Long_90's_Drama 3.5,0.5
M_Long_70's_Crime,3.5,1.0,0.0,2.8913251260783266e-08,-1,Traditional,Bonferroni,100.0,,,,M_Long_70's_Crime 3.5,0.5
M_70's_Crime,3.5,1.0,0.0,2.8913251260783266e-08,-1,Traditional,Bonferroni,100.0,,,,M_70's_Crime 3.5,0.5
Long_70's_Comedy,3.5,1.0,0.0,2.9911524910090974e-08,-1,Traditional,Bonferroni,100.0,,,,Long_70's_Comedy 3.5,0.5
70's_Comedy,3.5,1.0,0.0,2.9911524910090974e-08,-1,Traditional,Bonferroni,100.0,,,,70's_Comedy 3.5,0.5
25-34_Horror,3.5,1.0,0.0,3.642474578256459e-08,-1,Traditional,Bonferroni,100.0,,,,25-34_Horror 3.5,0.5
25-34_Long_Horror,3.5,1.0,0.0,3.642474578256459e-08,-1,Traditional,Bonferroni,100.0,,,,25-34_Long_Horror 3.5,0.5
Long_90's_Comedy,3.5,1.0,0.0,4.294857006438462e-08,-1,Traditional,Bonferroni,100.0,,,,Long_90's_Comedy 3.5,0.5
18-24_90's_Sci-Fi,3.5,1.0,0.0,4.4680387341609845e-08,-1,Traditional,Bonferroni,100.0,,,,18-24_90's_Sci-Fi 3.5,0.5
18-24_Long_90's_Sci-Fi,3.5,1.0,0.0,4.4680387341609845e-08,-1,Traditional,Bonferroni,100.0,,,,18-24_Long_90's_Sci-Fi 3.5,0.5
M_25-34_Horror,3.5,1.0,0.0,5.101825206873927e-08,-1,Traditional,Bonferroni,100.0,,,,M_25-34_Horror 3.5,0.5
M_25-34_Long_Horror,3.5,1.0,0.0,5.101825206873927e-08,-1,Traditional,Bonferroni,100.0,,,,M_25-34_Long_Horror 3.5,0.5
F_25-34_Long,3.5,1.0,0.0,5.1248914138960225e-08,-1,Traditional,Bonferroni,100.0,,,,F_25-34_Long 3.5,0.5
F_Action,3.5,1.0,0.0,5.46070768474636e-08,-1,Traditional,Bonferroni,100.0,,,,F_Action 3.5,0.5
F_Long_Action,3.5,1.0,0.0,5.46070768474636e-08,-1,Traditional,Bonferroni,100.0,,,,F_Long_Action 3.5,0.5
90's_Drama,3.5,1.0,0.0,5.496291254765694e-08,-1,Traditional,Bonferroni,100.0,,,,90's_Drama 3.5,0.5
M_Long_Action,3.5,1.0,0.0,7.076183022239717e-08,-1,Traditional,Bonferroni,100.0,,,,M_Long_Action 3.5,0.5
Long_90's_Drama,3.5,1.0,0.0,7.141096899886647e-08,-1,Traditional,Bonferroni,100.0,,,,Long_90's_Drama 3.5,0.5
25-34_Long,3.5,1.0,0.0,7.807287333246354e-08,-1,Traditional,Bonferroni,100.0,,,,25-34_Long 3.5,0.5
M_35-44_90's,3.5,1.0,0.0,8.055953799012567e-08,-1,Traditional,Bonferroni,100.0,,,,M_35-44_90's 3.5,0.5
35-44_Long_90's,3.5,1.0,0.0,8.055953799012567e-08,-1,Traditional,Bonferroni,100.0,,,,35-44_Long_90's 3.5,0.5
M_35-44_Long_90's,3.5,1.0,0.0,8.055953799012567e-08,-1,Traditional,Bonferroni,100.0,,,,M_35-44_Long_90's 3.5,0.5
35-44_90's,3.5,1.0,0.0,8.055953799012567e-08,-1,Traditional,Bonferroni,100.0,,,,35-44_90's 3.5,0.5
M_Action,3.5,1.0,0.0,8.691336427895756e-08,-1,Traditional,Bonferroni,100.0,,,,M_Action 3.5,0.5
70's_Crime,3.5,1.0,0.0,9.220741016391877e-08,-1,Traditional,Bonferroni,100.0,,,,70's_Crime 3.5,0.5
Long_70's_Crime,3.5,1.0,0.0,9.220741016391877e-08,-1,Traditional,Bonferroni,100.0,,,,Long_70's_Crime 3.5,0.5
18-24_Long_Adventure,3.5,1.0,0.0,9.26544123452417e-08,-1,Traditional,Bonferroni,100.0,,,,18-24_Long_Adventure 3.5,0.5
Long_40's_Thriller,3.5,1.0,0.0,9.665958605317498e-08,-1,Traditional,Bonferroni,100.0,,,,Long_40's_Thriller 3.5,0.5
40's_Thriller,3.5,1.0,0.0,9.665958605317498e-08,-1,Traditional,Bonferroni,100.0,,,,40's_Thriller 3.5,0.5
60's,3.5,1.0,0.0,1.0289085656441438e-07,-1,Traditional,Bonferroni,100.0,,,,60's 3.5,0.5
2000's_Thriller,3.5,1.0,0.0,1.0862224304753454e-07,-1,Traditional,Bonferroni,100.0,,,,2000's_Thriller 3.5,0.5
Long_2000's_Thriller,3.5,1.0,0.0,1.0862224304753454e-07,-1,Traditional,Bonferroni,100.0,,,,Long_2000's_Thriller 3.5,0.5
Long_60's,3.5,1.0,0.0,1.2733733362861225e-07,-1,Traditional,Bonferroni,100.0,,,,Long_60's 3.5,0.5
M_80's_Drama,3.5,1.0,0.0,1.3729858383178957e-07,-1,Traditional,Bonferroni,100.0,,,,M_80's_Drama 3.5,0.5
M_18-24_Long_Crime,3.5,1.0,0.0,1.3966147520403674e-07,-1,Traditional,Bonferroni,100.0,,,,M_18-24_Long_Crime 3.5,0.5
M_18-24_Crime,3.5,1.0,0.0,1.3966147520403674e-07,-1,Traditional,Bonferroni,100.0,,,,M_18-24_Crime 3.5,0.5
25-34_Long_90's_Adventure,3.5,1.0,0.0,1.473707397654783e-07,-1,Traditional,Bonferroni,100.0,,,,25-34_Long_90's_Adventure 3.5,0.5
25-34_90's_Adventure,3.5,1.0,0.0,1.473707397654783e-07,-1,Traditional,Bonferroni,100.0,,,,25-34_90's_Adventure 3.5,0.5
Long_90's_Horror,3.5,1.0,0.0,1.5624620273067312e-07,-1,Traditional,Bonferroni,100.0,,,,Long_90's_Horror 3.5,0.5
90's_Horror,3.5,1.0,0.0,1.5624620273067312e-07,-1,Traditional,Bonferroni,100.0,,,,90's_Horror 3.5,0.5
F_25-34_Action,3.5,1.0,0.0,1.7374018910509264e-07,-1,Traditional,Bonferroni,100.0,,,,F_25-34_Action 3.5,0.5
F_25-34_Long_Action,3.5,1.0,0.0,1.7374018910509264e-07,-1,Traditional,Bonferroni,100.0,,,,F_25-34_Long_Action 3.5,0.5
18-24_90's_Fantasy,3.5,1.0,0.0,1.770366010253197e-07,-1,Traditional,Bonferroni,100.0,,,,18-24_90's_Fantasy 3.5,0.5
18-24_Long_90's_Fantasy,3.5,1.0,0.0,1.770366010253197e-07,-1,Traditional,Bonferroni,100.0,,,,18-24_Long_90's_Fantasy 3.5,0.5
M_Long_80's_Drama,3.5,1.0,0.0,1.9566154489179838e-07,-1,Traditional,Bonferroni,100.0,,,,M_Long_80's_Drama 3.5,0.5
18-24_Adventure,3.5,1.0,0.0,2.442401079282542e-07,-1,Traditional,Bonferroni,100.0,,,,18-24_Adventure 3.5,0.5
25-34_Short_90's,3.5,1.0,0.0,2.674880164755928e-07,-1,Traditional,Bonferroni,100.0,,,,25-34_Short_90's 3.5,0.5
F_Long_Thriller,3.5,1.0,0.0,2.681203865979005e-07,-1,Traditional,Bonferroni,100.0,,,,F_Long_Thriller 3.5,0.5
90's_Comedy,3.5,1.0,0.0,2.786402444440981e-07,-1,Traditional,Bonferroni,100.0,,,,90's_Comedy 3.5,0.5
M_Long_Film-Noir,3.5,1.0,0.0,2.86211030404624e-07,-1,Traditional,Bonferroni,100.0,,,,M_Long_Film-Noir 3.5,0.5
M_Film-Noir,3.5,1.0,0.0,2.86211030404624e-07,-1,Traditional,Bonferroni,100.0,,,,M_Film-Noir 3.5,0.5
M_90's_Horror,3.5,1.0,0.0,3.042863879687206e-07,-1,Traditional,Bonferroni,100.0,,,,M_90's_Horror 3.5,0.5
M_Long_90's_Horror,3.5,1.0,0.0,3.042863879687206e-07,-1,Traditional,Bonferroni,100.0,,,,M_Long_90's_Horror 3.5,0.5
M_18-24_Long_30's,3.5,1.0,0.0,3.054280427805502e-07,-1,Traditional,Bonferroni,100.0,,,,M_18-24_Long_30's 3.5,0.5
F_25-34_Long_90's,3.5,1.0,0.0,3.2706129701117084e-07,-1,Traditional,Bonferroni,100.0,,,,F_25-34_Long_90's 3.5,0.5
M_90's_Crime,3.5,1.0,0.0,3.6623145780513934e-07,-1,Traditional,Bonferroni,100.0,,,,M_90's_Crime 3.5,0.5
M_Long_90's_Crime,3.5,1.0,0.0,3.6623145780513934e-07,-1,Traditional,Bonferroni,100.0,,,,M_Long_90's_Crime 3.5,0.5
F_Long_90's_Fantasy,3.5,1.0,0.0,4.043586342827537e-07,-1,Traditional,Bonferroni,100.0,,,,F_Long_90's_Fantasy 3.5,0.5
F_90's_Fantasy,3.5,1.0,0.0,4.043586342827537e-07,-1,Traditional,Bonferroni,100.0,,,,F_90's_Fantasy 3.5,0.5
M_18-24_Long_70's_Comedy,3.5,1.0,0.0,4.408899429669765e-07,-1,Traditional,Bonferroni,100.0,,,,M_18-24_Long_70's_Comedy 3.5,0.5
M_18-24_70's_Comedy,3.5,1.0,0.0,4.408899429669765e-07,-1,Traditional,Bonferroni,100.0,,,,M_18-24_70's_Comedy 3.5,0.5
M_Long_40's_Thriller,3.5,1.0,0.0,4.4894633249722114e-07,-1,Traditional,Bonferroni,100.0,,,,M_Long_40's_Thriller 3.5,0.5
M_40's_Thriller,3.5,1.0,0.0,4.4894633249722114e-07,-1,Traditional,Bonferroni,100.0,,,,M_40's_Thriller 3.5,0.5
Short,3.5,1.0,0.0,5.085470765502883e-07,-1,Traditional,Bonferroni,100.0,,,,Short 3.5,0.5
25-34,3.5,1.0,0.0,5.243693289405135e-07,-1,Traditional,Bonferroni,100.0,,,,25-34 3.5,0.5
30's,3.5,1.0,0.0,5.538864054953669e-07,-1,Traditional,Bonferroni,100.0,,,,30's 3.5,0.5
M_35-44_Thriller,3.5,1.0,0.0,6.313878372626498e-07,-1,Traditional,Bonferroni,100.0,,,,M_35-44_Thriller 3.5,0.5
35-44_Thriller,3.5,1.0,0.0,6.313878372626498e-07,-1,Traditional,Bonferroni,100.0,,,,35-44_Thriller 3.5,0.5
Long_30's,3.5,1.0,0.0,6.328883597402619e-07,-1,Traditional,Bonferroni,100.0,,,,Long_30's 3.5,0.5
25-34_Action,3.5,1.0,0.0,7.07558600292934e-07,-1,Traditional,Bonferroni,100.0,,,,25-34_Action 3.5,0.5
Crime,3.5,1.0,0.0,7.077367189770982e-07,-1,Traditional,Bonferroni,100.0,,,,Crime 3.5,0.5
F_18-24_90's_Children's,3.5,1.0,0.0,7.087285670447228e-07,-1,Traditional,Bonferroni,100.0,,,,F_18-24_90's_Children's 3.5,0.5
F_18-24_Long_90's_Children's,3.5,1.0,0.0,7.087285670447228e-07,-1,Traditional,Bonferroni,100.0,,,,F_18-24_Long_90's_Children's 3.5,0.5
25-34_Long_Action,3.5,1.0,0.0,7.79007600743642e-07,-1,Traditional,Bonferroni,100.0,,,,25-34_Long_Action 3.5,0.5
F_18-24_90's_Fantasy,3.5,1.0,0.0,7.827968597288472e-07,-1,Traditional,Bonferroni,100.0,,,,F_18-24_90's_Fantasy 3.5,0.5
F_18-24_Long_90's_Fantasy,3.5,1.0,0.0,7.827968597288472e-07,-1,Traditional,Bonferroni,100.0,,,,F_18-24_Long_90's_Fantasy 3.5,0.5
Long_Crime,3.5,1.0,0.0,8.981089594377057e-07,-1,Traditional,Bonferroni,100.0,,,,Long_Crime 3.5,0.5
2000's_Horror,3.5,1.0,0.0,9.169323092099151e-07,-1,Traditional,Bonferroni,100.0,,,,2000's_Horror 3.5,0.5
Long_2000's_Horror,3.5,1.0,0.0,9.169323092099151e-07,-1,Traditional,Bonferroni,100.0,,,,Long_2000's_Horror 3.5,0.5
F_18-24_Children's,3.5,1.0,0.0,9.173026277880464e-07,-1,Traditional,Bonferroni,100.0,,,,F_18-24_Children's 3.5,0.5
80's_Drama,3.5,1.0,0.0,1.0065447197244263e-06,-1,Traditional,Bonferroni,100.0,,,,80's_Drama 3.5,0.5
F_Thriller,3.5,1.0,0.0,1.0447334186059117e-06,-1,Traditional,Bonferroni,100.0,,,,F_Thriller 3.5,0.5
F_18-24_2000's_Comedy,3.5,1.0,0.0,1.2676065668175092e-06,-1,Traditional,Bonferroni,100.0,,,,F_18-24_2000's_Comedy 3.5,0.5
F_18-24_Long_2000's_Comedy,3.5,1.0,0.0,1.2676065668175092e-06,-1,Traditional,Bonferroni,100.0,,,,F_18-24_Long_2000's_Comedy 3.5,0.5
18-24_Long_Horror,3.5,1.0,0.0,1.2711893096552684e-06,-1,Traditional,Bonferroni,100.0,,,,18-24_Long_Horror 3.5,0.5
18-24_Horror,3.5,1.0,0.0,1.2711893096552684e-06,-1,Traditional,Bonferroni,100.0,,,,18-24_Horror 3.5,0.5
M_Long_90's_Comedy,3.5,1.0,0.0,1.3015998381371389e-06,-1,Traditional,Bonferroni,100.0,,,,M_Long_90's_Comedy 3.5,0.5
18-24_Long_90's_Comedy,3.5,1.0,0.0,1.3087220781057458e-06,-1,Traditional,Bonferroni,100.0,,,,18-24_Long_90's_Comedy 3.5,0.5
Long_80's_Drama,3.5,1.0,0.0,1.359241893238212e-06,-1,Traditional,Bonferroni,100.0,,,,Long_80's_Drama 3.5,0.5
M_35-44_Long_Thriller,3.5,1.0,0.0,1.3911897992624954e-06,-1,Traditional,Bonferroni,100.0,,,,M_35-44_Long_Thriller 3.5,0.5
35-44_Long_Thriller,3.5,1.0,0.0,1.3911897992624954e-06,-1,Traditional,Bonferroni,100.0,,,,35-44_Long_Thriller 3.5,0.5
M_18-24_Long_Action,3.5,1.0,0.0,1.4523957548845583e-06,-1,Traditional,Bonferroni,100.0,,,,M_18-24_Long_Action 3.5,0.5
F_18-24_Long_Children's,3.5,1.0,0.0,1.4627139073406537e-06,-1,Traditional,Bonferroni,100.0,,,,F_18-24_Long_Children's 3.5,0.5
25-34_Long_80's_Horror,3.5,1.0,0.0,1.464268621803261e-06,-1,Traditional,Bonferroni,100.0,,,,25-34_Long_80's_Horror 3.5,0.5
25-34_80's_Horror,3.5,1.0,0.0,1.464268621803261e-06,-1,Traditional,Bonferroni,100.0,,,,25-34_80's_Horror 3.5,0.5
F_25-34,3.5,1.0,0.0,1.6483225831806533e-06,-1,Traditional,Bonferroni,100.0,,,,F_25-34 3.5,0.5
M_18-24_90's_Animation,3.5,1.0,0.0,1.7235182626811151e-06,-1,Traditional,Bonferroni,100.0,,,,M_18-24_90's_Animation 3.5,0.5
25-34_Short,3.5,1.0,0.0,1.7647320825182517e-06,-1,Traditional,Bonferroni,100.0,,,,25-34_Short 3.5,0.5
M_18-24_30's,3.5,1.0,0.0,1.831793063149494e-06,-1,Traditional,Bonferroni,100.0,,,,M_18-24_30's 3.5,0.5
F_Long_Adventure,3.5,1.0,0.0,1.8368918901204997e-06,-1,Traditional,Bonferroni,100.0,,,,F_Long_Adventure 3.5,0.5
M_18-24_Action,3.5,1.0,0.0,1.9219230392285994e-06,-1,Traditional,Bonferroni,100.0,,,,M_18-24_Action 3.5,0.5
M_18-24_90's_Adventure,3.5,1.0,0.0,1.9541343683259664e-06,-1,Traditional,Bonferroni,100.0,,,,M_18-24_90's_Adventure 3.5,0.5
M_18-24_Long_90's_Adventure,3.5,1.0,0.0,1.9541343683259664e-06,-1,Traditional,Bonferroni,100.0,,,,M_18-24_Long_90's_Adventure 3.5,0.5
M_18-24_Long_Horror,3.5,1.0,0.0,2.0471926751087386e-06,-1,Traditional,Bonferroni,100.0,,,,M_18-24_Long_Horror 3.5,0.5
M_18-24_Horror,3.5,1.0,0.0,2.0471926751087386e-06,-1,Traditional,Bonferroni,100.0,,,,M_18-24_Horror 3.5,0.5
F_90's_Children's,3.5,1.0,0.0,2.1699515591484524e-06,-1,Traditional,Bonferroni,100.0,,,,F_90's_Children's 3.5,0.5
F_Long_90's_Children's,3.5,1.0,0.0,2.1699515591484524e-06,-1,Traditional,Bonferroni,100.0,,,,F_Long_90's_Children's 3.5,0.5
M_18-24_Long_90's_Animation,3.5,1.0,0.0,2.341113680377897e-06,-1,Traditional,Bonferroni,100.0,,,,M_18-24_Long_90's_Animation 3.5,0.5
M_90's_Comedy,3.5,1.0,0.0,2.5233038480502062e-06,-1,Traditional,Bonferroni,100.0,,,,M_90's_Comedy 3.5,0.5
18-24_90's_Horror,3.5,1.0,0.0,2.6785941026739757e-06,-1,Traditional,Bonferroni,100.0,,,,18-24_90's_Horror 3.5,0.5
18-24_Long_90's_Horror,3.5,1.0,0.0,2.6785941026739757e-06,-1,Traditional,Bonferroni,100.0,,,,18-24_Long_90's_Horror 3.5,0.5
F_Adventure,3.5,1.0,0.0,2.846546300211182e-06,-1,Traditional,Bonferroni,100.0,,,,F_Adventure 3.5,0.5
F_25-34_90's,3.5,1.0,0.0,3.0894816672261077e-06,-1,Traditional,Bonferroni,100.0,,,,F_25-34_90's 3.5,0.5
18-24_90's_Comedy,3.5,1.0,0.0,3.85758885800319e-06,-1,Traditional,Bonferroni,100.0,,,,18-24_90's_Comedy 3.5,0.5
M_25-34_80's_Horror,3.5,1.0,0.0,3.914426956703296e-06,-1,Traditional,Bonferroni,100.0,,,,M_25-34_80's_Horror 3.5,0.5
M_25-34_Long_80's_Horror,3.5,1.0,0.0,3.914426956703296e-06,-1,Traditional,Bonferroni,100.0,,,,M_25-34_Long_80's_Horror 3.5,0.5
M_25-34_Long_90's,3.5,1.0,0.0,4.480252613925859e-06,-1,Traditional,Bonferroni,100.0,,,,M_25-34_Long_90's 3.5,0.5
M_Long_90's_Sci-Fi,3.5,1.0,0.0,4.480741951779823e-06,-1,Traditional,Bonferroni,100.0,,,,M_Long_90's_Sci-Fi 3.5,0.5
M_90's_Sci-Fi,3.5,1.0,0.0,4.480741951779823e-06,-1,Traditional,Bonferroni,100.0,,,,M_90's_Sci-Fi 3.5,0.5
M_Long_80's_Horror,3.5,1.0,0.0,4.649464956269472e-06,-1,Traditional,Bonferroni,100.0,,,,M_Long_80's_Horror 3.5,0.5
M_80's_Horror,3.5,1.0,0.0,4.649464956269472e-06,-1,Traditional,Bonferroni,100.0,,,,M_80's_Horror 3.5,0.5
F_Children's,3.5,1.0,0.0,4.825453265667389e-06,-1,Traditional,Bonferroni,100.0,,,,F_Children's 3.5,0.5
M_90's_Animation,3.5,1.0,0.0,4.867008312230784e-06,-1,Traditional,Bonferroni,100.0,,,,M_90's_Animation 3.5,0.5
F_Long_90's_Thriller,3.5,1.0,0.0,4.992945084929298e-06,-1,Traditional,Bonferroni,100.0,,,,F_Long_90's_Thriller 3.5,0.5
M_18-24_Long_80's_Drama,3.5,1.0,0.0,6.183672377821544e-06,-1,Traditional,Bonferroni,100.0,,,,M_18-24_Long_80's_Drama 3.5,0.5
M_18-24_80's_Drama,3.5,1.0,0.0,6.183672377821544e-06,-1,Traditional,Bonferroni,100.0,,,,M_18-24_80's_Drama 3.5,0.5
M_35-44_Long_Mystery,3.5,1.0,0.0,7.006558301664892e-06,-1,Traditional,Bonferroni,100.0,,,,M_35-44_Long_Mystery 3.5,0.5
35-44_Long_Mystery,3.5,1.0,0.0,7.006558301664892e-06,-1,Traditional,Bonferroni,100.0,,,,35-44_Long_Mystery 3.5,0.5
35-44_Mystery,3.5,1.0,0.0,7.006558301664892e-06,-1,Traditional,Bonferroni,100.0,,,,35-44_Mystery 3.5,0.5
M_35-44_Mystery,3.5,1.0,0.0,7.006558301664892e-06,-1,Traditional,Bonferroni,100.0,,,,M_35-44_Mystery 3.5,0.5
M_Long_2000's_Action,3.5,1.0,0.0,7.192239487482504e-06,-1,Traditional,Bonferroni,100.0,,,,M_Long_2000's_Action 3.5,0.5
M_2000's_Action,3.5,1.0,0.0,7.192239487482504e-06,-1,Traditional,Bonferroni,100.0,,,,M_2000's_Action 3.5,0.5
Long_40's_Romance,3.5,1.0,0.0,7.1964973725292396e-06,-1,Traditional,Bonferroni,100.0,,,,Long_40's_Romance 3.5,0.5
40's_Romance,3.5,1.0,0.0,7.1964973725292396e-06,-1,Traditional,Bonferroni,100.0,,,,40's_Romance 3.5,0.5
Long_2000's_Action,3.5,1.0,0.0,7.336838584666688e-06,-1,Traditional,Bonferroni,100.0,,,,Long_2000's_Action 3.5,0.5
2000's_Action,3.5,1.0,0.0,7.336838584666688e-06,-1,Traditional,Bonferroni,100.0,,,,2000's_Action 3.5,0.5
M_50's_Drama,3.5,1.0,0.0,7.48510045888847e-06,-1,Traditional,Bonferroni,100.0,,,,M_50's_Drama 3.5,0.5
F_Long_Children's,3.5,1.0,0.0,7.487760266320434e-06,-1,Traditional,Bonferroni,100.0,,,,F_Long_Children's 3.5,0.5
M_18-24_Long_90's_Horror,3.5,1.0,0.0,7.524655464653669e-06,-1,Traditional,Bonferroni,100.0,,,,M_18-24_Long_90's_Horror 3.5,0.5
M_18-24_90's_Horror,3.5,1.0,0.0,7.524655464653669e-06,-1,Traditional,Bonferroni,100.0,,,,M_18-24_90's_Horror 3.5,0.5
M_25-34_90's_Adventure,3.5,1.0,0.0,7.607908135444452e-06,-1,Traditional,Bonferroni,100.0,,,,M_25-34_90's_Adventure 3.5,0.5
M_25-34_Long_90's_Adventure,3.5,1.0,0.0,7.607908135444452e-06,-1,Traditional,Bonferroni,100.0,,,,M_25-34_Long_90's_Adventure 3.5,0.5
M_Long_Adventure,3.5,1.0,0.0,7.72726538938963e-06,-1,Traditional,Bonferroni,100.0,,,,M_Long_Adventure 3.5,0.5
F_2000's_Comedy,3.5,1.0,0.0,9.724645661364889e-06,-1,Traditional,Bonferroni,100.0,,,,F_2000's_Comedy 3.5,0.5
F_Long_2000's_Comedy,3.5,1.0,0.0,9.724645661364889e-06,-1,Traditional,Bonferroni,100.0,,,,F_Long_2000's_Comedy 3.5,0.5
M_18-24_50's_Drama,3.5,1.0,0.0,9.854133467935479e-06,-1,Traditional,Bonferroni,100.0,,,,M_18-24_50's_Drama 3.5,0.5
M_40's,3.5,1.0,0.0,1.0155691416928016e-05,-1,Traditional,Bonferroni,100.0,,,,M_40's 3.5,0.5
M_Long_40's,3.5,1.0,0.0,1.0155691416928016e-05,-1,Traditional,Bonferroni,100.0,,,,M_Long_40's 3.5,0.5
18-24_Long_70's_Crime,3.5,1.0,0.0,1.04554963149422e-05,-1,Traditional,Bonferroni,100.0,,,,18-24_Long_70's_Crime 3.5,0.5
18-24_70's_Crime,3.5,1.0,0.0,1.04554963149422e-05,-1,Traditional,Bonferroni,100.0,,,,18-24_70's_Crime 3.5,0.5
F_18-24_Long_Thriller,3.5,1.0,0.0,1.1066189341580302e-05,-1,Traditional,Bonferroni,100.0,,,,F_18-24_Long_Thriller 3.5,0.5
18-24_Long_Crime,3.5,1.0,0.0,1.125746442082291e-05,-1,Traditional,Bonferroni,100.0,,,,18-24_Long_Crime 3.5,0.5
18-24_Crime,3.5,1.0,0.0,1.125746442082291e-05,-1,Traditional,Bonferroni,100.0,,,,18-24_Crime 3.5,0.5
Sci-Fi,3.5,1.0,0.0,1.1852729997332359e-05,-1,Traditional,Bonferroni,100.0,,,,Sci-Fi 3.5,0.5
Long_Sci-Fi,3.5,1.0,0.0,1.1852729997332359e-05,-1,Traditional,Bonferroni,100.0,,,,Long_Sci-Fi 3.5,0.5
M_Long_50's_Drama,3.5,1.0,0.0,1.231101418620212e-05,-1,Traditional,Bonferroni,100.0,,,,M_Long_50's_Drama 3.5,0.5
M_Adventure,3.5,1.0,0.0,1.2814211399014384e-05,-1,Traditional,Bonferroni,100.0,,,,M_Adventure 3.5,0.5
M_25-34_90's_Action,3.5,1.0,0.0,1.3235268911478445e-05,-1,Traditional,Bonferroni,100.0,,,,M_25-34_90's_Action 3.5,0.5
M_25-34_Long_90's_Action,3.5,1.0,0.0,1.3235268911478445e-05,-1,Traditional,Bonferroni,100.0,,,,M_25-34_Long_90's_Action 3.5,0.5
M_Long_90's_Animation,3.5,1.0,0.0,1.4608038917688402e-05,-1,Traditional,Bonferroni,100.0,,,,M_Long_90's_Animation 3.5,0.5
M_18-24_Long_90's_Sci-Fi,3.5,1.0,0.0,1.5851441887883843e-05,-1,Traditional,Bonferroni,100.0,,,,M_18-24_Long_90's_Sci-Fi 3.5,0.5
