grp1,grp1_size,grp2,grp2_size,p-value
50-54_110404,23,norm,0,9.026271040866585e-19
520501,20,norm,0,2.205430306931295e-16
130304,131,norm,0,1.0208516422464754e-104
40-44_100508,50,norm,0,2.934018384393366e-40
45-49_100503,21,norm,0,3.5275491988228295e-17
25-29_130203,14,norm,0,1.3204011744245024e-11
40-44_100503,42,norm,0,6.823003683301127e-34
740306,20,norm,0,2.205430306931295e-16
100431,114,norm,0,3.4447502292187774e-91
510428,34,norm,0,1.587312898930906e-27
<25_130308,16,norm,0,3.372836020422926e-13
500534,17,norm,0,5.3924279686793435e-14
100112,62,norm,0,8.27690789551119e-50
40-44_500804,57,norm,0,7.885829716150461e-46
35-39_520425,35,norm,0,2.5398778689031427e-28
45-49_530105,45,norm,0,2.7958773453766632e-36
30-34_110404,77,norm,0,9.57264761907991e-62
300702,45,norm,0,2.7958773453766632e-36
45-49_110109,22,norm,0,5.642604018055882e-18
35-39_470102,12,norm,0,5.176651378299868e-10
130206,1019,norm,0,0.0
30-34_100203,13,norm,0,8.265582782641991e-11
530301,225,norm,0,1.6079610492099173e-179
100217,181,norm,0,1.660592511576892e-144
25-29_100314,18,norm,0,8.622627804319459e-15
35-39_100440,21,norm,0,3.5275491988228295e-17
520121,17,norm,0,5.3924279686793435e-14
30-34_300709,29,norm,0,1.5135576958009308e-23
35-39_500804,50,norm,0,2.934018384393366e-40
35-39_100418,28,norm,0,9.45994460395218e-23
35-39_130108,22,norm,0,5.642604018055882e-18
500313,11,norm,0,3.244175243873352e-09
500901,51,norm,0,4.695228579799909e-41
35-39_130308,43,norm,0,1.0918276048030177e-34
45-49_110217,131,norm,0,1.0208516422464754e-104
715001,40,norm,0,2.664567493921263e-32
110409,80,norm,0,3.923537386754808e-64
110511,70,norm,0,3.5607393603175123e-56
40-44_530209,38,norm,0,1.0406149586719979e-30
40-44_520457,47,norm,0,7.159630263352944e-38
40-44_110406,36,norm,0,4.064131715339913e-29
40-44_100504,15,norm,0,2.110050690180713e-12
25-29_530110,44,norm,0,1.7471691922874392e-35
>65_100312,18,norm,0,8.622627804319459e-15
30-34_500805,13,norm,0,8.265582782641991e-11
30-34_110138,19,norm,0,1.3789427200730043e-15
25-29_110506,18,norm,0,8.622627804319459e-15
530119,55,norm,0,3.07925614182118e-44
50-54_100413,14,norm,0,1.3204011744245024e-11
40-44_110603,17,norm,0,5.3924279686793435e-14
45-49_100203,14,norm,0,1.3204011744245024e-11
35-39_712901,53,norm,0,1.2023993919798044e-42
120106,298,norm,0,1.3030120821344442e-237
<25_530205,18,norm,0,8.622627804319459e-15
500302,112,norm,0,1.3449685318333223e-89
<25_560201,16,norm,0,3.372836020422926e-13
35-39_520457,45,norm,0,2.7958773453766632e-36
50-54_500311,21,norm,0,3.5275491988228295e-17
560107,30,norm,0,2.4216862728238383e-24
35-39_120108,38,norm,0,1.0406149586719979e-30
100438,51,norm,0,4.695228579799909e-41
500201,816,norm,0,0.0
40-44_530101,135,norm,0,6.69671160472136e-108
35-39_530408,48,norm,0,1.1457230631881586e-38
<25_530110,29,norm,0,1.5135576958009308e-23
60-64_130204,19,norm,0,1.3789427200730043e-15
40-44_110121,17,norm,0,5.3924279686793435e-14
520502,28,norm,0,9.45994460395218e-23
510525,12,norm,0,5.176651378299868e-10
100108,100,norm,0,4.764860426058126e-80
35-39_100110,42,norm,0,6.823003683301127e-34
35-39_320201,21,norm,0,3.5275491988228295e-17
530207,38,norm,0,1.0406149586719979e-30
35-39_470106,25,norm,0,2.3100419333528155e-20
35-39_530302,29,norm,0,1.5135576958009308e-23
40-44_560204,21,norm,0,3.5275491988228295e-17
45-49_130308,28,norm,0,9.45994460395218e-23
35-39_110502,54,norm,0,1.924184384986083e-43
110509,90,norm,0,4.3236592882325614e-72
510527,13,norm,0,8.265582782641991e-11
110204,18,norm,0,8.622627804319459e-15
35-39_321302,11,norm,0,3.244175243873352e-09
120105,385,norm,0,7.635996100665073e-307
120302,48,norm,0,1.1457230631881586e-38
45-49_530116,25,norm,0,2.3100419333528155e-20
30-34_100307,35,norm,0,2.5398778689031427e-28
110218,47,norm,0,7.159630263352944e-38
130102,178,norm,0,4.0511853182365685e-142
750106,39,norm,0,1.665162968225606e-31
110209,23,norm,0,9.026271040866585e-19
25-29_100517,16,norm,0,3.372836020422926e-13
50-54_110118,14,norm,0,1.3204011744245024e-11
45-49_130204,160,norm,0,8.540882651412763e-128
45-49_110115,11,norm,0,3.244175243873352e-09
100440,77,norm,0,9.57264761907991e-62
25-29_520425,13,norm,0,8.265582782641991e-11
25-29_100208,12,norm,0,5.176651378299868e-10
>65_110405,12,norm,0,5.176651378299868e-10
500402,12,norm,0,5.176651378299868e-10
110505,128,norm,0,2.490515390204259e-102
40-44_110208,35,norm,0,2.5398778689031427e-28
530503,21,norm,0,3.5275491988228295e-17
40-44_110515,19,norm,0,1.3789427200730043e-15
30-34_520402,13,norm,0,8.265582782641991e-11
510412,18,norm,0,8.622627804319459e-15
35-39_560104,16,norm,0,3.372836020422926e-13
60-64_110411,17,norm,0,5.3924279686793435e-14
560339,56,norm,0,4.927720571856005e-45
40-44_130402,34,norm,0,1.587312898930906e-27
25-29_100325,12,norm,0,5.176651378299868e-10
40-44_130207,14,norm,0,1.3204011744245024e-11
35-39_530401,12,norm,0,5.176651378299868e-10
520457,232,norm,0,4.3238608901507664e-185
35-39_100308,15,norm,0,2.110050690180713e-12
45-49_110207,19,norm,0,1.3789427200730043e-15
30-34_520437,17,norm,0,5.3924279686793435e-14
35-39_100601,14,norm,0,1.3204011744245024e-11
50-54_100431,13,norm,0,8.265582782641991e-11
35-39_110406,47,norm,0,7.159630263352944e-38
40-44_530501,14,norm,0,1.3204011744245024e-11
110518,48,norm,0,1.1457230631881586e-38
760163,42,norm,0,6.823003683301127e-34
30-34_100507,92,norm,0,1.1073616262460838e-73
100323,306,norm,0,5.607617150287711e-244
560336,105,norm,0,5.0021494692460915e-84
35-39_130110,31,norm,0,3.8747563919237833e-25
40-44_120110,41,norm,0,4.263828767888814e-33
530205,193,norm,0,4.6880201674443036e-154
45-49_110404,46,norm,0,4.474076157616867e-37
50-54_530110,24,norm,0,1.443962898120834e-19
30-34_110136,71,norm,0,5.698386186674994e-57
530407,83,norm,0,1.608150593005276e-66
40-44_120102,12,norm,0,5.176651378299868e-10
110402,272,norm,0,6.3826983348013284e-217
530404,241,norm,0,2.9780017807465094e-192
45-49_110108,26,norm,0,3.6957083597650024e-21
321303,26,norm,0,3.6957083597650024e-21
35-39_100503,52,norm,0,7.513669250423938e-42
35-39_110117,71,norm,0,5.698386186674994e-57
45-49_100307,26,norm,0,3.6957083597650024e-21
30-34_760164,12,norm,0,5.176651378299868e-10
35-39_120110,34,norm,0,1.587312898930906e-27
>65_110507,17,norm,0,5.3924279686793435e-14
>65_130315,42,norm,0,6.823003683301127e-34
50-54_500203,28,norm,0,9.45994460395218e-23
25-29_530101,97,norm,0,1.162487806930066e-77
35-39_560102,23,norm,0,9.026271040866585e-19
50-54_100303,13,norm,0,8.265582782641991e-11
530211,44,norm,0,1.7471691922874392e-35
110603,161,norm,0,1.3668758170510617e-128
40-44_110115,28,norm,0,9.45994460395218e-23
25-29_130201,26,norm,0,3.6957083597650024e-21
45-49_530408,21,norm,0,3.5275491988228295e-17
100604,17,norm,0,5.3924279686793435e-14
35-39_530211,11,norm,0,3.244175243873352e-09
30-34_500203,61,norm,0,5.172044506726e-49
110203,14,norm,0,1.3204011744245024e-11
100436,35,norm,0,2.5398778689031427e-28
40-44_300424,18,norm,0,8.622627804319459e-15
30-34_570103,15,norm,0,2.110050690180713e-12
25-29_530408,16,norm,0,3.372836020422926e-13
40-44_500208,29,norm,0,1.5135576958009308e-23
760917,24,norm,0,1.443962898120834e-19
570103,53,norm,0,1.2023993919798044e-42
35-39_760656,12,norm,0,5.176651378299868e-10
110411,1163,norm,0,0.0
30-34_100103,16,norm,0,3.372836020422926e-13
<25_500201,24,norm,0,1.443962898120834e-19
>65_110402,12,norm,0,5.176651378299868e-10
40-44_100104,20,norm,0,2.205430306931295e-16
100111,45,norm,0,2.7958773453766632e-36
30-34_470207,11,norm,0,3.244175243873352e-09
35-39_560336,21,norm,0,3.5275491988228295e-17
760702,25,norm,0,2.3100419333528155e-20
45-49_300712,14,norm,0,1.3204011744245024e-11
760211,22,norm,0,5.642604018055882e-18
30-34_110218,16,norm,0,3.372836020422926e-13
30-34_100402,22,norm,0,5.642604018055882e-18
25-29_100507,60,norm,0,3.2318946954638363e-48
40-44_500305,14,norm,0,1.3204011744245024e-11
100502,14,norm,0,1.3204011744245024e-11
35-39_110110,14,norm,0,1.3204011744245024e-11
530401,40,norm,0,2.664567493921263e-32
25-29_100413,25,norm,0,2.3100419333528155e-20
30-34_560201,229,norm,0,1.0548423186986376e-182
50-54_100323,18,norm,0,8.622627804319459e-15
100312,822,norm,0,0.0
30-34_530212,15,norm,0,2.110050690180713e-12
35-39_120105,86,norm,0,6.591412491280745e-69
530302,117,norm,0,1.4119751504300005e-93
110208,106,norm,0,8.005315325902563e-85
40-44_110119,45,norm,0,2.7958773453766632e-36
110507,536,norm,0,0.0
45-49_110208,15,norm,0,2.110050690180713e-12
40-44_520328,20,norm,0,2.205430306931295e-16
530117,25,norm,0,2.3100419333528155e-20
760183,15,norm,0,2.110050690180713e-12
30-34_100311,51,norm,0,4.695228579799909e-41
45-49_100403,16,norm,0,3.372836020422926e-13
50-54_100515,19,norm,0,1.3789427200730043e-15
25-29_110332,11,norm,0,3.244175243873352e-09
530412,40,norm,0,2.664567493921263e-32
712501,11,norm,0,3.244175243873352e-09
30-34_560339,20,norm,0,2.205430306931295e-16
120204,23,norm,0,9.026271040866585e-19
25-29_100205,133,norm,0,2.6146403769305664e-106
25-29_100431,17,norm,0,5.3924279686793435e-14
35-39_530204,16,norm,0,3.372836020422926e-13
760581,12,norm,0,5.176651378299868e-10
35-39_470105,22,norm,0,5.642604018055882e-18
35-39_130205,123,norm,0,2.3722945584674624e-98
35-39_501002,42,norm,0,6.823003683301127e-34
100505,516,norm,0,0.0
100218,187,norm,0,2.7901386854044073e-149
45-49_100312,90,norm,0,4.3236592882325614e-72
510501,16,norm,0,3.372836020422926e-13
720131,13,norm,0,8.265582782641991e-11
40-44_500311,40,norm,0,2.664567493921263e-32
25-29_500903,19,norm,0,1.3789427200730043e-15
45-49_100511,42,norm,0,6.823003683301127e-34
30-34_570102,20,norm,0,2.205430306931295e-16
30-34_110510,16,norm,0,3.372836020422926e-13
40-44_110402,52,norm,0,7.513669250423938e-42
35-39_530412,16,norm,0,3.372836020422926e-13
45-49_712902,18,norm,0,8.622627804319459e-15
30-34_130108,17,norm,0,5.3924279686793435e-14
35-39_520402,12,norm,0,5.176651378299868e-10
300424,109,norm,0,3.2812903593886954e-87
712102,27,norm,0,5.912726023985135e-22
30-34_100310,54,norm,0,1.924184384986083e-43
40-44_530119,12,norm,0,5.176651378299868e-10
760140,16,norm,0,3.372836020422926e-13
50-54_110403,14,norm,0,1.3204011744245024e-11
100433,15,norm,0,2.110050690180713e-12
40-44_560403,17,norm,0,5.3924279686793435e-14
30-34_560117,11,norm,0,3.244175243873352e-09
35-39_530116,47,norm,0,7.159630263352944e-38
530405,210,norm,0,1.3894974208649372e-167
30-34_560102,19,norm,0,1.3789427200730043e-15
35-39_110402,53,norm,0,1.2023993919798044e-42
50-54_500210,24,norm,0,1.443962898120834e-19
35-39_100513,22,norm,0,5.642604018055882e-18
25-29_530114,35,norm,0,2.5398778689031427e-28
100405,109,norm,0,3.2812903593886954e-87
35-39_530206,13,norm,0,8.265582782641991e-11
<25_712901,12,norm,0,5.176651378299868e-10
510113,27,norm,0,5.912726023985135e-22
35-39_530505,14,norm,0,1.3204011744245024e-11
45-49_530104,22,norm,0,5.642604018055882e-18
35-39_110217,188,norm,0,4.465324307088611e-150
40-44_760201,13,norm,0,8.265582782641991e-11
55-59_110118,12,norm,0,5.176651378299868e-10
50-54_130304,14,norm,0,1.3204011744245024e-11
530103,324,norm,0,2.6600942943524737e-258
35-39_500311,52,norm,0,7.513669250423938e-42
35-39_100304,39,norm,0,1.665162968225606e-31
30-34_530222,11,norm,0,3.244175243873352e-09
520120,11,norm,0,3.244175243873352e-09
470103,66,norm,0,5.428739571570671e-53
30-34_560403,28,norm,0,9.45994460395218e-23
60-64_520457,17,norm,0,5.3924279686793435e-14
25-29_320501,12,norm,0,5.176651378299868e-10
45-49_100510,30,norm,0,2.4216862728238383e-24
55-59_500804,12,norm,0,5.176651378299868e-10
110502,216,norm,0,2.334664045340715e-172
30-34_100202,56,norm,0,4.927720571856005e-45
25-29_300716,11,norm,0,3.244175243873352e-09
45-49_120112,28,norm,0,9.45994460395218e-23
50-54_530105,21,norm,0,3.5275491988228295e-17
110217,868,norm,0,0.0
520125,11,norm,0,3.244175243873352e-09
500705,54,norm,0,1.924184384986083e-43
55-59_110411,30,norm,0,2.4216862728238383e-24
560204,243,norm,0,7.627485130203451e-194
25-29_100204,11,norm,0,3.244175243873352e-09
300423,50,norm,0,2.934018384393366e-40
45-49_100515,15,norm,0,2.110050690180713e-12
730103,20,norm,0,2.205430306931295e-16
40-44_300709,20,norm,0,2.205430306931295e-16
520328,91,norm,0,6.919430427854174e-73
760158,25,norm,0,2.3100419333528155e-20
40-44_130308,41,norm,0,4.263828767888814e-33
500802,20,norm,0,2.205430306931295e-16
30-34_100423,12,norm,0,5.176651378299868e-10
120203,169,norm,0,5.882215817691879e-135
45-49_110410,12,norm,0,5.176651378299868e-10
300408,20,norm,0,2.205430306931295e-16
25-29_110136,29,norm,0,1.5135576958009308e-23
30-34_560335,15,norm,0,2.110050690180713e-12
35-39_100414,53,norm,0,1.2023993919798044e-42
110117,429,norm,0,0.0
120110,144,norm,0,4.611989704246883e-115
<25_110404,18,norm,0,8.622627804319459e-15
30-34_110411,225,norm,0,1.6079610492099173e-179
50-54_120101,27,norm,0,5.912726023985135e-22
720501,28,norm,0,9.45994460395218e-23
<25_130106,27,norm,0,5.912726023985135e-22
25-29_300424,16,norm,0,3.372836020422926e-13
50-54_110105,15,norm,0,2.110050690180713e-12
35-39_100319,44,norm,0,1.7471691922874392e-35
100318,14,norm,0,1.3204011744245024e-11
30-34_110502,44,norm,0,1.7471691922874392e-35
40-44_120101,87,norm,0,1.0548636611987211e-69
40-44_110131,20,norm,0,2.205430306931295e-16
45-49_100416,12,norm,0,5.176651378299868e-10
>65_100205,39,norm,0,1.665162968225606e-31
40-44_100416,23,norm,0,9.026271040866585e-19
100509,97,norm,0,1.162487806930066e-77
35-39_130305,13,norm,0,8.265582782641991e-11
500301,262,norm,0,5.790546978731352e-209
50-54_110108,16,norm,0,3.372836020422926e-13
530109,46,norm,0,4.474076157616867e-37
30-34_500307,33,norm,0,9.920129899870544e-27
500903,132,norm,0,1.6337562393125364e-105
30-34_530211,13,norm,0,8.265582782641991e-11
50-54_500202,11,norm,0,3.244175243873352e-09
40-44_110511,19,norm,0,1.3789427200730043e-15
55-59_130106,30,norm,0,2.4216862728238383e-24
40-44,11596,norm,0,0.0
110126,12,norm,0,5.176651378299868e-10
40-44_110217,155,norm,0,8.13526848331044e-124
30-34_110515,29,norm,0,1.5135576958009308e-23
45-49_100108,13,norm,0,8.265582782641991e-11
30-34_100110,33,norm,0,9.920129899870544e-27
25-29_110106,48,norm,0,1.1457230631881586e-38
760105,18,norm,0,8.622627804319459e-15
30-34_110207,14,norm,0,1.3204011744245024e-11
35-39_300704,17,norm,0,5.3924279686793435e-14
40-44_100511,45,norm,0,2.7958773453766632e-36
30-34_720122,13,norm,0,8.265582782641991e-11
35-39_300301,34,norm,0,1.587312898930906e-27
35-39_110407,23,norm,0,9.026271040866585e-19
35-39_130207,21,norm,0,3.5275491988228295e-17
25-29_130205,59,norm,0,2.0195425614123063e-47
35-39_110102,33,norm,0,9.920129899870544e-27
30-34_320202,17,norm,0,5.3924279686793435e-14
60-64_100323,11,norm,0,3.244175243873352e-09
30-34_530104,53,norm,0,1.2023993919798044e-42
530110,454,norm,0,0.0
35-39_130404,25,norm,0,2.3100419333528155e-20
100101,116,norm,0,8.822747154205577e-93
30-34_560109,15,norm,0,2.110050690180713e-12
520208,18,norm,0,8.622627804319459e-15
35-39_100206,18,norm,0,8.622627804319459e-15
30-34_120109,21,norm,0,3.5275491988228295e-17
110405,165,norm,0,8.966742416554213e-132
25-29_520473,12,norm,0,5.176651378299868e-10
45-49_100306,19,norm,0,1.3789427200730043e-15
720505,14,norm,0,1.3204011744245024e-11
30-34_500207,18,norm,0,8.622627804319459e-15
35-39_120103,378,norm,0,2.8396318775965393e-301
<25_530103,24,norm,0,1.443962898120834e-19
>65_110108,12,norm,0,5.176651378299868e-10
35-39_110515,31,norm,0,3.8747563919237833e-25
45-49_100401,39,norm,0,1.665162968225606e-31
30-34_100431,16,norm,0,3.372836020422926e-13
40-44_100509,23,norm,0,9.026271040866585e-19
570302,11,norm,0,3.244175243873352e-09
30-34_110119,48,norm,0,1.1457230631881586e-38
30-34_300115,23,norm,0,9.026271040866585e-19
40-44_100304,18,norm,0,8.622627804319459e-15
55-59_130315,28,norm,0,9.45994460395218e-23
35-39_110208,18,norm,0,8.622627804319459e-15
35-39_100207,13,norm,0,8.265582782641991e-11
30-34_110121,21,norm,0,3.5275491988228295e-17
530201,26,norm,0,3.6957083597650024e-21
40-44_530405,32,norm,0,6.199801498733233e-26
35-39_530103,80,norm,0,3.923537386754808e-64
45-49_100323,33,norm,0,9.920129899870544e-27
35-39_760205,12,norm,0,5.176651378299868e-10
25-29_120115,12,norm,0,5.176651378299868e-10
>65_110504,16,norm,0,3.372836020422926e-13
300422,60,norm,0,3.2318946954638363e-48
560330,12,norm,0,5.176651378299868e-10
25-29_110410,19,norm,0,1.3789427200730043e-15
40-44_130404,15,norm,0,2.110050690180713e-12
35-39_100217,40,norm,0,2.664567493921263e-32
45-49_530403,32,norm,0,6.199801498733233e-26
40-44_100210,34,norm,0,1.587312898930906e-27
35-39_321303,13,norm,0,8.265582782641991e-11
45-49_110137,22,norm,0,5.642604018055882e-18
470402,15,norm,0,2.110050690180713e-12
45-49_100210,29,norm,0,1.5135576958009308e-23
30-34_100517,27,norm,0,5.912726023985135e-22
40-44_520433,16,norm,0,3.372836020422926e-13
45-49_110411,127,norm,0,1.5561982727557367e-101
30-34_120203,34,norm,0,1.587312898930906e-27
110113,12,norm,0,5.176651378299868e-10
50-54_110507,44,norm,0,1.7471691922874392e-35
35-39_120112,46,norm,0,4.474076157616867e-37
35-39_110505,30,norm,0,2.4216862728238383e-24
300701,20,norm,0,2.205430306931295e-16
35-39,15531,norm,0,0.0
470106,65,norm,0,3.3922687028160295e-52
35-39_720122,21,norm,0,3.5275491988228295e-17
30-34_110506,36,norm,0,4.064131715339913e-29
30-34_530220,13,norm,0,8.265582782641991e-11
35-39_120101,114,norm,0,3.4447502292187774e-91
25-29_100305,13,norm,0,8.265582782641991e-11
45-49_100418,15,norm,0,2.110050690180713e-12
40-44_520133,13,norm,0,8.265582782641991e-11
25-29_130102,23,norm,0,9.026271040866585e-19
520201,17,norm,0,5.3924279686793435e-14
35-39_570102,17,norm,0,5.3924279686793435e-14
25-29_100508,28,norm,0,9.45994460395218e-23
30-34_110201,26,norm,0,3.6957083597650024e-21
45-49_120203,19,norm,0,1.3789427200730043e-15
30-34_110406,32,norm,0,6.199801498733233e-26
110504,317,norm,0,9.892250648113062e-253
30-34_500303,29,norm,0,1.5135576958009308e-23
100514,20,norm,0,2.205430306931295e-16
30-34_530505,22,norm,0,5.642604018055882e-18
130208,199,norm,0,7.876876369036086e-159
40-44_120107,47,norm,0,7.159630263352944e-38
40-44_470105,14,norm,0,1.3204011744245024e-11
30-34_530406,45,norm,0,2.7958773453766632e-36
40-44_530403,51,norm,0,4.695228579799909e-41
50-54_110515,11,norm,0,3.244175243873352e-09
100212,117,norm,0,1.4119751504300005e-93
<25_110410,15,norm,0,2.110050690180713e-12
25-29_130106,56,norm,0,4.927720571856005e-45
110137,160,norm,0,8.540882651412763e-128
50-54_110103,22,norm,0,5.642604018055882e-18
35-39_500101,17,norm,0,5.3924279686793435e-14
300709,100,norm,0,4.764860426058126e-80
501102,16,norm,0,3.372836020422926e-13
40-44_100301,67,norm,0,8.687771933110935e-54
320501,99,norm,0,2.977346665738986e-79
35-39_100213,17,norm,0,5.3924279686793435e-14
520508,66,norm,0,5.428739571570671e-53
<25_110305,14,norm,0,1.3204011744245024e-11
100422,29,norm,0,1.5135576958009308e-23
45-49_712901,21,norm,0,3.5275491988228295e-17
35-39_560201,169,norm,0,5.882215817691879e-135
35-39_570103,22,norm,0,5.642604018055882e-18
25-29_110403,17,norm,0,5.3924279686793435e-14
30-34_100212,19,norm,0,1.3789427200730043e-15
60-64,1048,norm,0,0.0
40-44_760618,13,norm,0,8.265582782641991e-11
30-34_100205,334,norm,0,2.9321482036754577e-266
30-34_100504,22,norm,0,5.642604018055882e-18
45-49_110201,18,norm,0,8.622627804319459e-15
560201,622,norm,0,0.0
45-49_530209,19,norm,0,1.3789427200730043e-15
55-59_100312,11,norm,0,3.244175243873352e-09
25-29_120101,21,norm,0,3.5275491988228295e-17
30-34_530404,63,norm,0,1.3245695552606094e-50
570306,25,norm,0,2.3100419333528155e-20
50-54_130205,24,norm,0,1.443962898120834e-19
25-29_130206,90,norm,0,4.3236592882325614e-72
35-39_500307,24,norm,0,1.443962898120834e-19
45-49_100517,18,norm,0,8.622627804319459e-15
30-34_530302,25,norm,0,2.3100419333528155e-20
55-59_130205,13,norm,0,8.265582782641991e-11
40-44_110517,11,norm,0,3.244175243873352e-09
35-39_130106,119,norm,0,3.616378051222753e-95
470205,17,norm,0,5.3924279686793435e-14
30-34_560322,11,norm,0,3.244175243873352e-09
500202,226,norm,0,2.5733775445441705e-180
60-64_130206,14,norm,0,1.3204011744245024e-11
>65_530105,11,norm,0,3.244175243873352e-09
530408,207,norm,0,3.3898046492376317e-165
30-34_100508,44,norm,0,1.7471691922874392e-35
35-39_560406,16,norm,0,3.372836020422926e-13
35-39_110116,17,norm,0,5.3924279686793435e-14
100511,325,norm,0,4.2572180821109193e-259
40-44_130106,118,norm,0,2.2596979156472612e-94
25-29_100323,25,norm,0,2.3100419333528155e-20
530112,112,norm,0,1.3449685318333223e-89
50-54_130106,80,norm,0,3.923537386754808e-64
30-34_100401,38,norm,0,1.0406149586719979e-30
50-54_100307,16,norm,0,3.372836020422926e-13
40-44_100419,16,norm,0,3.372836020422926e-13
35-39_110133,23,norm,0,9.026271040866585e-19
>65_110105,11,norm,0,3.244175243873352e-09
110313,18,norm,0,8.622627804319459e-15
30-34_740105,24,norm,0,1.443962898120834e-19
35-39_500303,51,norm,0,4.695228579799909e-41
35-39_100416,19,norm,0,1.3789427200730043e-15
45-49_120104,18,norm,0,8.622627804319459e-15
560402,376,norm,0,1.1086740545270361e-299
35-39_500302,37,norm,0,6.503197888110072e-30
520203,11,norm,0,3.244175243873352e-09
30-34_130103,28,norm,0,9.45994460395218e-23
25-29_500804,57,norm,0,7.885829716150461e-46
712001,15,norm,0,2.110050690180713e-12
100413,177,norm,0,2.5313674026789866e-141
30-34_130208,35,norm,0,2.5398778689031427e-28
300113,59,norm,0,2.0195425614123063e-47
500203,305,norm,0,3.5038829873819895e-243
30-34_130401,43,norm,0,1.0918276048030177e-34
30-34_100503,31,norm,0,3.8747563919237833e-25
25-29_110515,15,norm,0,2.110050690180713e-12
40-44_500302,15,norm,0,2.110050690180713e-12
30-34_130201,54,norm,0,1.924184384986083e-43
110601,34,norm,0,1.587312898930906e-27
40-44_300712,16,norm,0,3.372836020422926e-13
30-34_130203,24,norm,0,1.443962898120834e-19
45-49_100414,23,norm,0,9.026271040866585e-19
100428,16,norm,0,3.372836020422926e-13
25-29_110404,23,norm,0,9.026271040866585e-19
25-29_560109,13,norm,0,8.265582782641991e-11
35-39_300709,21,norm,0,3.5275491988228295e-17
780510,51,norm,0,4.695228579799909e-41
30-34_130315,205,norm,0,1.3234861057971e-163
50-54_100312,43,norm,0,1.0918276048030177e-34
50-54_500804,28,norm,0,9.45994460395218e-23
100419,57,norm,0,7.885829716150461e-46
30-34_500208,16,norm,0,3.372836020422926e-13
50-54_100505,29,norm,0,1.5135576958009308e-23
45-49_100505,47,norm,0,7.159630263352944e-38
40-44_130313,20,norm,0,2.205430306931295e-16
45-49,6721,norm,0,0.0
100420,11,norm,0,3.244175243873352e-09
110109,192,norm,0,2.929288374768427e-153
50-54_100414,12,norm,0,5.176651378299868e-10
<25_100312,51,norm,0,4.695228579799909e-41
40-44_110105,47,norm,0,7.159630263352944e-38
35-39_530222,12,norm,0,5.176651378299868e-10
35-39_560405,40,norm,0,2.664567493921263e-32
760520,25,norm,0,2.3100419333528155e-20
45-49_110507,73,norm,0,1.45940818980306e-58
40-44_720122,11,norm,0,3.244175243873352e-09
25-29_520457,19,norm,0,1.3789427200730043e-15
35-39_110122,24,norm,0,1.443962898120834e-19
55-59_110402,13,norm,0,8.265582782641991e-11
35-39_100438,14,norm,0,1.3204011744245024e-11
35-39_110121,20,norm,0,2.205430306931295e-16
760107,33,norm,0,9.920129899870544e-27
30-34_100323,59,norm,0,2.0195425614123063e-47
35-39_500535,14,norm,0,1.3204011744245024e-11
40-44_100207,16,norm,0,3.372836020422926e-13
35-39_520144,23,norm,0,9.026271040866585e-19
25-29_110137,12,norm,0,5.176651378299868e-10
25-29_100202,16,norm,0,3.372836020422926e-13
55-59_100507,14,norm,0,1.3204011744245024e-11
40-44_100323,67,norm,0,8.687771933110935e-54
40-44_110508,42,norm,0,6.823003683301127e-34
25-29_130103,11,norm,0,3.244175243873352e-09
100109,22,norm,0,5.642604018055882e-18
40-44_100403,21,norm,0,3.5275491988228295e-17
35-39_500105,15,norm,0,2.110050690180713e-12
50-54_500201,56,norm,0,4.927720571856005e-45
570301,31,norm,0,3.8747563919237833e-25
45-49_100507,51,norm,0,4.695228579799909e-41
760203,16,norm,0,3.372836020422926e-13
35-39_130208,54,norm,0,1.924184384986083e-43
35-39_320202,12,norm,0,5.176651378299868e-10
30-34_530108,12,norm,0,5.176651378299868e-10
100210,182,norm,0,2.657603109735595e-145
30-34_100407,24,norm,0,1.443962898120834e-19
40-44_110505,23,norm,0,9.026271040866585e-19
35-39_100314,52,norm,0,7.513669250423938e-42
40-44_740105,31,norm,0,3.8747563919237833e-25
<25_130201,26,norm,0,3.6957083597650024e-21
<25_110411,67,norm,0,8.687771933110935e-54
500509,61,norm,0,5.172044506726e-49
30-34_530116,34,norm,0,1.587312898930906e-27
110510,79,norm,0,2.4516709476504913e-63
25-29_110502,18,norm,0,8.622627804319459e-15
760116,27,norm,0,5.912726023985135e-22
130302,163,norm,0,3.500916849007255e-130
30-34_130101,60,norm,0,3.2318946954638363e-48
760235,17,norm,0,5.3924279686793435e-14
720310,11,norm,0,3.244175243873352e-09
45-49_500105,11,norm,0,3.244175243873352e-09
25-29_100418,18,norm,0,8.622627804319459e-15
100408,35,norm,0,2.5398778689031427e-28
40-44_100443,24,norm,0,1.443962898120834e-19
30-34_320402,11,norm,0,3.244175243873352e-09
45-49_110305,23,norm,0,9.026271040866585e-19
35-39_110103,54,norm,0,1.924184384986083e-43
<25_500903,12,norm,0,5.176651378299868e-10
35-39_130405,13,norm,0,8.265582782641991e-11
300712,140,norm,0,7.030511285869131e-112
520452,41,norm,0,4.263828767888814e-33
45-49_100513,12,norm,0,5.176651378299868e-10
35-39_321301,21,norm,0,3.5275491988228295e-17
45-49_100319,21,norm,0,3.5275491988228295e-17
30-34_110103,27,norm,0,5.912726023985135e-22
30-34_100403,36,norm,0,4.064131715339913e-29
520433,51,norm,0,4.695228579799909e-41
25-29_500302,12,norm,0,5.176651378299868e-10
