group1,group2,coverage_gained_1,coverage_gained_2,p-value,threshold,method,adjustment
M_18-24_Long,25-34_Action,1.0,1.0,0.0011093002580722217,-1,Traditional,Benjamini
M_18-24_Long,25-34_Action,1.0,1.0,0.0011093002580722217,-1,Traditional,Benjamini
M_18-24_Long,25-34_Long_Action,1.0,1.0,0.0011093002580722217,-1,Traditional,Benjamini
M_18-24_Long,25-34_Long_Action,1.0,1.0,0.0011093002580722217,-1,Traditional,Benjamini
M_18-24_Long,25-34_Long_Action,1.0,1.0,0.0011093002580722217,-1,Traditional,Benjamini
M_18-24,25-34_Long_Action,1.0,1.0,0.0011093002580722217,-1,Traditional,Benjamini
M_18-24_Long,25-34_Long_Action,1.0,1.0,0.0011093002580722217,-1,Traditional,Benjamini
M_18-24_Long,25-34_Long_Action,1.0,1.0,0.0011093002580722217,-1,Traditional,Benjamini
M_18-24_Long,25-34_Long_Action,1.0,1.0,0.0011093002580722217,-1,Traditional,Benjamini
M_18-24,25-34_Long_Action,1.0,1.0,0.0011093002580722217,-1,Traditional,Benjamini
M_18-24,25-34_Long_Action,1.0,1.0,0.0011093002580722217,-1,Traditional,Benjamini
M_18-24,25-34_Long_Action,1.0,1.0,0.0011093002580722217,-1,Traditional,Benjamini
M_18-24,25-34_Long_Action,1.0,1.0,0.0011093002580722217,-1,Traditional,Benjamini
M_18-24,25-34_Long_Action,1.0,1.0,0.0011093002580722217,-1,Traditional,Benjamini
M_18-24,25-34_Long_Action,1.0,1.0,0.0011093002580722217,-1,Traditional,Benjamini
M_18-24_Long,25-34_Long_Action,1.0,1.0,0.0011093002580722217,-1,Traditional,Benjamini
M_18-24_Long,25-34_Action,1.0,1.0,0.0011093002580722217,-1,Traditional,Benjamini
M_18-24_Long,25-34_Long_Action,1.0,1.0,0.0011093002580722217,-1,Traditional,Benjamini
M_18-24,25-34_Action,1.0,1.0,0.0011093002580722217,-1,Traditional,Benjamini
M_18-24,25-34_Action,1.0,1.0,0.0011093002580722217,-1,Traditional,Benjamini
M_18-24,25-34_Action,1.0,1.0,0.0011093002580722217,-1,Traditional,Benjamini
M_18-24,25-34_Action,1.0,1.0,0.0011093002580722217,-1,Traditional,Benjamini
M_18-24,25-34_Action,1.0,1.0,0.0011093002580722217,-1,Traditional,Benjamini
M_18-24,25-34_Action,1.0,1.0,0.0011093002580722217,-1,Traditional,Benjamini
M_18-24,25-34_Action,1.0,1.0,0.0011093002580722217,-1,Traditional,Benjamini
M_18-24,25-34_Action,1.0,1.0,0.0011093002580722217,-1,Traditional,Benjamini
M_35-44,programmer,1.0,1.0,0.0011225256349496836,-1,Traditional,Benjamini
M_35-44_Long,programmer,1.0,1.0,0.0011225256349496836,-1,Traditional,Benjamini
M_35-44,M_programmer,1.0,1.0,0.0011225256349496836,-1,Traditional,Benjamini
M_35-44_Long,M_programmer_Long,1.0,1.0,0.0011225256349496836,-1,Traditional,Benjamini
M_35-44_Long,M_programmer,1.0,1.0,0.0011225256349496836,-1,Traditional,Benjamini
M_35-44,M_programmer_Long,1.0,1.0,0.0011225256349496836,-1,Traditional,Benjamini
M_35-44_Long,programmer_Long,1.0,1.0,0.0011225256349496836,-1,Traditional,Benjamini
M_35-44,programmer_Long,1.0,1.0,0.0011225256349496836,-1,Traditional,Benjamini
F_Drama,M_18-24_other,1.0,1.0,0.001125496769519288,-1,Traditional,Benjamini
F_Long_Drama,18-24_other,1.0,1.0,0.001125496769519288,-1,Traditional,Benjamini
F_Long_Drama,M_18-24_other,1.0,1.0,0.001125496769519288,-1,Traditional,Benjamini
F_Drama,18-24_other,1.0,1.0,0.001125496769519288,-1,Traditional,Benjamini
M_35-44_Long,25-34_Comedy,1.0,1.0,0.00113500580412632,-1,Traditional,Benjamini
M_35-44,25-34_Long_Comedy,1.0,1.0,0.00113500580412632,-1,Traditional,Benjamini
M_35-44_Long,25-34_Comedy,1.0,1.0,0.00113500580412632,-1,Traditional,Benjamini
M_35-44,25-34_Long_Comedy,1.0,1.0,0.00113500580412632,-1,Traditional,Benjamini
M_35-44,25-34_Long_Comedy,1.0,1.0,0.00113500580412632,-1,Traditional,Benjamini
M_35-44_Long,25-34_Long_Comedy,1.0,1.0,0.00113500580412632,-1,Traditional,Benjamini
M_35-44_Long,25-34_Comedy,1.0,1.0,0.00113500580412632,-1,Traditional,Benjamini
M_35-44_Long,25-34_Comedy,1.0,1.0,0.00113500580412632,-1,Traditional,Benjamini
M_35-44,25-34_Comedy,1.0,1.0,0.00113500580412632,-1,Traditional,Benjamini
M_35-44,25-34_Comedy,1.0,1.0,0.00113500580412632,-1,Traditional,Benjamini
M_35-44,25-34_Comedy,1.0,1.0,0.00113500580412632,-1,Traditional,Benjamini
M_35-44,25-34_Comedy,1.0,1.0,0.00113500580412632,-1,Traditional,Benjamini
M_35-44_Long,25-34_Comedy,1.0,1.0,0.00113500580412632,-1,Traditional,Benjamini
M_35-44_Long,25-34_Long_Comedy,1.0,1.0,0.00113500580412632,-1,Traditional,Benjamini
M_35-44,25-34_Comedy,1.0,1.0,0.00113500580412632,-1,Traditional,Benjamini
M_35-44_Long,25-34_Long_Comedy,1.0,1.0,0.00113500580412632,-1,Traditional,Benjamini
M_35-44_Long,25-34_Long_Comedy,1.0,1.0,0.00113500580412632,-1,Traditional,Benjamini
M_35-44_Long,25-34_Long_Comedy,1.0,1.0,0.00113500580412632,-1,Traditional,Benjamini
M_35-44,25-34_Comedy,1.0,1.0,0.00113500580412632,-1,Traditional,Benjamini
M_35-44_Long,25-34_Long_Comedy,1.0,1.0,0.00113500580412632,-1,Traditional,Benjamini
M_35-44_Long,25-34_Long_Comedy,1.0,1.0,0.00113500580412632,-1,Traditional,Benjamini
M_35-44,25-34_Comedy,1.0,1.0,0.00113500580412632,-1,Traditional,Benjamini
M_35-44,25-34_Comedy,1.0,1.0,0.00113500580412632,-1,Traditional,Benjamini
M_35-44_Long,25-34_Long_Comedy,1.0,1.0,0.00113500580412632,-1,Traditional,Benjamini
M_35-44,25-34_Long_Comedy,1.0,1.0,0.00113500580412632,-1,Traditional,Benjamini
M_35-44,25-34_Long_Comedy,1.0,1.0,0.00113500580412632,-1,Traditional,Benjamini
M_35-44,25-34_Long_Comedy,1.0,1.0,0.00113500580412632,-1,Traditional,Benjamini
M_35-44,25-34_Long_Comedy,1.0,1.0,0.00113500580412632,-1,Traditional,Benjamini
M_35-44_Long,25-34_Comedy,1.0,1.0,0.00113500580412632,-1,Traditional,Benjamini
M_35-44,25-34_Long_Comedy,1.0,1.0,0.00113500580412632,-1,Traditional,Benjamini
M_35-44_Long,25-34_Comedy,1.0,1.0,0.00113500580412632,-1,Traditional,Benjamini
M_35-44_Long,25-34_Comedy,1.0,1.0,0.00113500580412632,-1,Traditional,Benjamini
M_35-44_Long,programmer,1.0,1.0,0.0011553798879467385,-1,Traditional,Benjamini
M_35-44_Long,M_programmer,1.0,1.0,0.0011553798879467385,-1,Traditional,Benjamini
M_35-44,M_programmer_Long,1.0,1.0,0.0011553798879467385,-1,Traditional,Benjamini
M_35-44,M_programmer,1.0,1.0,0.0011553798879467385,-1,Traditional,Benjamini
M_35-44,M_programmer_Long,1.0,1.0,0.0011553798879467385,-1,Traditional,Benjamini
M_35-44_Long,programmer,1.0,1.0,0.0011553798879467385,-1,Traditional,Benjamini
M_35-44_Long,M_programmer_Long,1.0,1.0,0.0011553798879467385,-1,Traditional,Benjamini
M_35-44_Long,M_programmer_Long,1.0,1.0,0.0011553798879467385,-1,Traditional,Benjamini
M_35-44_Long,programmer_Long,1.0,1.0,0.0011553798879467385,-1,Traditional,Benjamini
M_35-44_Long,M_programmer,1.0,1.0,0.0011553798879467385,-1,Traditional,Benjamini
M_35-44,M_programmer_Long,1.0,1.0,0.0011553798879467385,-1,Traditional,Benjamini
M_35-44_Long,programmer,1.0,1.0,0.0011553798879467385,-1,Traditional,Benjamini
M_35-44,M_programmer_Long,1.0,1.0,0.0011553798879467385,-1,Traditional,Benjamini
M_35-44_Long,programmer,1.0,1.0,0.0011553798879467385,-1,Traditional,Benjamini
M_35-44_Long,programmer,1.0,1.0,0.0011553798879467385,-1,Traditional,Benjamini
M_35-44_Long,M_programmer,1.0,1.0,0.0011553798879467385,-1,Traditional,Benjamini
M_35-44,M_programmer_Long,1.0,1.0,0.0011553798879467385,-1,Traditional,Benjamini
M_35-44,M_programmer_Long,1.0,1.0,0.0011553798879467385,-1,Traditional,Benjamini
M_35-44,M_programmer_Long,1.0,1.0,0.0011553798879467385,-1,Traditional,Benjamini
M_35-44_Long,M_programmer,1.0,1.0,0.0011553798879467385,-1,Traditional,Benjamini
M_35-44_Long,M_programmer,1.0,1.0,0.0011553798879467385,-1,Traditional,Benjamini
M_35-44,M_programmer_Long,1.0,1.0,0.0011553798879467385,-1,Traditional,Benjamini
M_35-44_Long,M_programmer_Long,1.0,1.0,0.0011553798879467385,-1,Traditional,Benjamini
M_35-44_Long,M_programmer,1.0,1.0,0.0011553798879467385,-1,Traditional,Benjamini
M_35-44_Long,M_programmer_Long,1.0,1.0,0.0011553798879467385,-1,Traditional,Benjamini
M_35-44,M_programmer,1.0,1.0,0.0011553798879467385,-1,Traditional,Benjamini
M_35-44_Long,programmer_Long,1.0,1.0,0.0011553798879467385,-1,Traditional,Benjamini
M_35-44,programmer,1.0,1.0,0.0011553798879467385,-1,Traditional,Benjamini
M_35-44,M_programmer,1.0,1.0,0.0011553798879467385,-1,Traditional,Benjamini
M_35-44,M_programmer,1.0,1.0,0.0011553798879467385,-1,Traditional,Benjamini
M_35-44,M_programmer,1.0,1.0,0.0011553798879467385,-1,Traditional,Benjamini
M_35-44,M_programmer,1.0,1.0,0.0011553798879467385,-1,Traditional,Benjamini
M_35-44,M_programmer,1.0,1.0,0.0011553798879467385,-1,Traditional,Benjamini
M_35-44,programmer,1.0,1.0,0.0011553798879467385,-1,Traditional,Benjamini
M_35-44_Long,programmer,1.0,1.0,0.0011553798879467385,-1,Traditional,Benjamini
M_35-44,programmer,1.0,1.0,0.0011553798879467385,-1,Traditional,Benjamini
M_35-44,programmer,1.0,1.0,0.0011553798879467385,-1,Traditional,Benjamini
M_35-44,programmer,1.0,1.0,0.0011553798879467385,-1,Traditional,Benjamini
M_35-44,programmer,1.0,1.0,0.0011553798879467385,-1,Traditional,Benjamini
M_35-44,programmer,1.0,1.0,0.0011553798879467385,-1,Traditional,Benjamini
M_35-44_Long,programmer,1.0,1.0,0.0011553798879467385,-1,Traditional,Benjamini
M_35-44_Long,M_programmer,1.0,1.0,0.0011553798879467385,-1,Traditional,Benjamini
M_35-44_Long,programmer,1.0,1.0,0.0011553798879467385,-1,Traditional,Benjamini
M_35-44,M_programmer,1.0,1.0,0.0011553798879467385,-1,Traditional,Benjamini
M_35-44_Long,M_programmer_Long,1.0,1.0,0.0011553798879467385,-1,Traditional,Benjamini
M_35-44,programmer,1.0,1.0,0.0011553798879467385,-1,Traditional,Benjamini
M_35-44_Long,programmer_Long,1.0,1.0,0.0011553798879467385,-1,Traditional,Benjamini
M_35-44_Long,M_programmer,1.0,1.0,0.0011553798879467385,-1,Traditional,Benjamini
M_35-44_Long,M_programmer_Long,1.0,1.0,0.0011553798879467385,-1,Traditional,Benjamini
M_35-44_Long,programmer_Long,1.0,1.0,0.0011553798879467385,-1,Traditional,Benjamini
M_35-44,programmer_Long,1.0,1.0,0.0011553798879467385,-1,Traditional,Benjamini
M_35-44_Long,programmer_Long,1.0,1.0,0.0011553798879467385,-1,Traditional,Benjamini
M_35-44_Long,programmer_Long,1.0,1.0,0.0011553798879467385,-1,Traditional,Benjamini
M_35-44,programmer_Long,1.0,1.0,0.0011553798879467385,-1,Traditional,Benjamini
M_35-44,programmer_Long,1.0,1.0,0.0011553798879467385,-1,Traditional,Benjamini
M_35-44,programmer_Long,1.0,1.0,0.0011553798879467385,-1,Traditional,Benjamini
M_35-44_Long,programmer_Long,1.0,1.0,0.0011553798879467385,-1,Traditional,Benjamini
M_35-44_Long,M_programmer_Long,1.0,1.0,0.0011553798879467385,-1,Traditional,Benjamini
M_35-44,programmer_Long,1.0,1.0,0.0011553798879467385,-1,Traditional,Benjamini
M_35-44,programmer_Long,1.0,1.0,0.0011553798879467385,-1,Traditional,Benjamini
M_35-44,programmer_Long,1.0,1.0,0.0011553798879467385,-1,Traditional,Benjamini
M_35-44_Long,M_programmer_Long,1.0,1.0,0.0011553798879467385,-1,Traditional,Benjamini
M_35-44_Long,programmer_Long,1.0,1.0,0.0011553798879467385,-1,Traditional,Benjamini
M_35-44,programmer_Long,1.0,1.0,0.0011553798879467385,-1,Traditional,Benjamini
25-34_executive-managerial,18-24_other,1.0,1.0,0.0011555823190862007,-1,Traditional,Benjamini
M_25-34_executive-managerial_Long,M_18-24_other,1.0,1.0,0.0011555823190862007,-1,Traditional,Benjamini
M_25-34_executive-managerial,M_18-24_other,1.0,1.0,0.0011555823190862007,-1,Traditional,Benjamini
M_executive-managerial_Long,M_18-24_other,1.0,1.0,0.0011555823190862007,-1,Traditional,Benjamini
M_executive-managerial_Long,18-24_other,1.0,1.0,0.0011555823190862007,-1,Traditional,Benjamini
M_25-34_executive-managerial_Long,18-24_other,1.0,1.0,0.0011555823190862007,-1,Traditional,Benjamini
25-34_executive-managerial,M_18-24_other,1.0,1.0,0.0011555823190862007,-1,Traditional,Benjamini
25-34_executive-managerial_Long,M_18-24_other,1.0,1.0,0.0011555823190862007,-1,Traditional,Benjamini
M_executive-managerial,M_18-24_other,1.0,1.0,0.0011555823190862007,-1,Traditional,Benjamini
M_executive-managerial,18-24_other,1.0,1.0,0.0011555823190862007,-1,Traditional,Benjamini
M_25-34_executive-managerial,18-24_other,1.0,1.0,0.0011555823190862007,-1,Traditional,Benjamini
25-34_executive-managerial_Long,18-24_other,1.0,1.0,0.0011555823190862007,-1,Traditional,Benjamini
M_Long_Horror,18-24_other,1.0,1.0,0.0011721409743686614,-1,Traditional,Benjamini
M_Horror,M_18-24_other,1.0,1.0,0.0011721409743686614,-1,Traditional,Benjamini
M_Long_Horror,M_18-24_other,1.0,1.0,0.0011721409743686614,-1,Traditional,Benjamini
M_Horror,18-24_other,1.0,1.0,0.0011721409743686614,-1,Traditional,Benjamini
35-44_academic-educator_Long,M_18-24_other_Long,1.0,1.0,0.001228946283425945,-1,Traditional,Benjamini
35-44_academic-educator,18-24_other_Long,1.0,1.0,0.001228946283425945,-1,Traditional,Benjamini
35-44_academic-educator,M_18-24_other_Long,1.0,1.0,0.001228946283425945,-1,Traditional,Benjamini
35-44_academic-educator_Long,18-24_other_Long,1.0,1.0,0.001228946283425945,-1,Traditional,Benjamini
academic-educator,M_35-44_scientist_Long_Comedy,1.0,1.0,0.0012463136939397945,-1,Traditional,Benjamini
academic-educator_Long,35-44_scientist_Long_Comedy,1.0,1.0,0.0012463136939397945,-1,Traditional,Benjamini
academic-educator_Long,M_35-44_scientist_Long_Comedy,1.0,1.0,0.0012463136939397945,-1,Traditional,Benjamini
academic-educator,35-44_scientist_Long_Comedy,1.0,1.0,0.0012463136939397945,-1,Traditional,Benjamini
M_35-44_Long,25-34_Comedy,1.0,1.0,0.001249736641238501,-1,Traditional,Benjamini
M_35-44,25-34_Comedy,1.0,1.0,0.001249736641238501,-1,Traditional,Benjamini
M_35-44_Long,25-34_Comedy,1.0,1.0,0.001249736641238501,-1,Traditional,Benjamini
M_35-44,25-34_Long_Comedy,1.0,1.0,0.001249736641238501,-1,Traditional,Benjamini
M_35-44,25-34_Comedy,1.0,1.0,0.001249736641238501,-1,Traditional,Benjamini
M_35-44_Long,25-34_Comedy,1.0,1.0,0.001249736641238501,-1,Traditional,Benjamini
M_35-44,25-34_Long_Comedy,1.0,1.0,0.001249736641238501,-1,Traditional,Benjamini
M_35-44,25-34_Long_Comedy,1.0,1.0,0.001249736641238501,-1,Traditional,Benjamini
M_35-44,25-34_Long_Comedy,1.0,1.0,0.001249736641238501,-1,Traditional,Benjamini
M_35-44_Long,25-34_Comedy,1.0,1.0,0.001249736641238501,-1,Traditional,Benjamini
M_35-44_Long,25-34_Long_Comedy,1.0,1.0,0.001249736641238501,-1,Traditional,Benjamini
M_35-44,25-34_Comedy,1.0,1.0,0.001249736641238501,-1,Traditional,Benjamini
M_35-44_Long,25-34_Long_Comedy,1.0,1.0,0.001249736641238501,-1,Traditional,Benjamini
M_35-44,25-34_Comedy,1.0,1.0,0.001249736641238501,-1,Traditional,Benjamini
M_35-44_Long,25-34_Long_Comedy,1.0,1.0,0.001249736641238501,-1,Traditional,Benjamini
M_35-44_Long,25-34_Long_Comedy,1.0,1.0,0.001249736641238501,-1,Traditional,Benjamini
M_35-44,M_programmer,1.0,1.0,0.001268699337017905,-1,Traditional,Benjamini
M_35-44_Long,M_programmer_Long,1.0,1.0,0.001268699337017905,-1,Traditional,Benjamini
M_35-44,M_programmer,1.0,1.0,0.001268699337017905,-1,Traditional,Benjamini
M_35-44,M_programmer,1.0,1.0,0.001268699337017905,-1,Traditional,Benjamini
M_35-44,M_programmer_Long,1.0,1.0,0.001268699337017905,-1,Traditional,Benjamini
M_35-44,programmer_Long,1.0,1.0,0.001268699337017905,-1,Traditional,Benjamini
M_35-44_Long,M_programmer_Long,1.0,1.0,0.001268699337017905,-1,Traditional,Benjamini
M_35-44,programmer_Long,1.0,1.0,0.001268699337017905,-1,Traditional,Benjamini
M_35-44,M_programmer_Long,1.0,1.0,0.001268699337017905,-1,Traditional,Benjamini
M_35-44_Long,M_programmer_Long,1.0,1.0,0.001268699337017905,-1,Traditional,Benjamini
M_35-44,programmer_Long,1.0,1.0,0.001268699337017905,-1,Traditional,Benjamini
M_35-44_Long,programmer_Long,1.0,1.0,0.001268699337017905,-1,Traditional,Benjamini
M_35-44,M_programmer_Long,1.0,1.0,0.001268699337017905,-1,Traditional,Benjamini
M_35-44,programmer_Long,1.0,1.0,0.001268699337017905,-1,Traditional,Benjamini
M_35-44,M_programmer,1.0,1.0,0.001268699337017905,-1,Traditional,Benjamini
M_35-44,M_programmer_Long,1.0,1.0,0.001268699337017905,-1,Traditional,Benjamini
M_35-44_Long,M_programmer,1.0,1.0,0.001268699337017905,-1,Traditional,Benjamini
M_35-44_Long,programmer_Long,1.0,1.0,0.001268699337017905,-1,Traditional,Benjamini
M_35-44_Long,programmer,1.0,1.0,0.001268699337017905,-1,Traditional,Benjamini
M_35-44,programmer,1.0,1.0,0.001268699337017905,-1,Traditional,Benjamini
M_35-44_Long,programmer,1.0,1.0,0.001268699337017905,-1,Traditional,Benjamini
M_35-44,programmer,1.0,1.0,0.001268699337017905,-1,Traditional,Benjamini
M_35-44,programmer,1.0,1.0,0.001268699337017905,-1,Traditional,Benjamini
M_35-44_Long,programmer,1.0,1.0,0.001268699337017905,-1,Traditional,Benjamini
M_35-44_Long,M_programmer_Long,1.0,1.0,0.001268699337017905,-1,Traditional,Benjamini
M_35-44_Long,programmer_Long,1.0,1.0,0.001268699337017905,-1,Traditional,Benjamini
M_35-44,programmer,1.0,1.0,0.001268699337017905,-1,Traditional,Benjamini
M_35-44_Long,programmer_Long,1.0,1.0,0.001268699337017905,-1,Traditional,Benjamini
M_35-44_Long,programmer,1.0,1.0,0.001268699337017905,-1,Traditional,Benjamini
M_35-44_Long,M_programmer,1.0,1.0,0.001268699337017905,-1,Traditional,Benjamini
M_35-44_Long,M_programmer,1.0,1.0,0.001268699337017905,-1,Traditional,Benjamini
M_35-44_Long,M_programmer,1.0,1.0,0.001268699337017905,-1,Traditional,Benjamini
other,M_35-44_Long,0.14285714285714285,0.20833333333333334,1.9556410158418907e-15,-1,Traditional,Bonferroni
M_other_Long,35-44_Long,0.14285714285714285,0.20833333333333334,1.9556410158418907e-15,-1,Traditional,Bonferroni
M_other_Long,M_35-44_Long,0.14285714285714285,0.20833333333333334,1.9556410158418907e-15,-1,Traditional,Bonferroni
M_other,35-44_Long,0.14285714285714285,0.20833333333333334,1.9556410158418907e-15,-1,Traditional,Bonferroni
other_Long,M_35-44_Long,0.14285714285714285,0.20833333333333334,1.9556410158418907e-15,-1,Traditional,Bonferroni
M_other,M_35-44_Long,0.14285714285714285,0.20833333333333334,1.9556410158418907e-15,-1,Traditional,Bonferroni
other,35-44_Long,0.14285714285714285,0.20833333333333334,1.9556410158418907e-15,-1,Traditional,Bonferroni
other_Long,35-44_Long,0.14285714285714285,0.20833333333333334,1.9556410158418907e-15,-1,Traditional,Bonferroni
M_other,35-44,0.14285714285714285,0.20833333333333334,3.862607955892633e-15,-1,Traditional,Bonferroni
M_other,M_35-44,0.14285714285714285,0.20833333333333334,3.862607955892633e-15,-1,Traditional,Bonferroni
M_other_Long,M_35-44,0.14285714285714285,0.20833333333333334,3.862607955892633e-15,-1,Traditional,Bonferroni
other,M_35-44,0.14285714285714285,0.20833333333333334,3.862607955892633e-15,-1,Traditional,Bonferroni
other,35-44,0.14285714285714285,0.20833333333333334,3.862607955892633e-15,-1,Traditional,Bonferroni
other_Long,35-44,0.14285714285714285,0.20833333333333334,3.862607955892633e-15,-1,Traditional,Bonferroni
M_other_Long,35-44,0.14285714285714285,0.20833333333333334,3.862607955892633e-15,-1,Traditional,Bonferroni
other_Long,M_35-44,0.14285714285714285,0.20833333333333334,3.862607955892633e-15,-1,Traditional,Bonferroni
25-34_other,35-44_Long,0.14285714285714285,0.20833333333333334,6.478558977732325e-15,-1,Traditional,Bonferroni
M_25-34_other,35-44_Long,0.14285714285714285,0.20833333333333334,6.478558977732325e-15,-1,Traditional,Bonferroni
M_25-34_other_Long,M_35-44_Long,0.14285714285714285,0.20833333333333334,6.478558977732325e-15,-1,Traditional,Bonferroni
M_25-34_other,M_35-44_Long,0.14285714285714285,0.20833333333333334,6.478558977732325e-15,-1,Traditional,Bonferroni
25-34_other_Long,M_35-44_Long,0.14285714285714285,0.20833333333333334,6.478558977732325e-15,-1,Traditional,Bonferroni
M_25-34_other_Long,35-44_Long,0.14285714285714285,0.20833333333333334,6.478558977732325e-15,-1,Traditional,Bonferroni
25-34_other_Long,35-44_Long,0.14285714285714285,0.20833333333333334,6.478558977732325e-15,-1,Traditional,Bonferroni
25-34_other,M_35-44_Long,0.14285714285714285,0.20833333333333334,6.478558977732325e-15,-1,Traditional,Bonferroni
M_25-34_other_Long,M_35-44_Long,0.14285714285714285,0.20833333333333334,1.0073845979960638e-14,-1,Traditional,Bonferroni
25-34_other_Long,35-44_Long,0.14285714285714285,0.20833333333333334,1.0073845979960638e-14,-1,Traditional,Bonferroni
M_25-34_other_Long,35-44_Long,0.14285714285714285,0.20833333333333334,1.0073845979960638e-14,-1,Traditional,Bonferroni
25-34_other,M_35-44_Long,0.14285714285714285,0.20833333333333334,1.0073845979960638e-14,-1,Traditional,Bonferroni
25-34_other_Long,M_35-44_Long,0.14285714285714285,0.20833333333333334,1.0073845979960638e-14,-1,Traditional,Bonferroni
25-34_other,35-44_Long,0.14285714285714285,0.20833333333333334,1.0073845979960638e-14,-1,Traditional,Bonferroni
M_25-34_other,35-44_Long,0.14285714285714285,0.20833333333333334,1.0073845979960638e-14,-1,Traditional,Bonferroni
M_25-34_other,M_35-44_Long,0.14285714285714285,0.20833333333333334,1.0073845979960638e-14,-1,Traditional,Bonferroni
M_25-34_other,M_35-44,0.14285714285714285,0.20833333333333334,1.2940267203448851e-14,-1,Traditional,Bonferroni
M_25-34_other_Long,35-44,0.14285714285714285,0.20833333333333334,1.2940267203448851e-14,-1,Traditional,Bonferroni
M_25-34_other_Long,M_35-44,0.14285714285714285,0.20833333333333334,1.2940267203448851e-14,-1,Traditional,Bonferroni
M_25-34_other,35-44,0.14285714285714285,0.20833333333333334,1.2940267203448851e-14,-1,Traditional,Bonferroni
25-34_other_Long,35-44,0.14285714285714285,0.20833333333333334,1.2940267203448851e-14,-1,Traditional,Bonferroni
25-34_other_Long,M_35-44,0.14285714285714285,0.20833333333333334,1.2940267203448851e-14,-1,Traditional,Bonferroni
25-34_other,35-44,0.14285714285714285,0.20833333333333334,1.2940267203448851e-14,-1,Traditional,Bonferroni
25-34_other,M_35-44,0.14285714285714285,0.20833333333333334,1.2940267203448851e-14,-1,Traditional,Bonferroni
25-34_other_Long,35-44,0.14285714285714285,0.20833333333333334,2.024508685766591e-14,-1,Traditional,Bonferroni
25-34_other_Long,M_35-44,0.14285714285714285,0.20833333333333334,2.024508685766591e-14,-1,Traditional,Bonferroni
25-34_other,35-44,0.14285714285714285,0.20833333333333334,2.024508685766591e-14,-1,Traditional,Bonferroni
M_25-34_other_Long,M_35-44,0.14285714285714285,0.20833333333333334,2.024508685766591e-14,-1,Traditional,Bonferroni
25-34_other,M_35-44,0.14285714285714285,0.20833333333333334,2.024508685766591e-14,-1,Traditional,Bonferroni
M_25-34_other,M_35-44,0.14285714285714285,0.20833333333333334,2.024508685766591e-14,-1,Traditional,Bonferroni
M_25-34_other,35-44,0.14285714285714285,0.20833333333333334,2.024508685766591e-14,-1,Traditional,Bonferroni
M_25-34_other_Long,35-44,0.14285714285714285,0.20833333333333334,2.024508685766591e-14,-1,Traditional,Bonferroni
F_sales-marketing_Long,M_scientist_Long,0.2,0.25,1.5586122248095031e-12,-1,Traditional,Bonferroni
F_sales-marketing_Long,scientist_Long,0.2,0.25,1.5586122248095031e-12,-1,Traditional,Bonferroni
F_sales-marketing_Long,scientist_Long,0.2,0.25,1.5586122248095031e-12,-1,Traditional,Bonferroni
F_sales-marketing_Long,scientist_Long,0.2,0.25,1.5586122248095031e-12,-1,Traditional,Bonferroni
F_sales-marketing_Long,scientist_Long,0.2,0.25,1.5586122248095031e-12,-1,Traditional,Bonferroni
F_sales-marketing_Long,M_scientist_Long,0.2,0.25,1.5586122248095031e-12,-1,Traditional,Bonferroni
F_sales-marketing_Long,scientist_Long,0.2,0.25,1.5586122248095031e-12,-1,Traditional,Bonferroni
F_sales-marketing_Long,scientist_Long,0.2,0.25,1.5586122248095031e-12,-1,Traditional,Bonferroni
F_sales-marketing_Long,scientist_Long,0.2,0.25,1.5586122248095031e-12,-1,Traditional,Bonferroni
F_sales-marketing_Long,scientist_Long,0.2,0.25,1.5586122248095031e-12,-1,Traditional,Bonferroni
F_sales-marketing_Long,M_scientist_Long,0.2,0.25,1.5586122248095031e-12,-1,Traditional,Bonferroni
F_sales-marketing,M_scientist_Long,0.2,0.25,1.5586122248095031e-12,-1,Traditional,Bonferroni
F_sales-marketing,scientist_Long,0.2,0.25,1.5586122248095031e-12,-1,Traditional,Bonferroni
F_sales-marketing,M_scientist_Long,0.2,0.25,1.5586122248095031e-12,-1,Traditional,Bonferroni
F_sales-marketing,M_scientist_Long,0.2,0.25,1.5586122248095031e-12,-1,Traditional,Bonferroni
F_sales-marketing,M_scientist_Long,0.2,0.25,1.5586122248095031e-12,-1,Traditional,Bonferroni
F_sales-marketing,M_scientist_Long,0.2,0.25,1.5586122248095031e-12,-1,Traditional,Bonferroni
F_sales-marketing,M_scientist_Long,0.2,0.25,1.5586122248095031e-12,-1,Traditional,Bonferroni
F_sales-marketing,M_scientist_Long,0.2,0.25,1.5586122248095031e-12,-1,Traditional,Bonferroni
F_sales-marketing,scientist_Long,0.2,0.25,1.5586122248095031e-12,-1,Traditional,Bonferroni
F_sales-marketing,scientist_Long,0.2,0.25,1.5586122248095031e-12,-1,Traditional,Bonferroni
F_sales-marketing,M_scientist_Long,0.2,0.25,1.5586122248095031e-12,-1,Traditional,Bonferroni
F_sales-marketing,scientist_Long,0.2,0.25,1.5586122248095031e-12,-1,Traditional,Bonferroni
F_sales-marketing,scientist_Long,0.2,0.25,1.5586122248095031e-12,-1,Traditional,Bonferroni
F_sales-marketing,scientist_Long,0.2,0.25,1.5586122248095031e-12,-1,Traditional,Bonferroni
F_sales-marketing_Long,M_scientist_Long,0.2,0.25,1.5586122248095031e-12,-1,Traditional,Bonferroni
