grp1,grp1_size,grp2,grp2_size,p-value
45-49_70's,24,F_Long_40's,22,0.0005716820520678123
18-24_programmer_Long_90's,22,F_18-24_academic-educator_90's,38,1.5005013383029286e-05
M_lawyer_Long_90's,39,F_45-49_Long,25,2.881046454739078e-07
35-44_programmer_Long,24,M_>56_self-employed,24,0.029913567122680163
M_other_Long_80's,66,35-44_programmer,62,0.0006051079801181469
M_doctor-health care_Long_80's,27,F_45-49,26,7.917434613369245e-06
M_K-12 student_90's,40,technician-engineer_80's,38,5.849708828442601e-09
M_45-49_artist,21,35-44_technician-engineer_90's,24,0.0020142808378050825
M_25-34_lawyer_Long,42,>56_60's,30,3.9945039553845874e-07
35-44_scientist,45,college-grad student_Long_2000's,45,8.473715099627408e-05
25-34_30's,23,50-55_self-employed_Long_90's,27,0.007224653674604342
M_K-12 student_Long_90's,40,F_artist_Long_80's,45,4.45692994214264e-05
M_writer_Long_90's,38,25-34_customer service,27,0.0054642985152082435
>56_Long_90's,92,F_writer,97,0.00961263341066676
M_35-44_scientist_Long_90's,24,M_customer service_Long,27,0.02232253111685878
F_18-24_writer_Long,26,artist_Long_2000's,26,0.041793857075631685
F_lawyer_80's,29,18-24_academic-educator_90's,49,0.0002884543243771853
K-12 student_Long_80's,37,M_35-44_academic-educator,53,1.0878775863587542e-05
M_clerical-admin_Long,45,25-34_unemployed_Long_90's,45,0.0029827477142674273
35-44_scientist_Long_90's,24,M_50-55_sales-marketing_Long_90's,27,0.016602307261887383
M_35-44_2000's,47,M_35-44_academic-educator_Long,52,0.0032833098178912667
M_college-grad student_80's,96,M_25-34_Long_2000's,95,0.04923744473727376
F_18-24_sales-marketing_Long,52,35-44_technician-engineer,55,0.029713300066741555
F_25-34_doctor-health care,37,F_25-34_writer_Long,37,2.6284010564309513e-05
50-55_80's,25,F_18-24_academic-educator_90's,38,0.0003956048500572962
M_25-34_artist_90's,102,M_<18_Long,113,3.2463519783476613e-07
writer_90's,84,50-55_doctor-health care_Long,79,6.081702946025835e-06
F_lawyer_Long_80's,29,18-24_academic-educator_90's,49,0.0002884543243771853
K-12 student_Long_80's,37,50-55_academic-educator_Long,40,0.00011121829655758031
F_35-44_homemaker,38,M_technician-engineer_80's,37,2.0749935909281092e-05
35-44_2000's,85,M_<18_Long_90's,69,2.1183312804096133e-05
college-grad student_2000's,95,<18_K-12 student_Long_90's,91,0.04918612186561577
M_artist_60's,21,F_doctor-health care_80's,23,0.0006922920413173772
35-44_scientist_90's,24,25-34_Long_40's,26,0.006118117039841553
45-49_doctor-health care_Long_90's,60,25-34_unemployed_Long,60,0.0023714114020391003
M_35-44_Long_2000's,47,self-employed_Long_90's,43,1.0492572425357949e-06
F_doctor-health care_Long_80's,21,18-24_writer_90's,31,0.0014479725294210821
25-34_writer_Long_90's,32,F_60's,35,0.0014140121452419496
M_college-grad student_80's,96,F_college-grad student_90's,93,0.0028137603948629186
M_25-34_scientist,97,18-24_sales-marketing,90,0.0050669788835139284
M_lawyer_Long_90's,39,M_45-49_technician-engineer_Long,25,2.081846878554394e-06
M_scientist_Long_80's,32,M_35-44_academic-educator_Long_90's,32,0.021411615091346068
25-34_unemployed,33,50-55_academic-educator_Long,40,0.001869648673987645
lawyer_Long_70's,22,50-55_doctor-health care_Long_80's,24,0.000979124777584106
F_18-24_writer_Long,26,F_18-24_academic-educator,38,0.009019111785559364
F_50-55_doctor-health care,32,F_18-24_academic-educator_90's,38,4.5975436748779686e-06
F_>56,24,50-55_doctor-health care_Long_80's,24,0.0004056559340207839
F_25-34_Long_60's,25,F_18-24_academic-educator,38,0.0371398261671857
35-44_artist_Long_90's,23,50-55_self-employed_Long_90's,27,0.002300346976733758
F_lawyer_80's,29,M_50-55_sales-marketing,35,0.0001817944727111609
M_35-44_Long_50's,24,F_doctor-health care_80's,23,0.0001970307004030003
18-24_sales-marketing_90's,32,M_25-34_customer service,26,0.004031725209929782
M_25-34_sales-marketing_Long_80's,36,F_25-34_unemployed_90's,40,0.00039616591845426097
F_<18_K-12 student_Long_90's,39,18-24_academic-educator_Long_90's,49,0.02694200242929412
25-34_Long_50's,54,M_18-24_2000's,50,0.020807921742373447
M_<18,115,45-49_Long,113,1.9984014443252818e-15
<18_K-12 student_90's,76,F_Long_2000's,82,0.049974512324408416
F_academic-educator_Long_90's,172,programmer_Long,165,0.011103735744473653
F_50-55_Long,58,F_clerical-admin,56,0.015365323489751614
25-34_lawyer_90's,35,F_doctor-health care_80's,23,2.3358292333686137e-07
college-grad student_Long_70's,46,F_50-55_artist,76,4.5567871698182216e-10
25-34_doctor-health care,112,25-34_other,122,0.017217662413153367
M_lawyer_Long_90's,39,>56_Long_60's,30,3.848237339898475e-08
lawyer_80's,33,M_self-employed_90's,43,5.417322146428205e-11
18-24_sales-marketing_90's,32,25-34_customer service,27,0.0031266483031237025
M_35-44_artist_Long,104,M_writer_Long,93,0.00010558757592993295
M_academic-educator_Long_2000's,28,M_>56_self-employed_Long,23,5.861777082616371e-07
M_programmer_80's,40,F_50-55_artist,76,3.6863921326624194e-07
18-24_college-grad student_Long_70's,26,M_35-44_technician-engineer_90's,21,0.0016326252485378001
18-24_programmer_Long_90's,22,academic-educator_Long_70's,23,0.001990191249082507
>56_academic-educator_Long,60,45-49_90's,52,1.7769711235793295e-07
18-24_college-grad student_Long_70's,26,M_academic-educator_80's,30,0.004907367320403977
F_sales-marketing_Long_90's,26,F_18-24_academic-educator_90's,38,0.028764572671999056
M_35-44_Long_50's,24,F_18-24_academic-educator_Long,38,0.037503437173663445
18-24_writer_Long,60,M_tradesman-craftsman,54,0.004935460987583795
M_self-employed_Long,62,25-34_college-grad student_Long_90's,76,3.229704536367173e-06
18-24_programmer_90's,22,45-49_executive-managerial_Long,22,6.709809872744534e-06
18-24_other_Long,56,M_retired_Long,62,0.001976236396562081
M_35-44_academic-educator_90's,30,M_self-employed_Long_80's,31,4.6717806973184395e-05
writer_Long_60's,22,50-55_sales-marketing_90's,27,0.032992326740148736
18-24_programmer_Long_90's,22,M_retired_90's,24,0.004003257635646351
25-34_other_80's,52,M_25-34_programmer,50,0.017985336172062105
F_45-49_doctor-health care_90's,60,M_40's,65,1.6160899358963476e-05
F_lawyer_Long_90's,26,artist_Long_2000's,26,0.002560959179420108
M_18-24_college-grad student_80's,54,F_50-55_artist_Long,75,8.440097467588004e-06
M_Long_30's,28,50-55_doctor-health care_Long_70's,26,0.00017194626119032552
25-34_programmer_90's,152,M_50-55,151,1.3233607083495968e-06
M_35-44_academic-educator,50,M_35-44_technician-engineer,50,0.02170784069014051
35-44_homemaker_Long,38,M_45-49_90's,34,0.00022802800359456032
F_50-55_90's,29,M_50-55_sales-marketing_Long,35,0.00540318966572273
M_lawyer,55,tradesman-craftsman_Long,54,0.003985806404561698
F_lawyer,93,F_18-24_college-grad student_Long,106,2.1167251034737156e-05
M_lawyer_90's,39,>56_Long_60's,30,3.848237339898475e-08
sales-marketing_Long_80's,69,M_K-12 student_Long_90's,67,0.0003771626014674734
M_80's,564,F_Long_90's,572,0.03371811180852702
F_35-44_academic-educator,31,M_academic-educator_Long_80's,30,0.009940401171234403
M_25-34_writer,29,25-34_clerical-admin_Long_90's,30,0.009979050984321058
25-34_Long_50's,54,35-44_technician-engineer_Long,55,0.02354720907756669
M_K-12 student,98,executive-managerial_90's,104,0.0035465199375710466
M_18-24_programmer_Long,42,M_25-34_programmer_Long,50,0.0022425557581927658
F_lawyer_Long_80's,29,M_academic-educator_Long_80's,30,0.0017358524446352552
F_35-44_homemaker_Long,38,18-24_college-grad student_Long_2000's,37,7.089146015859527e-05
M_lawyer_Long,55,M_25-34_70's,60,7.807674002247023e-05
<18_K-12 student_Long_90's,75,M_executive-managerial_90's,84,0.03540010765685164
35-44_scientist_Long_90's,24,F_18-24_academic-educator_Long,38,0.0023765000840482164
M_45-49_executive-managerial,57,50-55_artist,76,0.000588074060426047
25-34_sales-marketing_90's,103,M_<18_K-12 student_Long,108,0.00020289381422755604
F_35-44_Long_70's,40,M_scientist_Long,39,8.568726973856577e-06
25-34_doctor-health care_Long_80's,36,35-44_self-employed,41,0.009424968470861272
F_executive-managerial,61,retired,63,0.024876549914471413
M_45-49_Long_70's,24,M_35-44_lawyer,23,0.03373114538089095
F_25-34_60's,25,F_doctor-health care_Long_80's,23,0.00012372823941808608
F_sales-marketing,74,M_Long_50's,76,0.005419889795997723
50-55_writer_Long,22,45-49_technician-engineer,26,4.973551903653117e-09
artist_Long_2000's,21,50-55_doctor-health care_Long_80's,24,0.017713246300313124
M_25-34_50's,45,F_25-34_unemployed_Long,46,0.003287688875218131
M_doctor-health care_90's,41,F_18-24_writer,55,0.0207322418166207
retired_90's,68,M_K-12 student_Long_90's,67,4.9722570755861284e-05
25-34_other_Long_80's,52,artist_Long_80's,54,0.0016416106399625985
M_18-24_Long_70's,39,M_clerical-admin,33,0.01182774886342508
F_35-44_lawyer_Long_80's,29,50-55_self-employed,34,3.178380114654544e-08
M_college-grad student_70's,39,M_technician-engineer_80's,37,2.3375523738877746e-11
M_college-grad student_Long_80's,96,Long_40's,87,0.0011627932606909086
F_lawyer_Long_90's,26,M_25-34_customer service_Long,26,1.0481398969100314e-08
25-34_lawyer_Long,44,25-34_programmer_Long_90's,44,2.342319686499291e-06
M_25-34_artist_Long_90's,101,50's,106,0.00024758671030755686
25-34_clerical-admin_Long_80's,24,M_50-55_sales-marketing_Long,35,0.032547876613954085
35-44_scientist,45,F_50-55_90's,42,0.0003660210757910898
M_<18_K-12 student,93,M_25-34_executive-managerial,100,0.001148069361171844
M_25-34_sales-marketing_Long_80's,36,25-34_clerical-admin_90's,30,5.180337075749719e-06
M_18-24_70's,39,50-55_self-employed,34,0.010617685844766522
M_lawyer_Long,55,F_25-34_unemployed_Long,46,1.9154121076447872e-05
35-44_lawyer_Long_80's,30,M_>56_Long_60's,30,0.0002933405491362055
M_other_Long_60's,27,M_50-55_sales-marketing_90's,27,0.00333382007458774
F_18-24_90's,93,M_60's,97,0.01976477041806679
35-44_lawyer_Long,93,F_doctor-health care,90,6.291415230860941e-22
lawyer_Long_90's,65,tradesman-craftsman,54,0.04499179525053487
25-34_college-grad student_2000's,38,F_18-24_writer_Long,54,0.018999240516435423
F_50-55_doctor-health care,32,M_academic-educator_80's,30,0.0011312994901954143
35-44_homemaker,38,F_K-12 student_Long,55,0.0011571837800224971
50-55_doctor-health care,37,M_college-grad student_Long_2000's,37,0.004179157677663992
retired,83,F_50-55_doctor-health care,79,4.212508798340231e-06
M_18-24_programmer_90's,22,M_35-44_programmer_80's,23,0.001990191249082507
>56_retired_Long_90's,68,M_Long_50's,76,0.0007322524710000611
F_K-12 student,103,45-49_Long,113,1.960471252748347e-17
<18_80's,37,M_college-grad student_2000's,37,0.04015613435465163
M_35-44_Long_60's,28,M_>56_self-employed,24,3.2459393206618614e-07
F_doctor-health care_Long,138,>56,152,1.2831219131648197e-07
18-24_college-grad student_70's,26,college-grad student_50's,21,0.022884311399481883
35-44_homemaker,38,M_technician-engineer_Long_80's,37,2.0749935909281092e-05
M_25-34_scientist_Long_90's,64,M_25-34_sales-marketing,60,1.2190686807245221e-05
M_>56_retired_Long,82,40's,87,8.9498297117796e-07
M_35-44_scientist_Long,45,F_50-55_artist,76,1.9722335194982676e-05
M_K-12 student,98,M_25-34_Long_2000's,95,0.000699172071311982
M_lawyer_Long,55,F_25-34_unemployed,46,1.9154121076447872e-05
F_50-55_doctor-health care_Long,32,F_18-24_academic-educator_Long_90's,38,4.5975436748779686e-06
M_18-24_writer_Long,34,self-employed_80's,31,0.002961689180185134
35-44_lawyer_Long_80's,30,self-employed_Long_90's,43,5.271405534301721e-10
F_35-44_academic-educator_Long,31,M_technician-engineer_Long_2000's,27,0.0352298081996667
M_60's,165,M_70's,168,0.00011610332596223571
clerical-admin_Long_80's,30,M_>56_self-employed,24,0.00041765728597598084
F_writer_90's,46,F_50-55_artist_Long,75,0.012571581250383601
18-24_programmer_90's,22,35-44_lawyer,23,9.147224588779146e-06
25-34_Long_60's,96,other_90's,114,0.00033756530416273467
M_Long_50's,106,18-24_artist_90's,109,0.0011530399712107453
M_45-49_2000's,25,M_>56_self-employed_Long,23,5.223645896945683e-07
50-55_doctor-health care,37,35-44_academic-educator,55,8.590450811807315e-07
25-34_clerical-admin_90's,73,F_Long_70's,61,0.0007200006622842814
sales-marketing_Long_80's,69,25-34_clerical-admin,59,1.1936824206859598e-06
F_35-44_2000's,38,M_scientist,39,0.0027016791458831513
M_self-employed_Long_90's,34,50-55_academic-educator_Long,40,0.03312905914128783
M_45-49_90's,79,F_50-55_doctor-health care,79,3.973124118651732e-05
M_unemployed,40,F_<18_K-12 student_Long,55,0.015996944656563983
F_lawyer_80's,29,F_doctor-health care_70's,26,4.3278753247832924e-07
other_2000's,67,M_40's,65,0.00027334837641701526
M_lawyer_Long_90's,39,M_25-34_Long_50's,32,0.0001590673298834666
M_45-49_Long_70's,24,45-49_executive-managerial_Long,22,0.006787165819528762
F_18-24_sales-marketing_Long,52,F_25-34_unemployed,46,0.013823815357618674
M_18-24_programmer_90's,22,M_35-44_academic-educator_90's,33,1.736822371600777e-05
25-34_lawyer_Long_90's,35,50-55_sales-marketing_Long_90's,27,0.00012401694742447678
M_lawyer_90's,39,M_25-34_other_90's,34,0.00022298390895747477
tradesman-craftsman,29,M_25-34_customer service_Long,26,0.022121541450912052
F_35-44_Long_80's,64,M_<18_90's,69,0.043856808879607745
F_sales-marketing_Long_90's,26,M_>56_80's,23,0.0002713023144271798
45-49_artist_Long,21,M_tradesman-craftsman_Long_90's,27,5.327330857218815e-05
M_lawyer_90's,39,M_18-24_college-grad student_2000's,31,6.8440213654819e-05
M_academic-educator_Long_90's,117,self-employed,115,8.54005100192623e-07
>56_retired_90's,68,M_Long_40's,65,5.363998101248768e-08
18-24_college-grad student_80's,63,M_25-34_college-grad student_90's,66,8.960715430106347e-06
college-grad student_2000's,95,M_writer_Long,93,0.027851722593384642
F_45-49_90's,85,M_50-55_Long_90's,82,7.475566576875536e-08
M_45-49_artist_Long,21,50-55_60's,21,0.015905243702949885
M_35-44_scientist_Long_90's,24,50-55_self-employed_90's,27,0.00011947557057068181
50-55_2000's,21,M_50-55_self-employed_90's,27,0.014080470628246022
35-44_scientist_90's,24,F_50-55_Long_70's,31,1.955125410924019e-05
F_50-55_doctor-health care,32,18-24_college-grad student_Long_2000's,37,0.0008257418318267096
M_writer,96,50-55_doctor-health care_Long,79,6.262004248469566e-10
M_50-55_other_Long,22,M_35-44_self-employed_80's,21,0.007289903434428813
M_academic-educator_90's,119,M_<18_Long,113,1.5691774940540526e-06
M_25-34_70's,90,M_35-44_Long_90's,109,1.883958305315403e-05
18-24_programmer_Long_90's,22,M_>56_academic-educator,23,4.0569720089922434e-05
18-24_other_Long_90's,21,F_50-55_doctor-health care_Long_80's,23,0.007520919984253971
M_35-44_programmer_Long,23,artist_2000's,26,0.011508813034245113
35-44_homemaker,38,self-employed_90's,43,6.290082601001501e-06
F_25-34_college-grad student_Long_90's,48,F_other,60,4.033142523285349e-07
18-24_sales-marketing_Long,69,F_Long_70's,61,3.336212474491784e-05
35-44_other_90's,45,F_25-34_clerical-admin,40,0.009562579637266477
M_18-24_programmer_90's,22,academic-educator_70's,23,0.001990191249082507
M_lawyer_90's,39,clerical-admin_Long_90's,40,1.0207706069298439e-07
M_doctor-health care_80's,27,F_50-55_artist_Long_80's,36,6.99028195569884e-05
F_25-34_college-grad student,58,35-44_academic-educator,55,0.0026195208457879815
college-grad student_60's,24,>56_self-employed_Long,23,0.0009876027582382818
M_35-44_scientist,45,F_50-55_Long_90's,41,0.0006658485823730631
F_<18_Long_90's,39,50-55_artist_Long_80's,36,0.01125104236633545
M_sales-marketing_80's,51,F_clerical-admin,56,9.132213937312894e-05
>56_academic-educator,60,F_50-55_artist_Long,75,1.8106693477903946e-07
35-44_other_80's,27,50-55_doctor-health care_70's,26,2.420214588738645e-07
F_>56,24,F_doctor-health care_Long_80's,23,4.8282021054890656e-05
M_sales-marketing_Long_80's,51,>56_retired,63,9.888615524533684e-06
50-55_writer_Long,22,M_unemployed_Long,29,6.807869424219071e-05
F_academic-educator_90's,172,programmer,165,0.011103735744473653
35-44_executive-managerial_90's,67,35-44_technician-engineer_Long,55,2.122868952847412e-07
25-34_scientist_90's,64,M_25-34_sales-marketing_Long,59,1.9841230277317656e-05
>56_academic-educator_Long,60,retired,63,0.0006327851437520904
F_doctor-health care_Long_80's,21,M_45-49_executive-managerial,22,0.025207669590896153
F_50-55_doctor-health care,32,M_35-44_academic-educator_90's,33,3.7870226319292044e-06
F_25-34_writer_Long_90's,22,25-34_college-grad student_Long_80's,22,0.04934690960468394
F_lawyer_80's,29,18-24_writer_Long_90's,30,0.0006130162356606794
F_25-34_doctor-health care_Long,37,M_lawyer_Long_90's,37,1.198722732235135e-07
F_K-12 student_Long_90's,39,M_college-grad student_80's,49,0.04656650748516955
programmer_80's,41,F_other_90's,40,0.02235561975836764
18-24_academic-educator,25,F_doctor-health care_80's,23,0.00012372823941808608
50-55_writer,22,F_<18_K-12 student_90's,24,6.499450948549423e-07
M_lawyer,55,M_>56_Long_90's,53,0.0002275807626260784
F_25-34_writer_90's,22,M_>56_Long_80's,23,0.0077903924342245245
25-34_doctor-health care,112,25-34_executive-managerial,125,9.318938059776904e-06
50-55_doctor-health care,37,M_18-24_other_Long,31,0.0005353403880401508
academic-educator_Long_80's,52,18-24_writer,55,0.039735332725414185
F_35-44_lawyer_Long,89,M_35-44_Long_90's,109,7.176068458236706e-06
M_18-24_programmer_90's,22,M_25-34_writer_Long_90's,23,9.147224588779146e-06
50-55_Long_80's,25,45-49_technician-engineer_Long,25,0.03561137027640743
F_25-34_academic-educator,163,M_70's,168,6.413905662139285e-08
25-34_writer_Long_80's,38,F_Long_60's,35,0.012441566940247895
18-24_writer,60,M_25-34_sales-marketing_Long,59,0.048398436662861366
45-49_doctor-health care_90's,60,M_retired_Long,62,0.017595443060689164
M_>56_retired_Long_90's,68,25-34_Long_70's,74,0.00013910656441451508
M_25-34_lawyer_90's,34,M_50-55_sales-marketing,35,0.00010919516802021523
M_18-24_programmer_90's,22,M_50-55_Long_80's,21,0.0010084220070379901
M_25-34_scientist_90's,64,M_retired_Long,62,5.327306233704476e-06
35-44_scientist,45,F_unemployed_Long_90's,41,0.003897251885228603
50-55_other_Long,24,F_other_Long_90's,40,0.02252631655121018
50-55_writer_Long,22,M_customer service,27,0.0019816887114150195
F_clerical-admin,115,self-employed_Long,114,0.0016736965573926899
35-44_homemaker,38,self-employed_Long_90's,43,6.290082601001501e-06
F_60's,69,M_K-12 student_90's,67,0.0023126509703649267
M_50-55,88,F_doctor-health care,90,1.2671118179215215e-16
M_18-24_programmer_90's,22,F_18-24_academic-educator_90's,38,1.5005013383029286e-05
unemployed,63,lawyer_Long,56,0.03538516341815001
25-34_college-grad student_80's,45,F_artist_Long_80's,45,0.012966380564275841
M_lawyer,55,F_25-34_unemployed_Long_90's,40,6.12882099708667e-05
M_K-12 student_90's,40,M_technician-engineer_Long_80's,37,9.77104930299788e-09
sales-marketing_70's,31,25-34_customer service_Long,27,0.004894169418007022
M_45-49_Long_70's,24,M_>56_retired_90's,24,0.029913567122680163
F_lawyer,93,M_18-24_sales-marketing_Long,90,0.013201076058783734
25-34_clerical-admin_Long_90's,73,M_40's,65,0.0006516039502763027
M_25-34_doctor-health care_Long,74,M_academic-educator_90's,75,0.00818691999628851
50-55_other_Long,24,F_18-24_writer_Long_90's,30,0.0011841732101744995
18-24_programmer_90's,22,M_45-49_executive-managerial_Long,22,6.709809872744534e-06
F_K-12 student_Long,102,executive-managerial_90's,104,0.0001712601807277725
45-49_executive-managerial,57,50-55_artist,76,0.000588074060426047
M_<18_Long_90's,52,25-34_sales-marketing_Long_90's,49,0.001706275835530846
academic-educator_60's,26,F_25-34_other_Long_90's,34,0.008834524513049336
F_35-44_lawyer_80's,29,M_25-34_customer service_Long,26,0.006419062675719789
F_25-34_clerical-admin_Long_90's,63,18-24_academic-educator_Long,56,0.03763220540391632
M_clerical-admin_Long_90's,23,50-55_doctor-health care_Long_80's,24,0.0006142811676383975
M_academic-educator_2000's,28,18-24_Long_70's,26,0.046825448022831506
45-49_artist,21,F_50-55_doctor-health care_Long_70's,26,5.007525005762403e-06
35-44_2000's,85,programmer_Long_90's,75,0.001051951569265519
F_25-34_academic-educator,163,M_academic-educator,167,0.046127623997834544
45-49_artist,21,M_18-24_technician-engineer,27,3.159395360330386e-06
45-49_90's,164,<18_Long,172,0.0003049029552076865
M_35-44_executive-managerial,101,M_writer,96,0.006380497526592199
F_35-44_lawyer_Long_90's,25,M_50-55_70's,25,0.03561137027640743
other_80's,97,M_25-34_executive-managerial,100,0.013156396177205876
35-44_Long_2000's,85,M_18-24_sales-marketing_90's,78,0.0007145830528628716
M_45-49_artist_Long,21,45-49_Long_80's,23,4.630597265964376e-06
M_doctor-health care_Long_90's,41,35-44_self-employed,41,2.9232560329271698e-05
35-44_scientist_Long_90's,24,>56_self-employed,24,1.2067873440281299e-08
F_18-24_college-grad student_Long,67,25-34_Long_70's,74,2.9618107147744155e-05
18-24_technician-engineer_Long,23,50-55_self-employed_90's,27,0.01994681216924643
M_college-grad student_70's,39,self-employed_Long_90's,43,1.0710321518558885e-12
18-24_other,57,>56_retired,63,0.002221957011846909
college-grad student_70's,46,M_35-44_academic-educator,53,2.687458978689605e-07
30's,54,M_25-34_Long_70's,60,4.907015137689541e-05
25-34_other_Long_80's,52,>56_retired,63,0.04085900634775386
doctor-health care_80's,48,F_K-12 student_Long,55,4.0024428216156593e-11
35-44_lawyer_80's,30,M_25-34_customer service_Long,26,0.012318276790388327
college-grad student_70's,46,25-34_unemployed_90's,45,1.906068063894928e-05
18-24_programmer_Long_90's,22,other_2000's,24,0.004003257635646351
M_doctor-health care_80's,27,M_45-49_80's,22,3.3796661869089917e-07
M_programmer,265,F_18-24_Long_90's,260,0.021473021530774905
M_18-24_2000's,79,50-55_doctor-health care,80,2.2686398981619504e-08
M_50-55_other_Long,22,50-55_sales-marketing_90's,27,0.0011758458897666024
45-49_artist,21,M_25-34_40's,21,0.041088503979639056
18-24_programmer_90's,22,M_25-34_tradesman-craftsman_Long_90's,27,5.483862280164509e-06
18-24_college-grad student_70's,26,M_25-34_writer_90's,24,0.047980031700525116
lawyer_Long_80's,33,F_18-24_Long_2000's,29,1.6875978668950964e-06
M_clerical-admin_Long,45,F_35-44_Long,46,0.035484423697242695
F_35-44_lawyer_80's,29,50-55_self-employed_Long,34,3.178380114654544e-08
18-24_writer_Long,60,unemployed_90's,51,0.04074571640753433
M_college-grad student_Long_70's,39,F_25-34_unemployed_Long,46,7.4747101834748975e-06
M_Long_30's,28,M_lawyer_Long_90's,37,0.0003791253124710847
tradesman-craftsman,29,25-34_customer service_Long,27,0.02787390421187974
35-44_lawyer_Long_80's,30,M_18-24_other,31,3.413074489699852e-09
F_unemployed,23,>56_80's,23,0.000990194866724344
M_45-49_artist,21,35-44_academic-educator_90's,34,9.110321581640157e-05
F_50-55,58,M_25-34_college-grad student_Long_90's,66,2.7068179919709223e-09
F_45-49_doctor-health care_90's,60,35-44_technician-engineer,55,4.0608425411203797e-07
45-49_executive-managerial,57,18-24_Long_80's,63,6.783859584258423e-05
M_45-49_artist,21,doctor-health care_Long_80's,25,1.6687399214676546e-06
18-24_other_Long_90's,21,homemaker_Long,21,0.015905243702949885
F_35-44_Long_90's,101,M_K-12 student,108,0.028180022998073095
<18_K-12 student_80's,36,25-34_programmer_90's,44,6.686398281785522e-05
18-24_programmer_Long,42,F_unemployed_90's,42,0.035169480666816924
25-34_college-grad student_Long_80's,45,35-44_academic-educator,55,0.011772768401388634
M_18-24_writer_Long_90's,24,F_50-55_doctor-health care_Long_80's,23,0.0001970307004030003
45-49_artist_Long,21,45-49_executive-managerial,22,3.6424682167024436e-05
F_35-44_academic-educator,31,technician-engineer_Long_2000's,28,0.028074843156882356
F_18-24_90's,93,F_doctor-health care_Long,89,3.750699149041026e-07
>56_academic-educator_Long,60,F_50-55_artist_Long,75,1.8106693477903946e-07
25-34_writer_90's,32,>56_self-employed,24,2.4986667845894317e-07
F_35-44_academic-educator_Long,31,F_50-55_artist_80's,36,0.0006593934131514656
M_35-44_2000's,47,25-34_writer_Long_90's,45,0.025543560704891943
25-34_executive-managerial_Long_80's,42,customer service,28,9.141304027626695e-06
F_lawyer_80's,29,50-55_academic-educator,40,5.422082739914291e-05
35-44_artist_Long_90's,23,M_>56_80's,23,0.0032406377456433077
<18_K-12 student_80's,36,M_50-55_academic-educator,35,8.152118129811647e-05
<18_80's,37,academic-educator_80's,34,0.0019652884236072143
M_>56_retired_Long,82,clerical-admin_Long,87,0.0018150631711393306
M_>56_academic-educator,44,F_18-24_writer_Long,54,0.007772223158942548
35-44_scientist_Long_90's,24,F_<18_K-12 student_90's,24,0.0014013568629808897
50-55_writer,22,35-44_academic-educator_Long_90's,33,1.436230923079762e-08
35-44_lawyer_80's,30,F_50-55_Long_70's,31,1.1108601127851614e-07
45-49_artist,21,25-34_customer service_Long,27,0.011086497623564173
M_25-34_40's,27,F_18-24_academic-educator_Long_90's,38,0.024548578036952762
45-49_artist,21,doctor-health care_80's,25,1.6687399214676546e-06
35-44_scientist_90's,24,F_Long_40's,22,0.003342254346614615
M_45-49_artist,21,M_25-34_tradesman-craftsman_90's,27,5.327330857218815e-05
45-49_artist_Long,21,M_>56_academic-educator_Long,23,0.00033488150845473186
F_25-34_writer_90's,22,F_50-55_doctor-health care_80's,23,0.004882348834884809
M_other_Long_60's,27,50-55_sales-marketing_90's,27,0.00333382007458774
M_25-34_sales-marketing,182,M_academic-educator,167,4.0255049419846145e-05
M_45-49_70's,24,M_25-34_programmer_Long_90's,23,0.004601740706078328
Long_40's,113,35-44_Long_90's,130,4.471281141682493e-05
M_18-24_90's,502,M_25-34_90's,480,0.00012509049778319792
M_45-49_80's,38,25-34_clerical-admin_Long_90's,30,0.0002083224228516256
>56_academic-educator_Long,60,25-34_sales-marketing_90's,50,0.0006804479216537818
18-24_70's,51,35-44_technician-engineer_Long,55,0.011095441868887224
M_25-34_sales-marketing,182,M_academic-educator_Long,166,5.203476610116109e-05
M_25-34_college-grad student_Long_90's,98,M_45-49_Long,88,9.630883891720288e-06
M_18-24_programmer_90's,22,>56_retired_90's,24,0.004003257635646351
F_25-34_academic-educator_Long_90's,144,M_>56_Long,149,2.4255443653586894e-08
M_35-44_scientist_Long_90's,24,M_unemployed_Long,29,0.016823398505820042
18-24_programmer_Long_90's,22,F_25-34_writer_Long_90's,22,0.007289903434428559
18-24_sales-marketing_Long_90's,32,25-34_clerical-admin_90's,30,0.00824601560494631
35-44_scientist_90's,24,M_25-34_customer service_Long,26,0.037384900844986024
F_lawyer,93,M_Long_60's,97,0.023637554535935967
F_35-44_80's,64,25-34_Long_70's,74,8.694150288590663e-09
M_25-34_other_2000's,21,50-55_doctor-health care_Long_80's,24,0.005906178091129588
35-44_writer,31,F_50-55_Long_70's,31,0.018400608756955844
18-24_programmer_90's,22,college-grad student_70's,27,1.154351537580034e-06
M_18-24_writer_90's,24,18-24_70's,26,0.04213764608136639
M_25-34_clerical-admin,25,F_executive-managerial,27,5.873334174411049e-05
M_35-44_executive-managerial_90's,66,F_clerical-admin,56,1.821988115935369e-10
M_35-44_academic-educator,50,scientist_Long,47,0.0010304463767468741
45-49_artist_Long,21,50-55_Long_60's,21,0.015905243702949885
50-55_Long_2000's,21,50-55_doctor-health care_Long_80's,24,0.0017269211993546918
45-49_doctor-health care_90's,60,25-34_unemployed_Long,60,0.0023714114020391003
35-44_other_Long_80's,27,F_50-55_artist_Long_80's,36,6.99028195569884e-05
