grp1,grp1_size,grp2,grp2_size,p-value
115_530222,14,3.5,0,1.4294309391192984e-05
130111,25,3.5,0,0.006406493800180429
115_520425,18,3.5,0,7.829526981924047e-07
110114,38,3.5,0,5.6265052386521604e-37
110506,84,3.5,0,1.7449362522299502e-36
221_110305,23,3.5,0,2.6057653980830184e-25
221_110502,18,3.5,0,8.318803627612619e-11
300418,12,3.5,0,9.63861457482138e-12
100512,11,3.5,0,0.0012281905044612853
115_110133,19,3.5,0,0.0
110_100312,23,3.5,0,5.3932124862856285e-18
100514,10,3.5,0,4.4048688778551795e-05
105_500201,7,3.5,0,0.0
221_712901,21,3.5,0,1.786313007204367e-06
100409,7,3.5,0,0.0019599724635419626
115_520101,6,3.5,0,0.00128665310039997
100307,68,3.5,0,3.228356066122898e-64
110515,31,3.5,0,7.795427770254927e-18
Others_530404,8,3.5,0,0.0011337831033596452
Unknown_110401,14,3.5,0,4.350763539511728e-14
100302,14,3.5,0,4.350763539511728e-14
100108,42,3.5,0,6.175252702044142e-33
115_300704,8,3.5,0,2.7832124969587065e-07
Others_110402,13,3.5,0,0.0
221_100424,8,3.5,0,2.7832124969587065e-07
115_501001,13,3.5,0,6.600614210848898e-13
115_100314,34,3.5,0,2.3328355046822177e-32
221_100517,18,3.5,0,2.3096454249262387e-10
100310,52,3.5,0,2.1479337610930863e-22
100511,83,3.5,0,0.042668277722744584
110113,6,3.5,0,0.0
115_110604,8,3.5,0,0.00013924653516766912
760166,12,3.5,0,3.570794157273521e-10
115_130107,11,3.5,0,0.0
760584,6,3.5,0,0.009282705034737935
530404,80,3.5,0,1.5616090634003716e-36
115_100516,11,3.5,0,0.002740653240334398
300504,7,3.5,0,0.0
100210,75,3.5,0,7.892941035075538e-24
221_100312,90,3.5,0,2.816758205699413e-32
115_100211,7,3.5,0,0.0029003978291147424
110121,42,3.5,0,2.6527782486575864e-51
Others_530116,6,3.5,0,3.3435780639884726e-05
300102,7,3.5,0,0.0
100428,8,3.5,0,2.7832124969587065e-07
Others_500210,15,3.5,0,0.002108220956924776
