samples,n,algorithm,#AllCandidates,#Candidates,#Results_noAdjustement,grouping_time,#Results,Min_p_value,Max_p_value,Sum_p_value,Total Cov,p_value_adjustement_time
30.0,15,COVER_G_BN,283.0,15.0,1.0,3.4520068168640137,1.0,0.0127757143635387,0.0127757143635387,0.0127757143635387,0.0357598581168232,0.1788570880889892
30.0,15,COVER_𝛂_20,283.0,15.0,1.0,3.4520068168640137,0.0,,,0.0,,0.2084112167358398
30.0,15,COVER_𝛂_50,283.0,15.0,1.0,3.4520068168640137,0.0,,,0.0,,0.2008528709411621
30.0,15,COVER_𝛂_100,283.0,15.0,1.0,3.4520068168640137,0.0,,,0.0,,0.2235138416290283
30.0,15,COVER_𝛂_200,283.0,15.0,1.0,3.4520068168640137,0.0,,,0.0,,0.1961698532104492
30.0,10,TRAD_BY,283.0,15.0,1.0,3.4520068168640137,1.0,0.0127757143635387,0.0127757143635387,0.0127757143635387,0.0357598581168232,0.1731040477752685
30.0,10,TRAD_BN,283.0,15.0,1.0,3.4520068168640137,1.0,0.0127757143635387,0.0127757143635387,0.0127757143635387,0.0357598581168232,0.173271894454956
30.0,10,COVER_G_BY,283.0,15.0,1.0,3.4520068168640137,1.0,0.0127757143635387,0.0127757143635387,0.0127757143635387,0.0357598581168232,0.1797070503234863
30.0,10,COVER_G_BN,283.0,15.0,1.0,3.4520068168640137,1.0,0.0127757143635387,0.0127757143635387,0.0127757143635387,0.0357598581168232,0.1799831390380859
30.0,10,COVER_𝛂_20,283.0,15.0,1.0,3.4520068168640137,0.0,,,0.0,,0.2431716918945312
30.0,10,COVER_𝛂_50,283.0,15.0,1.0,3.4520068168640137,0.0,,,0.0,,0.2026450634002685
30.0,10,COVER_𝛂_100,283.0,15.0,1.0,3.4520068168640137,0.0,,,0.0,,0.2129151821136474
30.0,10,COVER_𝛂_200,283.0,15.0,1.0,3.4520068168640137,0.0,,,0.0,,0.2001340389251709
30.0,5,TRAD_BY,283.0,15.0,1.0,3.4520068168640137,1.0,0.0127757143635387,0.0127757143635387,0.0127757143635387,0.0357598581168232,0.1731989383697509
30.0,5,TRAD_BN,283.0,15.0,1.0,3.4520068168640137,1.0,0.0127757143635387,0.0127757143635387,0.0127757143635387,0.0357598581168232,0.1732292175292968
30.0,5,COVER_G_BY,283.0,15.0,1.0,3.4520068168640137,1.0,0.0127757143635387,0.0127757143635387,0.0127757143635387,0.0357598581168232,0.1802611351013183
30.0,5,COVER_G_BN,283.0,15.0,1.0,3.4520068168640137,1.0,0.0127757143635387,0.0127757143635387,0.0127757143635387,0.0357598581168232,0.1813287734985351
30.0,5,COVER_𝛂_20,283.0,15.0,1.0,3.4520068168640137,0.0,,,0.0,,0.2441821098327636
30.0,5,COVER_𝛂_50,283.0,15.0,1.0,3.4520068168640137,0.0,,,0.0,,0.1976199150085449
30.0,5,COVER_𝛂_100,283.0,15.0,1.0,3.4520068168640137,0.0,,,0.0,,0.2431349754333496
30.0,5,COVER_𝛂_200,283.0,15.0,1.0,3.4520068168640137,0.0,,,0.0,,0.2359318733215332
40.0,-1,TRAD_BY,378.0,21.0,1.0,3.4520068168640137,1.0,0.0027233406044381,0.0027233406044381,0.0027233406044381,0.0380401234567901,0.2719306945800781
40.0,-1,TRAD_BN,378.0,21.0,1.0,3.4520068168640137,1.0,0.0027233406044381,0.0027233406044381,0.0027233406044381,0.0380401234567901,0.2714889049530029
40.0,-1,COVER_G_BY,378.0,21.0,1.0,3.4520068168640137,1.0,0.0027233406044381,0.0027233406044381,0.0027233406044381,0.0380401234567901,0.2788100242614746
40.0,-1,COVER_G_BN,378.0,21.0,1.0,3.4520068168640137,1.0,0.0027233406044381,0.0027233406044381,0.0027233406044381,0.0380401234567901,0.2792437076568603
40.0,-1,COVER_𝛂_20,378.0,21.0,1.0,3.4520068168640137,0.0,,,0.0,,0.286003828048706
40.0,-1,COVER_𝛂_50,378.0,21.0,1.0,3.4520068168640137,0.0,,,0.0,,0.2765860557556152
40.0,-1,COVER_𝛂_100,378.0,21.0,1.0,3.4520068168640137,0.0,,,0.0,,0.2707769870758056
40.0,-1,COVER_𝛂_200,378.0,21.0,1.0,3.4520068168640137,0.0,,,0.0,,0.2811179161071777
40.0,25,TRAD_BY,378.0,21.0,1.0,3.4520068168640137,1.0,0.0027233406044381,0.0027233406044381,0.0027233406044381,0.0380401234567901,0.2712788581848144
40.0,25,TRAD_BN,378.0,21.0,1.0,3.4520068168640137,1.0,0.0027233406044381,0.0027233406044381,0.0027233406044381,0.0380401234567901,0.2715077400207519
40.0,25,COVER_G_BY,378.0,21.0,1.0,3.4520068168640137,1.0,0.0027233406044381,0.0027233406044381,0.0027233406044381,0.0380401234567901,0.2772889137268066
40.0,25,COVER_G_BN,378.0,21.0,1.0,3.4520068168640137,1.0,0.0027233406044381,0.0027233406044381,0.0027233406044381,0.0380401234567901,0.276900053024292
40.0,25,COVER_𝛂_20,378.0,21.0,1.0,3.4520068168640137,0.0,,,0.0,,0.2847590446472168
40.0,25,COVER_𝛂_50,378.0,21.0,1.0,3.4520068168640137,0.0,,,0.0,,0.2835240364074707
40.0,25,COVER_𝛂_100,378.0,21.0,1.0,3.4520068168640137,0.0,,,0.0,,0.345538854598999
40.0,25,COVER_𝛂_200,378.0,21.0,1.0,3.4520068168640137,0.0,,,0.0,,0.330625057220459
40.0,20,TRAD_BY,378.0,21.0,1.0,3.4520068168640137,1.0,0.0027233406044381,0.0027233406044381,0.0027233406044381,0.0380401234567901,0.2713727951049804
40.0,20,TRAD_BN,378.0,21.0,1.0,3.4520068168640137,1.0,0.0027233406044381,0.0027233406044381,0.0027233406044381,0.0380401234567901,0.2712488174438476
40.0,20,COVER_G_BY,378.0,21.0,1.0,3.4520068168640137,1.0,0.0027233406044381,0.0027233406044381,0.0027233406044381,0.0380401234567901,0.2768449783325195
40.0,20,COVER_G_BN,378.0,21.0,1.0,3.4520068168640137,1.0,0.0027233406044381,0.0027233406044381,0.0027233406044381,0.0380401234567901,0.2768409252166748
40.0,20,COVER_𝛂_20,378.0,21.0,1.0,3.4520068168640137,0.0,,,0.0,,0.3051230907440185
40.0,20,COVER_𝛂_50,378.0,21.0,1.0,3.4520068168640137,0.0,,,0.0,,0.3382432460784912
40.0,20,COVER_𝛂_100,378.0,21.0,1.0,3.4520068168640137,0.0,,,0.0,,0.324782133102417
40.0,20,COVER_𝛂_200,378.0,21.0,1.0,3.4520068168640137,0.0,,,0.0,,0.3139131069183349
40.0,15,TRAD_BY,378.0,21.0,1.0,3.4520068168640137,1.0,0.0027233406044381,0.0027233406044381,0.0027233406044381,0.0380401234567901,0.2713627815246582
40.0,15,TRAD_BN,378.0,21.0,1.0,3.4520068168640137,1.0,0.0027233406044381,0.0027233406044381,0.0027233406044381,0.0380401234567901,0.2712557315826416
40.0,15,COVER_G_BY,378.0,21.0,1.0,3.4520068168640137,1.0,0.0027233406044381,0.0027233406044381,0.0027233406044381,0.0380401234567901,0.2771241664886474
40.0,15,COVER_G_BN,378.0,21.0,1.0,3.4520068168640137,1.0,0.0027233406044381,0.0027233406044381,0.0027233406044381,0.0380401234567901,0.2773010730743408
40.0,15,COVER_𝛂_20,378.0,21.0,1.0,3.4520068168640137,0.0,,,0.0,,0.2836830615997314
40.0,15,COVER_𝛂_50,378.0,21.0,1.0,3.4520068168640137,0.0,,,0.0,,0.3098392486572265
40.0,15,COVER_𝛂_100,378.0,21.0,1.0,3.4520068168640137,0.0,,,0.0,,0.3738577365875244
40.0,15,COVER_𝛂_200,378.0,21.0,1.0,3.4520068168640137,0.0,,,0.0,,0.2846581935882568
40.0,10,TRAD_BY,378.0,21.0,1.0,3.4520068168640137,1.0,0.0027233406044381,0.0027233406044381,0.0027233406044381,0.0380401234567901,0.2721316814422607
40.0,10,TRAD_BN,378.0,21.0,1.0,3.4520068168640137,1.0,0.0027233406044381,0.0027233406044381,0.0027233406044381,0.0380401234567901,0.2722630500793457
40.0,10,COVER_G_BY,378.0,21.0,1.0,3.4520068168640137,1.0,0.0027233406044381,0.0027233406044381,0.0027233406044381,0.0380401234567901,0.2793796062469482
40.0,10,COVER_G_BN,378.0,21.0,1.0,3.4520068168640137,1.0,0.0027233406044381,0.0027233406044381,0.0027233406044381,0.0380401234567901,0.2802958488464355
40.0,10,COVER_𝛂_20,378.0,21.0,1.0,3.4520068168640137,0.0,,,0.0,,0.3101656436920166
40.0,10,COVER_𝛂_50,378.0,21.0,1.0,3.4520068168640137,0.0,,,0.0,,0.2667431831359863
40.0,10,COVER_𝛂_100,378.0,21.0,1.0,3.4520068168640137,0.0,,,0.0,,0.2766668796539306
40.0,10,COVER_𝛂_200,378.0,21.0,1.0,3.4520068168640137,0.0,,,0.0,,0.2694849967956543
40.0,5,TRAD_BY,378.0,21.0,1.0,3.4520068168640137,1.0,0.0027233406044381,0.0027233406044381,0.0027233406044381,0.0380401234567901,0.2713258266448974
40.0,5,TRAD_BN,378.0,21.0,1.0,3.4520068168640137,1.0,0.0027233406044381,0.0027233406044381,0.0027233406044381,0.0380401234567901,0.2711577415466308
40.0,5,COVER_G_BY,378.0,21.0,1.0,3.4520068168640137,1.0,0.0027233406044381,0.0027233406044381,0.0027233406044381,0.0380401234567901,0.2767808437347412
40.0,5,COVER_G_BN,378.0,21.0,1.0,3.4520068168640137,1.0,0.0027233406044381,0.0027233406044381,0.0027233406044381,0.0380401234567901,0.2778050899505615
40.0,5,COVER_𝛂_20,378.0,21.0,1.0,3.4520068168640137,0.0,,,0.0,,0.3025238513946533
40.0,5,COVER_𝛂_50,378.0,21.0,1.0,3.4520068168640137,0.0,,,0.0,,0.2750608921051025
40.0,5,COVER_𝛂_100,378.0,21.0,1.0,3.4520068168640137,0.0,,,0.0,,0.2730579376220703
40.0,5,COVER_𝛂_200,378.0,21.0,1.0,3.4520068168640137,0.0,,,0.0,,0.2791988849639892
50.0,-1,TRAD_BY,472.0,26.0,2.0,3.4520068168640137,2.0,0.0108220673820651,0.0127757143635387,0.0235977817456038,0.0369518149990786,0.2798831462860107
50.0,-1,TRAD_BN,472.0,26.0,2.0,3.4520068168640137,2.0,0.0108220673820651,0.0127757143635387,0.0235977817456038,0.0369518149990786,0.2796180248260498
50.0,-1,COVER_G_BY,472.0,26.0,2.0,3.4520068168640137,2.0,0.0108220673820651,0.0127757143635387,0.0235977817456038,0.0369518149990786,0.2910490036010742
50.0,-1,COVER_G_BN,472.0,26.0,2.0,3.4520068168640137,2.0,0.0108220673820651,0.0127757143635387,0.0235977817456038,0.0369518149990786,0.2893979549407959
50.0,-1,COVER_𝛂_20,472.0,26.0,2.0,3.4520068168640137,0.0,,,0.0,,0.3393301963806152
50.0,-1,COVER_𝛂_50,472.0,26.0,2.0,3.4520068168640137,0.0,,,0.0,,0.381026029586792
50.0,-1,COVER_𝛂_100,472.0,26.0,2.0,3.4520068168640137,0.0,,,0.0,,0.3423020839691162
50.0,-1,COVER_𝛂_200,472.0,26.0,2.0,3.4520068168640137,0.0,,,0.0,,0.3354711532592773
50.0,25,TRAD_BY,472.0,26.0,2.0,3.4520068168640137,2.0,0.0108220673820651,0.0127757143635387,0.0235977817456038,0.0369518149990786,0.2800619602203369
50.0,25,TRAD_BN,472.0,26.0,2.0,3.4520068168640137,2.0,0.0108220673820651,0.0127757143635387,0.0235977817456038,0.0369518149990786,0.2796609401702881
50.0,25,COVER_G_BY,472.0,26.0,2.0,3.4520068168640137,2.0,0.0108220673820651,0.0127757143635387,0.0235977817456038,0.0369518149990786,0.2890238761901855
50.0,25,COVER_G_BN,472.0,26.0,2.0,3.4520068168640137,2.0,0.0108220673820651,0.0127757143635387,0.0235977817456038,0.0369518149990786,0.2889721393585205
50.0,25,COVER_𝛂_20,472.0,26.0,2.0,3.4520068168640137,0.0,,,0.0,,0.3345019817352295
50.0,25,COVER_𝛂_50,472.0,26.0,2.0,3.4520068168640137,0.0,,,0.0,,0.3347089290618896
50.0,25,COVER_𝛂_100,472.0,26.0,2.0,3.4520068168640137,0.0,,,0.0,,0.3315579891204834
50.0,25,COVER_𝛂_200,472.0,26.0,2.0,3.4520068168640137,0.0,,,0.0,,0.334695816040039
50.0,20,TRAD_BY,472.0,26.0,2.0,3.4520068168640137,2.0,0.0108220673820651,0.0127757143635387,0.0235977817456038,0.0369518149990786,0.279843807220459
50.0,20,TRAD_BN,472.0,26.0,2.0,3.4520068168640137,2.0,0.0108220673820651,0.0127757143635387,0.0235977817456038,0.0369518149990786,0.2795741558074951
50.0,20,COVER_G_BY,472.0,26.0,2.0,3.4520068168640137,2.0,0.0108220673820651,0.0127757143635387,0.0235977817456038,0.0369518149990786,0.2892820835113525
50.0,20,COVER_G_BN,472.0,26.0,2.0,3.4520068168640137,2.0,0.0108220673820651,0.0127757143635387,0.0235977817456038,0.0369518149990786,0.2889702320098877
50.0,20,COVER_𝛂_20,472.0,26.0,2.0,3.4520068168640137,0.0,,,0.0,,0.3335390090942383
50.0,20,COVER_𝛂_50,472.0,26.0,2.0,3.4520068168640137,0.0,,,0.0,,0.3211300373077392
50.0,20,COVER_𝛂_100,472.0,26.0,2.0,3.4520068168640137,0.0,,,0.0,,0.3380811214447021
50.0,20,COVER_𝛂_200,472.0,26.0,2.0,3.4520068168640137,0.0,,,0.0,,0.3336751461029053
50.0,15,TRAD_BY,472.0,26.0,2.0,3.4520068168640137,2.0,0.0108220673820651,0.0127757143635387,0.0235977817456038,0.0369518149990786,0.2798681259155273
50.0,15,TRAD_BN,472.0,26.0,2.0,3.4520068168640137,2.0,0.0108220673820651,0.0127757143635387,0.0235977817456038,0.0369518149990786,0.279703140258789
50.0,15,COVER_G_BY,472.0,26.0,2.0,3.4520068168640137,2.0,0.0108220673820651,0.0127757143635387,0.0235977817456038,0.0369518149990786,0.2899613380432129
50.0,15,COVER_G_BN,472.0,26.0,2.0,3.4520068168640137,2.0,0.0108220673820651,0.0127757143635387,0.0235977817456038,0.0369518149990786,0.2897310256958008
50.0,15,COVER_𝛂_20,472.0,26.0,2.0,3.4520068168640137,0.0,,,0.0,,0.3428819179534912
50.0,15,COVER_𝛂_50,472.0,26.0,2.0,3.4520068168640137,0.0,,,0.0,,0.3232672214508056
50.0,15,COVER_𝛂_100,472.0,26.0,2.0,3.4520068168640137,0.0,,,0.0,,0.3269991874694824
50.0,15,COVER_𝛂_200,472.0,26.0,2.0,3.4520068168640137,0.0,,,0.0,,0.3301470279693603
50.0,10,TRAD_BY,472.0,26.0,2.0,3.4520068168640137,2.0,0.0108220673820651,0.0127757143635387,0.0235977817456038,0.0369518149990786,0.2800803184509277
50.0,10,TRAD_BN,472.0,26.0,2.0,3.4520068168640137,2.0,0.0108220673820651,0.0127757143635387,0.0235977817456038,0.0369518149990786,0.279996395111084
50.0,10,COVER_G_BY,472.0,26.0,2.0,3.4520068168640137,2.0,0.0108220673820651,0.0127757143635387,0.0235977817456038,0.0369518149990786,0.2918038368225097
50.0,10,COVER_G_BN,472.0,26.0,2.0,3.4520068168640137,2.0,0.0108220673820651,0.0127757143635387,0.0235977817456038,0.0369518149990786,0.2918720245361328
50.0,10,COVER_𝛂_20,472.0,26.0,2.0,3.4520068168640137,0.0,,,0.0,,0.3644590377807617
50.0,10,COVER_𝛂_50,472.0,26.0,2.0,3.4520068168640137,0.0,,,0.0,,0.3109848499298095
50.0,10,COVER_𝛂_100,472.0,26.0,2.0,3.4520068168640137,0.0,,,0.0,,0.320465087890625
50.0,10,COVER_𝛂_200,472.0,26.0,2.0,3.4520068168640137,0.0,,,0.0,,0.3485660552978515
50.0,5,TRAD_BY,472.0,26.0,2.0,3.4520068168640137,2.0,0.0108220673820651,0.0127757143635387,0.0235977817456038,0.0369518149990786,0.2796909809112549
50.0,5,TRAD_BN,472.0,26.0,2.0,3.4520068168640137,2.0,0.0108220673820651,0.0127757143635387,0.0235977817456038,0.0369518149990786,0.2794902324676513
50.0,5,COVER_G_BY,472.0,26.0,2.0,3.4520068168640137,2.0,0.0108220673820651,0.0127757143635387,0.0235977817456038,0.0369518149990786,0.2886061668395996
50.0,5,COVER_G_BN,472.0,26.0,2.0,3.4520068168640137,2.0,0.0108220673820651,0.0127757143635387,0.0235977817456038,0.0369518149990786,0.2882640361785888
50.0,5,COVER_𝛂_20,472.0,26.0,2.0,3.4520068168640137,0.0,,,0.0,,0.3513951301574707
50.0,5,COVER_𝛂_50,472.0,26.0,2.0,3.4520068168640137,0.0,,,0.0,,0.3255891799926758
50.0,5,COVER_𝛂_100,472.0,26.0,2.0,3.4520068168640137,0.0,,,0.0,,0.3283519744873047
