group1,group2,coverage_gained_1,coverage_gained_2,p-value,n,algorithm,samples,wealth,alpha_j,nb_refus_before
>56_self-employed_Long_80's,1,0.0056534752244762,0.0,8.460935799849304e-16,10,TRAD_BN,80.0,,,
F_<18_2000's,1,0.0138011306950448,0.0,3.177623101889522e-13,10,TRAD_BN,80.0,,,
F_<18_Long_2000's,1,0.0138011306950448,0.0,3.177623101889522e-13,10,TRAD_BN,80.0,,,
M_>56_self-employed_80's,1,0.0138011306950448,0.0,1.2979443714719785e-12,10,TRAD_BN,80.0,,,
M_>56_self-employed_Long_80's,1,0.0138011306950448,0.0,1.7748125196144841e-12,10,TRAD_BN,80.0,,,
F_K-12 student_Long_2000's,1,0.0138011306950448,0.0,1.589939176998122e-11,10,TRAD_BN,80.0,,,
F_K-12 student_2000's,1,0.0138011306950448,0.0,1.589939176998122e-11,10,TRAD_BN,80.0,,,
35-44_artist_2000's,1,0.0177918190887928,0.0,1.7430706686422954e-07,10,TRAD_BN,80.0,,,
F_<18_2000's,1,0.0081476554705686,0.0,3.177623101889522e-13,10,COVER_G_BY,80.0,,,
M_18-24_20's,1,0.014632524110409,0.0,1.5388438434289805e-05,10,COVER_G_BY,80.0,,,
M_25-34_college-grad student_Long_30's,1,0.0192883272364482,0.0,5.85509393074879e-06,10,COVER_G_BY,80.0,,,
35-44_artist_2000's,1,0.0232790156301962,0.0,1.7430706686422954e-07,10,COVER_G_BY,80.0,,,
M_doctor-health care_30's,1,0.0271034253408713,0.0,8.570090512692436e-07,10,COVER_G_BY,80.0,,,
>56_self-employed_80's,1,0.0305952776854007,0.0,5.302561890625647e-16,10,COVER_G_BY,80.0,,,
lawyer_20's,1,0.0337545726637845,0.0,0.0009206823961486,10,COVER_G_BY,80.0,,,
unemployed_Long_30's,1,0.0364150315929497,0.0,0.0006599275525999,10,COVER_G_BY,80.0,,,
M_25-34_college-grad student_40's,1,0.0387429331559694,0.0,1.3095471396225747e-05,10,COVER_G_BY,80.0,,,
18-24_technician-engineer_60's,1,0.0407382773528433,0.0,0.0035466004281163,10,COVER_G_BY,80.0,,,
F_<18_2000's,1,0.0081476554705686,0.0,3.177623101889522e-13,10,COVER_G_BN,80.0,,,
M_18-24_20's,1,0.014632524110409,0.0,1.5388438434289805e-05,10,COVER_G_BN,80.0,,,
M_25-34_college-grad student_Long_30's,1,0.0192883272364482,0.0,5.85509393074879e-06,10,COVER_G_BN,80.0,,,
35-44_artist_2000's,1,0.0232790156301962,0.0,1.7430706686422954e-07,10,COVER_G_BN,80.0,,,
M_doctor-health care_30's,1,0.0271034253408713,0.0,8.570090512692436e-07,10,COVER_G_BN,80.0,,,
>56_self-employed_80's,1,0.0305952776854007,0.0,5.302561890625647e-16,10,COVER_G_BN,80.0,,,
unemployed_Long_30's,1,0.033255736614566,0.0,0.0006599275525999,10,COVER_G_BN,80.0,,,
M_25-34_college-grad student_40's,1,0.0355836381775856,0.0,1.3095471396225747e-05,10,COVER_G_BN,80.0,,,
M_45-49_lawyer_90's,1,0.0377452610575324,0.0,1.6779308320320626e-18,10,COVER_G_BN,80.0,,,
18-24_Long_20's,1,0.0395743265713335,0.0,0.0001270656140066,10,COVER_G_BN,80.0,,,
M_45-49_lawyer_90's,1,0.0021616228799467,0.0,1.6779308320320626e-18,5,TRAD_BY,80.0,,,
>56_self-employed_80's,1,0.0056534752244762,0.0,5.302561890625647e-16,5,TRAD_BY,80.0,,,
>56_self-employed_Long_80's,1,0.0056534752244762,0.0,8.460935799849304e-16,5,TRAD_BY,80.0,,,
F_<18_2000's,1,0.0138011306950448,0.0,3.177623101889522e-13,5,TRAD_BY,80.0,,,
F_<18_Long_2000's,1,0.0138011306950448,0.0,3.177623101889522e-13,5,TRAD_BY,80.0,,,
M_45-49_lawyer_90's,1,0.0021616228799467,0.0,1.6779308320320626e-18,5,TRAD_BN,80.0,,,
>56_self-employed_80's,1,0.0056534752244762,0.0,5.302561890625647e-16,5,TRAD_BN,80.0,,,
>56_self-employed_Long_80's,1,0.0056534752244762,0.0,8.460935799849304e-16,5,TRAD_BN,80.0,,,
F_<18_2000's,1,0.0138011306950448,0.0,3.177623101889522e-13,5,TRAD_BN,80.0,,,
F_<18_Long_2000's,1,0.0138011306950448,0.0,3.177623101889522e-13,5,TRAD_BN,80.0,,,
F_<18_2000's,1,0.0081476554705686,0.0,3.177623101889522e-13,5,COVER_G_BY,80.0,,,
M_18-24_20's,1,0.014632524110409,0.0,1.5388438434289805e-05,5,COVER_G_BY,80.0,,,
M_25-34_college-grad student_Long_30's,1,0.0192883272364482,0.0,5.85509393074879e-06,5,COVER_G_BY,80.0,,,
35-44_artist_2000's,1,0.0232790156301962,0.0,1.7430706686422954e-07,5,COVER_G_BY,80.0,,,
M_doctor-health care_30's,1,0.0271034253408713,0.0,8.570090512692436e-07,5,COVER_G_BY,80.0,,,
F_<18_2000's,1,0.0081476554705686,0.0,3.177623101889522e-13,5,COVER_G_BN,80.0,,,
M_18-24_20's,1,0.014632524110409,0.0,1.5388438434289805e-05,5,COVER_G_BN,80.0,,,
M_25-34_college-grad student_Long_30's,1,0.0192883272364482,0.0,5.85509393074879e-06,5,COVER_G_BN,80.0,,,
35-44_artist_2000's,1,0.0232790156301962,0.0,1.7430706686422954e-07,5,COVER_G_BN,80.0,,,
M_doctor-health care_30's,1,0.0271034253408713,0.0,8.570090512692436e-07,5,COVER_G_BN,80.0,,,
M_45-49_lawyer_90's,1,0.0021616228799467,0.0,1.6779308320320626e-18,-1,TRAD_BY,90.0,,,
>56_self-employed_80's,1,0.0056534752244762,0.0,5.302561890625647e-16,-1,TRAD_BY,90.0,,,
>56_self-employed_Long_80's,1,0.0056534752244762,0.0,8.460935799849304e-16,-1,TRAD_BY,90.0,,,
F_<18_Long_2000's,1,0.0138011306950448,0.0,3.177623101889522e-13,-1,TRAD_BY,90.0,,,
F_<18_2000's,1,0.0138011306950448,0.0,3.177623101889522e-13,-1,TRAD_BY,90.0,,,
M_>56_self-employed_80's,1,0.0138011306950448,0.0,1.2979443714719785e-12,-1,TRAD_BY,90.0,,,
M_>56_self-employed_Long_80's,1,0.0138011306950448,0.0,1.7748125196144841e-12,-1,TRAD_BY,90.0,,,
F_<18_K-12 student_Long_2000's,1,0.0138011306950448,0.0,1.589939176998122e-11,-1,TRAD_BY,90.0,,,
F_<18_K-12 student_2000's,1,0.0138011306950448,0.0,1.589939176998122e-11,-1,TRAD_BY,90.0,,,
F_K-12 student_Long_2000's,1,0.0138011306950448,0.0,1.589939176998122e-11,-1,TRAD_BY,90.0,,,
35-44_artist_2000's,1,0.0177918190887928,0.0,1.7430706686422954e-07,-1,TRAD_BY,90.0,,,
F_45-49_writer_Long_2000's,1,0.0187894911872297,0.0,3.2932833004839e-07,-1,TRAD_BY,90.0,,,
F_45-49_writer_2000's,1,0.0187894911872297,0.0,3.2932833004839e-07,-1,TRAD_BY,90.0,,,
M_doctor-health care_Long_30's,1,0.0227801795809777,0.0,8.570090512692436e-07,-1,TRAD_BY,90.0,,,
F_18-24_K-12 student,1,0.0232790156301962,0.0,3.6170210951655312e-06,-1,TRAD_BY,90.0,,,
F_18-24_K-12 student_Long,1,0.0232790156301962,0.0,3.6170210951655312e-06,-1,TRAD_BY,90.0,,,
M_25-34_college-grad student_30's,1,0.0279348187562354,0.0,5.85509393074879e-06,-1,TRAD_BY,90.0,,,
M_25-34_college-grad student_Long_30's,1,0.0279348187562354,0.0,5.85509393074879e-06,-1,TRAD_BY,90.0,,,
F_18-24_writer_Long_70's,1,0.0294313269038909,0.0,1.3095471396225747e-05,-1,TRAD_BY,90.0,,,
F_18-24_writer_70's,1,0.0294313269038909,0.0,1.3095471396225747e-05,-1,TRAD_BY,90.0,,,
M_25-34_college-grad student_40's,1,0.0317592284669105,0.0,1.3095471396225747e-05,-1,TRAD_BY,90.0,,,
M_18-24_20's,1,0.038077818423678,0.0,1.5388438434289805e-05,-1,TRAD_BY,90.0,,,
M_25-34_college-grad student_Long_40's,1,0.038077818423678,0.0,1.8085224515459196e-05,-1,TRAD_BY,90.0,,,
>56_self-employed_Long_50's,1,0.038077818423678,0.0,1.8351047101281382e-05,-1,TRAD_BY,90.0,,,
>56_self-employed_60's,1,0.038077818423678,0.0,7.786592844143686e-05,-1,TRAD_BY,90.0,,,
>56_self-employed_Long_60's,1,0.038077818423678,0.0,7.786592844143686e-05,-1,TRAD_BY,90.0,,,
F_18-24_K-12 student_90's,1,0.038077818423678,0.0,0.0001079069106852,-1,TRAD_BY,90.0,,,
F_18-24_K-12 student_Long_90's,1,0.038077818423678,0.0,0.0001079069106852,-1,TRAD_BY,90.0,,,
18-24_Long_20's,1,0.0399068839374792,0.0,0.0001270656140066,-1,TRAD_BY,90.0,,,
F_18-24_customer service_Long_90's,1,0.0407382773528433,0.0,0.0001270656140066,-1,TRAD_BY,90.0,,,
F_18-24_customer service_90's,1,0.0407382773528433,0.0,0.0001270656140066,-1,TRAD_BY,90.0,,,
F_>56_scientist,1,0.041070834718989,0.0,0.0001763028977385,-1,TRAD_BY,90.0,,,
M_>56_self-employed_60's,1,0.041070834718989,0.0,0.0003403570489574,-1,TRAD_BY,90.0,,,
doctor-health care_20's,1,0.0424010641835716,0.0,0.0004014523954241,-1,TRAD_BY,90.0,,,
unemployed_Long_30's,1,0.0450615231127369,0.0,0.0006599275525999,-1,TRAD_BY,90.0,,,
unemployed_30's,1,0.0450615231127369,0.0,0.0006599275525999,-1,TRAD_BY,90.0,,,
F_50-55_executive-managerial_Long_70's,1,0.0467243099434652,0.0,0.0006599275525999,-1,TRAD_BY,90.0,,,
F_50-55_executive-managerial_70's,1,0.0467243099434652,0.0,0.0006599275525999,-1,TRAD_BY,90.0,,,
lawyer_20's,1,0.0493847688726305,0.0,0.0009206823961486,-1,TRAD_BY,90.0,,,
M_18-24_Long_20's,1,0.0493847688726305,0.0,0.0009206823961486,-1,TRAD_BY,90.0,,,
>56_artist_2000's,1,0.0505487196541403,0.0,0.0015214322653226,-1,TRAD_BY,90.0,,,
M_lawyer_20's,1,0.0505487196541403,0.0,0.0015214322653226,-1,TRAD_BY,90.0,,,
>56_artist_Long_2000's,1,0.0505487196541403,0.0,0.0015214322653226,-1,TRAD_BY,90.0,,,
M_doctor-health care_20's,1,0.0505487196541403,0.0,0.0018002486106697,-1,TRAD_BY,90.0,,,
M_unemployed_Long_30's,1,0.0505487196541403,0.0,0.0025241297068125,-1,TRAD_BY,90.0,,,
M_unemployed_30's,1,0.0505487196541403,0.0,0.0025241297068125,-1,TRAD_BY,90.0,,,
F_25-34_tradesman-craftsman_Long_90's,1,0.050881277020286,0.0,0.0025241297068125,-1,TRAD_BY,90.0,,,
doctor-health care_Long_20's,1,0.050881277020286,0.0,0.0025241297068125,-1,TRAD_BY,90.0,,,
F_25-34_tradesman-craftsman_90's,1,0.050881277020286,0.0,0.0025241297068125,-1,TRAD_BY,90.0,,,
18-24_technician-engineer_Long_60's,1,0.0528766212171599,0.0,0.0035466004281163,-1,TRAD_BY,90.0,,,
lawyer_Long_20's,1,0.0528766212171599,0.0,0.0035466004281163,-1,TRAD_BY,90.0,,,
18-24_technician-engineer_60's,1,0.0528766212171599,0.0,0.0035466004281163,-1,TRAD_BY,90.0,,,
M_lawyer_Long_20's,1,0.0528766212171599,0.0,0.0049954123083075,-1,TRAD_BY,90.0,,,
50-55_customer service_2000's,1,0.0533754572663784,0.0,0.0049954123083075,-1,TRAD_BY,90.0,,,
F_>56_scientist_Long_90's,1,0.0533754572663784,0.0,0.0049954123083075,-1,TRAD_BY,90.0,,,
50-55_customer service_Long_2000's,1,0.0533754572663784,0.0,0.0049954123083075,-1,TRAD_BY,90.0,,,
M_50-55_customer service_Long_2000's,1,0.0533754572663784,0.0,0.0049954123083075,-1,TRAD_BY,90.0,,,
M_25-34_unemployed_50's,1,0.0535417359494512,0.0,0.0059347090072011,-1,TRAD_BY,90.0,,,
M_25-34_unemployed_Long_50's,1,0.0535417359494512,0.0,0.0059347090072011,-1,TRAD_BY,90.0,,,
M_doctor-health care_Long_20's,1,0.0535417359494512,0.0,0.0070560091474934,-1,TRAD_BY,90.0,,,
25-34_college-grad student_20's,1,0.0543731293648154,0.0,0.0070560091474934,-1,TRAD_BY,90.0,,,
F_25-34_unemployed_2000's,1,0.054705686730961,0.0,0.0083961229441305,-1,TRAD_BY,90.0,,,
F_25-34_unemployed_Long_2000's,1,0.054705686730961,0.0,0.0083961229441305,-1,TRAD_BY,90.0,,,
M_45-49_lawyer_90's,1,0.0021616228799467,0.0,1.6779308320320626e-18,-1,TRAD_BN,90.0,,,
>56_self-employed_80's,1,0.0056534752244762,0.0,5.302561890625647e-16,-1,TRAD_BN,90.0,,,
>56_self-employed_Long_80's,1,0.0056534752244762,0.0,8.460935799849304e-16,-1,TRAD_BN,90.0,,,
F_<18_Long_2000's,1,0.0138011306950448,0.0,3.177623101889522e-13,-1,TRAD_BN,90.0,,,
F_<18_2000's,1,0.0138011306950448,0.0,3.177623101889522e-13,-1,TRAD_BN,90.0,,,
M_>56_self-employed_80's,1,0.0138011306950448,0.0,1.2979443714719785e-12,-1,TRAD_BN,90.0,,,
M_>56_self-employed_Long_80's,1,0.0138011306950448,0.0,1.7748125196144841e-12,-1,TRAD_BN,90.0,,,
F_<18_K-12 student_Long_2000's,1,0.0138011306950448,0.0,1.589939176998122e-11,-1,TRAD_BN,90.0,,,
F_<18_K-12 student_2000's,1,0.0138011306950448,0.0,1.589939176998122e-11,-1,TRAD_BN,90.0,,,
F_K-12 student_Long_2000's,1,0.0138011306950448,0.0,1.589939176998122e-11,-1,TRAD_BN,90.0,,,
35-44_artist_2000's,1,0.0177918190887928,0.0,1.7430706686422954e-07,-1,TRAD_BN,90.0,,,
F_45-49_writer_Long_2000's,1,0.0187894911872297,0.0,3.2932833004839e-07,-1,TRAD_BN,90.0,,,
F_45-49_writer_2000's,1,0.0187894911872297,0.0,3.2932833004839e-07,-1,TRAD_BN,90.0,,,
M_doctor-health care_Long_30's,1,0.0227801795809777,0.0,8.570090512692436e-07,-1,TRAD_BN,90.0,,,
F_18-24_K-12 student,1,0.0232790156301962,0.0,3.6170210951655312e-06,-1,TRAD_BN,90.0,,,
F_18-24_K-12 student_Long,1,0.0232790156301962,0.0,3.6170210951655312e-06,-1,TRAD_BN,90.0,,,
M_25-34_college-grad student_30's,1,0.0279348187562354,0.0,5.85509393074879e-06,-1,TRAD_BN,90.0,,,
M_25-34_college-grad student_Long_30's,1,0.0279348187562354,0.0,5.85509393074879e-06,-1,TRAD_BN,90.0,,,
F_18-24_writer_Long_70's,1,0.0294313269038909,0.0,1.3095471396225747e-05,-1,TRAD_BN,90.0,,,
F_18-24_writer_70's,1,0.0294313269038909,0.0,1.3095471396225747e-05,-1,TRAD_BN,90.0,,,
M_25-34_college-grad student_40's,1,0.0317592284669105,0.0,1.3095471396225747e-05,-1,TRAD_BN,90.0,,,
M_18-24_20's,1,0.038077818423678,0.0,1.5388438434289805e-05,-1,TRAD_BN,90.0,,,
M_25-34_college-grad student_Long_40's,1,0.038077818423678,0.0,1.8085224515459196e-05,-1,TRAD_BN,90.0,,,
>56_self-employed_Long_50's,1,0.038077818423678,0.0,1.8351047101281382e-05,-1,TRAD_BN,90.0,,,
>56_self-employed_60's,1,0.038077818423678,0.0,7.786592844143686e-05,-1,TRAD_BN,90.0,,,
>56_self-employed_Long_60's,1,0.038077818423678,0.0,7.786592844143686e-05,-1,TRAD_BN,90.0,,,
F_18-24_K-12 student_90's,1,0.038077818423678,0.0,0.0001079069106852,-1,TRAD_BN,90.0,,,
F_18-24_K-12 student_Long_90's,1,0.038077818423678,0.0,0.0001079069106852,-1,TRAD_BN,90.0,,,
18-24_Long_20's,1,0.0399068839374792,0.0,0.0001270656140066,-1,TRAD_BN,90.0,,,
F_18-24_customer service_Long_90's,1,0.0407382773528433,0.0,0.0001270656140066,-1,TRAD_BN,90.0,,,
F_18-24_customer service_90's,1,0.0407382773528433,0.0,0.0001270656140066,-1,TRAD_BN,90.0,,,
F_>56_scientist,1,0.041070834718989,0.0,0.0001763028977385,-1,TRAD_BN,90.0,,,
M_>56_self-employed_60's,1,0.041070834718989,0.0,0.0003403570489574,-1,TRAD_BN,90.0,,,
doctor-health care_20's,1,0.0424010641835716,0.0,0.0004014523954241,-1,TRAD_BN,90.0,,,
unemployed_Long_30's,1,0.0450615231127369,0.0,0.0006599275525999,-1,TRAD_BN,90.0,,,
unemployed_30's,1,0.0450615231127369,0.0,0.0006599275525999,-1,TRAD_BN,90.0,,,
F_50-55_executive-managerial_Long_70's,1,0.0467243099434652,0.0,0.0006599275525999,-1,TRAD_BN,90.0,,,
F_50-55_executive-managerial_70's,1,0.0467243099434652,0.0,0.0006599275525999,-1,TRAD_BN,90.0,,,
F_<18_Long_2000's,1,0.0081476554705686,0.0,3.177623101889522e-13,-1,COVER_G_BY,90.0,,,
M_18-24_20's,1,0.014632524110409,0.0,1.5388438434289805e-05,-1,COVER_G_BY,90.0,,,
M_25-34_college-grad student_30's,1,0.0192883272364482,0.0,5.85509393074879e-06,-1,COVER_G_BY,90.0,,,
35-44_artist_2000's,1,0.0232790156301962,0.0,1.7430706686422954e-07,-1,COVER_G_BY,90.0,,,
M_doctor-health care_Long_30's,1,0.0271034253408713,0.0,8.570090512692436e-07,-1,COVER_G_BY,90.0,,,
>56_self-employed_80's,1,0.0305952776854007,0.0,5.302561890625647e-16,-1,COVER_G_BY,90.0,,,
lawyer_20's,1,0.0337545726637845,0.0,0.0009206823961486,-1,COVER_G_BY,90.0,,,
unemployed_Long_30's,1,0.0364150315929497,0.0,0.0006599275525999,-1,COVER_G_BY,90.0,,,
M_25-34_college-grad student_40's,1,0.0387429331559694,0.0,1.3095471396225747e-05,-1,COVER_G_BY,90.0,,,
18-24_technician-engineer_Long_60's,1,0.0407382773528433,0.0,0.0035466004281163,-1,COVER_G_BY,90.0,,,
18-24_Long_20's,1,0.0425673428666444,0.0,0.0001270656140066,-1,COVER_G_BY,90.0,,,
M_45-49_lawyer_90's,1,0.0442301296973728,0.0,1.6779308320320626e-18,-1,COVER_G_BY,90.0,,,
F_50-55_executive-managerial_Long_70's,1,0.045892916528101,0.0,0.0006599275525999,-1,COVER_G_BY,90.0,,,
F_18-24_writer_Long_70's,1,0.0473894246757565,0.0,1.3095471396225747e-05,-1,COVER_G_BY,90.0,,,
doctor-health care_20's,1,0.0487196541403392,0.0,0.0004014523954241,-1,COVER_G_BY,90.0,,,
>56_artist_2000's,1,0.049883604921849,0.0,0.0015214322653226,-1,COVER_G_BY,90.0,,,
F_45-49_writer_Long_2000's,1,0.050881277020286,0.0,3.2932833004839e-07,-1,COVER_G_BY,90.0,,,
F_18-24_customer service_Long_90's,1,0.0517126704356501,0.0,0.0001270656140066,-1,COVER_G_BY,90.0,,,
25-34_college-grad student_20's,1,0.0525440638510143,0.0,0.0070560091474934,-1,COVER_G_BY,90.0,,,
F_18-24_K-12 student,1,0.0530428999002327,0.0,3.6170210951655312e-06,-1,COVER_G_BY,90.0,,,
50-55_customer service_2000's,1,0.0535417359494512,0.0,0.0049954123083075,-1,COVER_G_BY,90.0,,,
F_>56_scientist,1,0.0538742933155969,0.0,0.0001763028977385,-1,COVER_G_BY,90.0,,,
F_25-34_tradesman-craftsman_Long_90's,1,0.0542068506817426,0.0,0.0025241297068125,-1,COVER_G_BY,90.0,,,
F_25-34_unemployed_2000's,1,0.0545394080478882,0.0,0.0083961229441305,-1,COVER_G_BY,90.0,,,
M_25-34_unemployed_50's,1,0.054705686730961,0.0,0.0059347090072011,-1,COVER_G_BY,90.0,,,
F_<18_Long_2000's,1,0.0081476554705686,0.0,3.177623101889522e-13,-1,COVER_G_BN,90.0,,,
M_18-24_20's,1,0.014632524110409,0.0,1.5388438434289805e-05,-1,COVER_G_BN,90.0,,,
M_25-34_college-grad student_30's,1,0.0192883272364482,0.0,5.85509393074879e-06,-1,COVER_G_BN,90.0,,,
35-44_artist_2000's,1,0.0232790156301962,0.0,1.7430706686422954e-07,-1,COVER_G_BN,90.0,,,
M_doctor-health care_Long_30's,1,0.0271034253408713,0.0,8.570090512692436e-07,-1,COVER_G_BN,90.0,,,
>56_self-employed_80's,1,0.0305952776854007,0.0,5.302561890625647e-16,-1,COVER_G_BN,90.0,,,
unemployed_Long_30's,1,0.033255736614566,0.0,0.0006599275525999,-1,COVER_G_BN,90.0,,,
M_25-34_college-grad student_40's,1,0.0355836381775856,0.0,1.3095471396225747e-05,-1,COVER_G_BN,90.0,,,
M_45-49_lawyer_90's,1,0.0377452610575324,0.0,1.6779308320320626e-18,-1,COVER_G_BN,90.0,,,
18-24_Long_20's,1,0.0395743265713335,0.0,0.0001270656140066,-1,COVER_G_BN,90.0,,,
F_50-55_executive-managerial_Long_70's,1,0.0412371134020618,0.0,0.0006599275525999,-1,COVER_G_BN,90.0,,,
F_18-24_writer_Long_70's,1,0.0427336215497173,0.0,1.3095471396225747e-05,-1,COVER_G_BN,90.0,,,
doctor-health care_20's,1,0.0440638510142999,0.0,0.0004014523954241,-1,COVER_G_BN,90.0,,,
F_45-49_writer_Long_2000's,1,0.0450615231127369,0.0,3.2932833004839e-07,-1,COVER_G_BN,90.0,,,
F_18-24_customer service_Long_90's,1,0.045892916528101,0.0,0.0001270656140066,-1,COVER_G_BN,90.0,,,
F_18-24_K-12 student,1,0.0463917525773195,0.0,3.6170210951655312e-06,-1,COVER_G_BN,90.0,,,
F_>56_scientist,1,0.0467243099434652,0.0,0.0001763028977385,-1,COVER_G_BN,90.0,,,
M_45-49_lawyer_90's,1,0.0021616228799467,0.0,1.6779308320320626e-18,25,TRAD_BY,90.0,,,
>56_self-employed_80's,1,0.0056534752244762,0.0,5.302561890625647e-16,25,TRAD_BY,90.0,,,
>56_self-employed_Long_80's,1,0.0056534752244762,0.0,8.460935799849304e-16,25,TRAD_BY,90.0,,,
F_<18_Long_2000's,1,0.0138011306950448,0.0,3.177623101889522e-13,25,TRAD_BY,90.0,,,
F_<18_2000's,1,0.0138011306950448,0.0,3.177623101889522e-13,25,TRAD_BY,90.0,,,
M_>56_self-employed_80's,1,0.0138011306950448,0.0,1.2979443714719785e-12,25,TRAD_BY,90.0,,,
M_>56_self-employed_Long_80's,1,0.0138011306950448,0.0,1.7748125196144841e-12,25,TRAD_BY,90.0,,,
F_<18_K-12 student_Long_2000's,1,0.0138011306950448,0.0,1.589939176998122e-11,25,TRAD_BY,90.0,,,
F_<18_K-12 student_2000's,1,0.0138011306950448,0.0,1.589939176998122e-11,25,TRAD_BY,90.0,,,
F_K-12 student_Long_2000's,1,0.0138011306950448,0.0,1.589939176998122e-11,25,TRAD_BY,90.0,,,
35-44_artist_2000's,1,0.0177918190887928,0.0,1.7430706686422954e-07,25,TRAD_BY,90.0,,,
F_45-49_writer_Long_2000's,1,0.0187894911872297,0.0,3.2932833004839e-07,25,TRAD_BY,90.0,,,
F_45-49_writer_2000's,1,0.0187894911872297,0.0,3.2932833004839e-07,25,TRAD_BY,90.0,,,
M_doctor-health care_Long_30's,1,0.0227801795809777,0.0,8.570090512692436e-07,25,TRAD_BY,90.0,,,
F_18-24_K-12 student,1,0.0232790156301962,0.0,3.6170210951655312e-06,25,TRAD_BY,90.0,,,
F_18-24_K-12 student_Long,1,0.0232790156301962,0.0,3.6170210951655312e-06,25,TRAD_BY,90.0,,,
M_25-34_college-grad student_30's,1,0.0279348187562354,0.0,5.85509393074879e-06,25,TRAD_BY,90.0,,,
M_25-34_college-grad student_Long_30's,1,0.0279348187562354,0.0,5.85509393074879e-06,25,TRAD_BY,90.0,,,
F_18-24_writer_Long_70's,1,0.0294313269038909,0.0,1.3095471396225747e-05,25,TRAD_BY,90.0,,,
F_18-24_writer_70's,1,0.0294313269038909,0.0,1.3095471396225747e-05,25,TRAD_BY,90.0,,,
M_25-34_college-grad student_40's,1,0.0317592284669105,0.0,1.3095471396225747e-05,25,TRAD_BY,90.0,,,
M_18-24_20's,1,0.038077818423678,0.0,1.5388438434289805e-05,25,TRAD_BY,90.0,,,
M_25-34_college-grad student_Long_40's,1,0.038077818423678,0.0,1.8085224515459196e-05,25,TRAD_BY,90.0,,,
>56_self-employed_Long_50's,1,0.038077818423678,0.0,1.8351047101281382e-05,25,TRAD_BY,90.0,,,
>56_self-employed_60's,1,0.038077818423678,0.0,7.786592844143686e-05,25,TRAD_BY,90.0,,,
M_45-49_lawyer_90's,1,0.0021616228799467,0.0,1.6779308320320626e-18,25,TRAD_BN,90.0,,,
>56_self-employed_80's,1,0.0056534752244762,0.0,5.302561890625647e-16,25,TRAD_BN,90.0,,,
>56_self-employed_Long_80's,1,0.0056534752244762,0.0,8.460935799849304e-16,25,TRAD_BN,90.0,,,
F_<18_Long_2000's,1,0.0138011306950448,0.0,3.177623101889522e-13,25,TRAD_BN,90.0,,,
F_<18_2000's,1,0.0138011306950448,0.0,3.177623101889522e-13,25,TRAD_BN,90.0,,,
M_>56_self-employed_80's,1,0.0138011306950448,0.0,1.2979443714719785e-12,25,TRAD_BN,90.0,,,
M_>56_self-employed_Long_80's,1,0.0138011306950448,0.0,1.7748125196144841e-12,25,TRAD_BN,90.0,,,
F_<18_K-12 student_Long_2000's,1,0.0138011306950448,0.0,1.589939176998122e-11,25,TRAD_BN,90.0,,,
F_<18_K-12 student_2000's,1,0.0138011306950448,0.0,1.589939176998122e-11,25,TRAD_BN,90.0,,,
F_K-12 student_Long_2000's,1,0.0138011306950448,0.0,1.589939176998122e-11,25,TRAD_BN,90.0,,,
35-44_artist_2000's,1,0.0177918190887928,0.0,1.7430706686422954e-07,25,TRAD_BN,90.0,,,
F_45-49_writer_Long_2000's,1,0.0187894911872297,0.0,3.2932833004839e-07,25,TRAD_BN,90.0,,,
F_45-49_writer_2000's,1,0.0187894911872297,0.0,3.2932833004839e-07,25,TRAD_BN,90.0,,,
M_doctor-health care_Long_30's,1,0.0227801795809777,0.0,8.570090512692436e-07,25,TRAD_BN,90.0,,,
F_18-24_K-12 student,1,0.0232790156301962,0.0,3.6170210951655312e-06,25,TRAD_BN,90.0,,,
F_18-24_K-12 student_Long,1,0.0232790156301962,0.0,3.6170210951655312e-06,25,TRAD_BN,90.0,,,
M_25-34_college-grad student_30's,1,0.0279348187562354,0.0,5.85509393074879e-06,25,TRAD_BN,90.0,,,
M_25-34_college-grad student_Long_30's,1,0.0279348187562354,0.0,5.85509393074879e-06,25,TRAD_BN,90.0,,,
F_18-24_writer_Long_70's,1,0.0294313269038909,0.0,1.3095471396225747e-05,25,TRAD_BN,90.0,,,
F_18-24_writer_70's,1,0.0294313269038909,0.0,1.3095471396225747e-05,25,TRAD_BN,90.0,,,
M_25-34_college-grad student_40's,1,0.0317592284669105,0.0,1.3095471396225747e-05,25,TRAD_BN,90.0,,,
M_18-24_20's,1,0.038077818423678,0.0,1.5388438434289805e-05,25,TRAD_BN,90.0,,,
M_25-34_college-grad student_Long_40's,1,0.038077818423678,0.0,1.8085224515459196e-05,25,TRAD_BN,90.0,,,
>56_self-employed_Long_50's,1,0.038077818423678,0.0,1.8351047101281382e-05,25,TRAD_BN,90.0,,,
>56_self-employed_60's,1,0.038077818423678,0.0,7.786592844143686e-05,25,TRAD_BN,90.0,,,
F_<18_Long_2000's,1,0.0081476554705686,0.0,3.177623101889522e-13,25,COVER_G_BY,90.0,,,
M_18-24_20's,1,0.014632524110409,0.0,1.5388438434289805e-05,25,COVER_G_BY,90.0,,,
M_25-34_college-grad student_30's,1,0.0192883272364482,0.0,5.85509393074879e-06,25,COVER_G_BY,90.0,,,
35-44_artist_2000's,1,0.0232790156301962,0.0,1.7430706686422954e-07,25,COVER_G_BY,90.0,,,
